episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.294419,505.89,1.6696,0.2727,49,0.61
1,730,,,0.276144,276.85,0.9137,0.3909,90,0.63
2,1095,,,0.244713,297.98,0.9834,0.349,37,0.62
3,1460,,,0.267568,281.9,0.9304,0.3558,43,0.61
4,1825,,,0.293814,295.52,0.9753,0.3456,21,0.62
5,2190,,3.029054,0.255603,250.53,0.8268,0.3419,58,0.94
6,2555,,,0.267689,305.11,1.007,0.36,60,0.61
7,2920,,,0.294741,380.51,1.2558,0.375,86,0.67
8,3285,,,0.272564,320.76,1.0586,0.3372,58,0.62
9,3650,,,0.322779,371.48,1.226,0.372,113,0.62
10,4015,,,0.274562,250.4,0.8264,0.3555,87,0.61
11,4380,,1.58215,0.323832,357.98,1.1815,0.3817,65,1.07
12,4745,,,0.323289,290.29,0.9581,0.3483,29,1.0
13,5110,,,0.322518,434.69,1.4346,0.3091,39,0.98
14,5475,,,0.277483,301.09,0.9937,0.3176,65,1.03
15,5840,,,0.27125,237.39,0.7835,0.3612,47,0.63
16,6205,,1.646533,0.281806,286.99,0.9471,0.3473,5,0.98
17,6570,,,0.380135,474.94,1.5674,0.2756,21,0.67
18,6935,,,0.362951,492.46,1.6253,0.3094,72,0.68
19,7300,,,0.396129,450.85,1.488,0.3714,98,0.66
20,7665,,,0.372448,570.1,1.8815,0.236,89,0.64
21,8030,,,0.389498,566.94,1.8711,0.2401,45,0.67
22,8395,,2.749255,0.305608,467.94,1.5444,0.2911,39,1.04
23,8760,,,0.443052,493.35,1.6282,0.3169,44,0.68
24,9125,,,0.332053,309.62,1.0219,0.3781,68,0.66
25,9490,,,0.315132,314.47,1.0379,0.3609,64,0.68
26,9855,,,0.251166,252.3,0.8327,0.3406,53,0.64
27,10220,,,0.279931,326.05,1.0761,0.3398,50,0.69
28,10585,,1.695313,0.454332,517.35,1.7074,0.2772,44,1.29
29,10950,,,0.412102,459.3,1.5158,0.338,28,0.95
30,11315,,,0.3844,439.81,1.4515,0.3029,35,1.02
31,11680,,,0.396457,590.06,1.9474,0.2269,60,0.86
32,12045,,,0.382535,385.55,1.2725,0.3204,15,0.65
33,12410,,2.593773,0.340207,450.25,1.486,0.2902,26,0.99
34,12775,,,0.398994,595.39,1.965,0.2282,71,0.67
35,13140,,,0.365799,395.88,1.3065,0.3712,56,0.73
36,13505,,,0.428433,483.23,1.5948,0.2765,31,0.7
37,13870,,,0.446958,478.91,1.5805,0.3355,57,0.7
38,14235,,,0.45115,489.51,1.6155,0.2925,47,0.68
39,14600,,2.288239,0.351123,417.31,1.3773,0.3734,99,0.99
40,14965,,,0.393322,447.34,1.4764,0.3651,82,0.69
41,15330,,,0.362414,397.87,1.3131,0.3584,52,0.73
42,15695,,,0.341098,432.76,1.4282,0.3815,106,0.72
43,16060,,,0.457769,461.94,1.5246,0.3407,61,0.65
44,16425,,1.592968,0.434815,464.25,1.5322,0.339,40,1.29
45,16790,,,0.386364,546.66,1.8041,0.2604,60,0.96
46,17155,,,0.440452,476.93,1.574,0.2853,15,1.11
47,17520,,,0.422823,432.19,1.4264,0.2899,12,0.83
48,17885,,,0.342359,398.63,1.3156,0.3298,26,0.72
49,18250,,,0.420833,475.5,1.5693,0.346,53,0.7
50,18615,,1.829559,0.3936,512.57,1.6916,0.2654,36,1.06
51,18980,,,0.406665,408.98,1.3498,0.3604,23,0.74
52,19345,,,0.381461,370.4,1.2225,0.3278,0,0.68
53,19710,,,0.385361,449.32,1.4829,0.2633,29,0.65
54,20075,,,0.401609,336.79,1.1115,0.3521,20,0.68
55,20440,,,0.299284,297.09,0.9805,0.3471,8,0.71
56,20805,,1.688254,0.300163,270.48,0.8927,0.3451,85,1.03
57,21170,,,0.274914,245.04,0.8087,0.3383,99,0.65
58,21535,,,0.231265,229.89,0.7587,0.3337,48,0.74
59,21900,,,0.277794,254.35,0.8394,0.3716,56,0.69
60,22265,,,0.428549,429.32,1.4169,0.3153,68,0.79
61,22630,,1.393055,0.274627,232.04,0.7658,0.3604,61,1.54
62,22995,,,0.366741,355.91,1.1746,0.3141,22,1.09
63,23360,,,0.312114,281.52,0.9291,0.3389,81,0.63
64,23725,,,0.396353,381.86,1.2603,0.3576,44,0.67
65,24090,,,0.381149,362.69,1.197,0.3221,37,0.66
66,24455,,,0.293159,270.88,0.894,0.3728,41,0.61
67,24820,,1.420833,0.453459,454.14,1.4988,0.2931,82,0.95
68,25185,,,0.395306,453.53,1.4968,0.2994,59,0.67
69,25550,,,0.410673,409.25,1.3507,0.3169,16,0.62
70,25915,,,0.347271,368.64,1.2166,0.3597,24,0.65
