episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.269754,369.86,1.2207,0.3648,57,0.53
1,730,0.99,,0.356395,508.02,1.6766,0.2621,38,0.57
2,1095,0.9851,0.966395,0.282781,313.06,1.0332,0.3628,86,1.91
3,1460,0.9801,0.229311,0.267335,305.85,1.0094,0.3471,56,6.25
4,1825,0.9752,0.108578,0.252853,334.27,1.1032,0.3314,53,6.22
5,2190,0.9704,0.096174,0.276112,273.15,0.9015,0.3418,38,6.26
6,2555,0.9655,0.095169,0.248052,230.13,0.7595,0.3491,68,6.15
7,2920,0.9607,0.094817,0.2817,427.79,1.4118,0.2933,57,6.41
8,3285,0.9559,0.09601,0.248753,268.69,0.8868,0.322,80,6.61
9,3650,0.9511,0.094024,0.329028,403.24,1.3308,0.3283,48,6.09
10,4015,0.9464,0.094735,0.232423,300.47,0.9916,0.3327,70,6.44
11,4380,0.9416,0.094708,0.322899,305.75,1.0091,0.3461,69,6.45
12,4745,0.9369,0.098624,0.315586,354.25,1.1691,0.3439,69,5.94
13,5110,0.9322,0.102452,0.314002,267.45,0.8827,0.3646,75,5.97
14,5475,0.9276,0.100002,0.325649,320.34,1.0572,0.3251,13,6.54
15,5840,0.9229,0.105241,0.296422,257.89,0.8511,0.3494,78,6.95
16,6205,0.9183,0.100702,0.232852,208.05,0.6866,0.358,108,7.33
17,6570,0.9137,0.101465,0.381905,438.87,1.4484,0.326,11,6.88
18,6935,0.9092,0.106343,0.237416,263.58,0.8699,0.3395,108,6.41
19,7300,0.9046,0.107751,0.269155,340.93,1.1252,0.322,38,6.39
20,7665,0.9001,0.107375,0.271164,365.94,1.2077,0.3187,31,6.77
21,8030,0.8956,0.108086,0.301035,294.2,0.971,0.3447,49,6.84
22,8395,0.8911,0.108838,0.289901,264.98,0.8745,0.3622,56,6.51
23,8760,0.8867,0.10917,0.317653,282.12,0.9311,0.3452,19,6.39
24,9125,0.8822,0.109343,0.317313,290.85,0.9599,0.3588,46,6.52
25,9490,0.8778,0.110767,0.341454,291.94,0.9635,0.3653,88,6.55
26,9855,0.8734,0.111588,0.255317,267.68,0.8834,0.3768,174,6.42
27,10220,0.8691,0.11028,0.304244,302.19,0.9973,0.3333,53,5.94
28,10585,0.8647,0.110209,0.249427,296.47,0.9785,0.3389,104,5.46
29,10950,0.8604,0.108421,0.308669,293.87,0.9699,0.3566,143,5.68
30,11315,0.8561,0.11137,0.281177,335.8,1.1083,0.3471,52,5.69
31,11680,0.8518,0.111083,0.295476,251.54,0.8302,0.3491,89,6.17
32,12045,0.8475,0.111135,0.272439,333.99,1.1023,0.3376,75,6.26
33,12410,0.8433,0.108739,0.300561,275.47,0.9092,0.3614,84,5.84
34,12775,0.8391,0.106972,0.284626,251.85,0.8312,0.3656,111,6.53
35,13140,0.8349,0.106592,0.271749,277.93,0.9173,0.354,74,6.78
36,13505,0.8307,0.10698,0.286713,300.43,0.9915,0.3612,58,6.42
37,13870,0.8266,0.106817,0.251679,255.63,0.8437,0.3654,111,5.75
38,14235,0.8224,0.105697,0.290207,287.96,0.9504,0.3649,131,5.89
39,14600,0.8183,0.106995,0.295939,302.82,0.9994,0.3487,82,5.69
40,14965,0.8142,0.107651,0.291361,281.6,0.9294,0.3588,87,5.64
41,15330,0.8102,0.106168,0.261893,242.07,0.7989,0.3487,100,5.6
42,15695,0.8061,0.106494,0.224869,236.29,0.7798,0.3662,134,5.79
43,16060,0.8021,0.106515,0.29382,301.44,0.9948,0.3505,61,5.55
44,16425,0.7981,0.105978,0.28158,284.17,0.9379,0.3446,95,5.55
45,16790,0.7941,0.106104,0.299231,290.87,0.96,0.364,44,5.32
46,17155,0.7901,0.106906,0.349298,326.41,1.0773,0.3479,53,5.57
47,17520,0.7862,0.105826,0.263453,251.74,0.8308,0.3385,108,5.59
48,17885,0.7822,0.103495,0.292137,236.77,0.7814,0.368,120,5.47
49,18250,0.7783,0.103489,0.357692,350.42,1.1565,0.3253,58,5.34
50,18615,0.7744,0.104615,0.347065,384.47,1.2689,0.3219,36,5.86
51,18980,0.7705,0.106214,0.285422,284.18,0.9379,0.3451,105,5.67
52,19345,0.7667,0.105348,0.269969,251.22,0.8291,0.3668,118,5.75
53,19710,0.7629,0.105049,0.321833,261.46,0.8629,0.3641,110,5.6
54,20075,0.759,0.105805,0.31115,322.33,1.0638,0.3374,63,5.97
55,20440,0.7553,0.10526,0.298872,240.37,0.7933,0.3614,132,5.45
56,20805,0.7515,0.104905,0.280407,245.69,0.8108,0.3586,151,5.77
57,21170,0.7477,0.10564,0.368053,345.14,1.1391,0.3334,63,5.67
58,21535,0.744,0.106238,0.367422,403.17,1.3306,0.3057,52,5.23
59,21900,0.7403,0.107467,0.340716,348.58,1.1504,0.3486,42,4.16
60,22265,0.7366,0.106771,0.275953,284.29,0.9382,0.3411,83,3.32
61,22630,0.7329,0.107312,0.278682,294.63,0.9724,0.3407,72,3.18
62,22995,0.7292,0.108013,0.332442,288.8,0.9532,0.3413,88,3.03
63,23360,0.7256,0.106555,0.330454,338.03,1.1156,0.3402,44,3.19
64,23725,0.7219,0.108513,0.30992,328.08,1.0828,0.3435,81,3.21
65,24090,0.7183,0.109127,0.346952,402.5,1.3284,0.3297,76,3.16
66,24455,0.7147,0.108603,0.26009,275.11,0.908,0.339,103,3.37
67,24820,0.7112,0.108502,0.29718,248.86,0.8213,0.3618,121,3.11
68,25185,0.7076,0.108929,0.29452,292.83,0.9664,0.3499,92,3.19
69,25550,0.7041,0.108789,0.233024,242.64,0.8008,0.3563,107,3.29
70,25915,0.7005,0.108305,0.308894,295.32,0.9746,0.3733,113,3.22
71,26280,0.697,0.109031,0.294968,241.94,0.7985,0.3529,91,3.38
72,26645,0.6936,0.107987,0.314499,311.39,1.0277,0.3557,84,3.32
73,27010,0.6901,0.109635,0.359157,311.01,1.0265,0.3436,50,3.34
74,27375,0.6866,0.109788,0.374832,395.79,1.3062,0.335,87,3.33
75,27740,0.6832,0.110689,0.342164,368.58,1.2165,0.3165,47,3.33
76,28105,0.6798,0.111142,0.375208,365.0,1.2046,0.3479,118,3.31
77,28470,0.6764,0.110976,0.367712,320.69,1.0584,0.3615,59,3.29
78,28835,0.673,0.111052,0.342676,334.18,1.1029,0.3504,46,3.37
79,29200,0.6696,0.111789,0.40079,360.46,1.1897,0.3332,129,3.37
80,29565,0.6663,0.112057,0.319234,273.36,0.9022,0.3637,112,3.37
81,29930,0.663,0.111033,0.308585,298.76,0.986,0.3469,145,3.37
82,30295,0.6597,0.113669,0.310636,319.63,1.0549,0.3278,94,3.19
83,30660,0.6564,0.113821,0.336976,341.32,1.1265,0.3231,43,3.14
84,31025,0.6531,0.113862,0.322905,341.41,1.1268,0.3469,81,3.3
85,31390,0.6498,0.1158,0.426694,398.57,1.3154,0.3198,145,3.36
86,31755,0.6466,0.116172,0.293625,267.17,0.8817,0.3554,102,3.34
87,32120,0.6433,0.115529,0.269907,245.38,0.8098,0.357,141,3.32
88,32485,0.6401,0.114954,0.401192,399.71,1.3192,0.3095,121,3.37
89,32850,0.6369,0.114823,0.30057,283.55,0.9358,0.3258,111,3.36
90,33215,0.6337,0.11636,0.314561,303.95,1.0031,0.3491,80,3.38
91,33580,0.6306,0.115898,0.366524,375.98,1.2409,0.3231,72,3.37
92,33945,0.6274,0.115244,0.325671,332.06,1.0959,0.3322,91,3.42
93,34310,0.6243,0.115296,0.364482,338.23,1.1163,0.3356,113,3.51
94,34675,0.6211,0.116036,0.336962,296.59,0.9788,0.348,87,3.35
95,35040,0.618,0.117863,0.365228,371.88,1.2273,0.3257,103,3.42
96,35405,0.6149,0.118807,0.291636,293.54,0.9688,0.345,107,3.41
97,35770,0.6119,0.118463,0.340582,331.21,1.0931,0.3316,98,3.38
98,36135,0.6088,0.119153,0.268913,263.4,0.8693,0.3485,104,3.2
99,36500,0.6058,0.118285,0.334548,358.64,1.1836,0.3175,65,3.21
100,36865,0.6027,0.117618,0.34916,352.39,1.163,0.3346,98,3.56
101,37230,0.5997,0.117178,0.330846,307.72,1.0156,0.3377,128,3.37
102,37595,0.5967,0.115952,0.385427,398.1,1.3139,0.3101,86,3.51
103,37960,0.5937,0.11761,0.319976,310.33,1.0242,0.3482,55,3.17
104,38325,0.5908,0.116491,0.318228,344.0,1.1353,0.3244,101,3.5
105,38690,0.5878,0.116731,0.333095,323.88,1.0689,0.3432,100,3.33
106,39055,0.5849,0.117651,0.319848,323.97,1.0692,0.3347,115,3.27
107,39420,0.582,0.119109,0.374873,397.42,1.3116,0.3217,91,3.29
108,39785,0.579,0.120791,0.353791,369.5,1.2195,0.324,116,3.36
109,40150,0.5762,0.120396,0.346346,311.89,1.0293,0.3585,141,3.29
110,40515,0.5733,0.120442,0.306761,299.13,0.9872,0.3448,91,3.37
111,40880,0.5704,0.12115,0.299592,297.79,0.9828,0.3345,130,3.3
112,41245,0.5676,0.120991,0.38015,346.83,1.1446,0.3238,123,3.22
113,41610,0.5647,0.12151,0.344061,305.13,1.007,0.3509,136,3.38
114,41975,0.5619,0.12114,0.32931,314.66,1.0385,0.3314,104,3.31
115,42340,0.5591,0.120123,0.313835,295.6,0.9756,0.3433,127,3.41
116,42705,0.5563,0.121595,0.348615,371.56,1.2263,0.3022,88,3.2
117,43070,0.5535,0.120676,0.321691,290.52,0.9588,0.3369,134,3.23
118,43435,0.5507,0.120892,0.311098,302.12,0.9971,0.3469,104,3.42
119,43800,0.548,0.120584,0.277989,260.14,0.8586,0.3309,184,3.25
120,44165,0.5452,0.119749,0.340092,334.05,1.1025,0.3272,107,3.22
121,44530,0.5425,0.121029,0.324677,374.99,1.2376,0.3701,143,3.33
122,44895,0.5398,0.123526,0.300476,312.07,1.0299,0.3435,132,3.16
123,45260,0.5371,0.121108,0.305492,297.19,0.9808,0.3213,121,3.38
124,45625,0.5344,0.12226,0.429124,449.41,1.4832,0.2939,107,3.17
125,45990,0.5318,0.124063,0.317526,309.42,1.0212,0.3257,119,3.34
126,46355,0.5291,0.121629,0.383024,331.97,1.0956,0.3404,92,3.28
127,46720,0.5264,0.121994,0.316119,300.14,0.9906,0.3367,127,3.32
128,47085,0.5238,0.122087,0.254877,272.96,0.9008,0.3351,142,3.38
129,47450,0.5212,0.122355,0.338125,339.73,1.1212,0.3303,126,3.48
130,47815,0.5186,0.120999,0.364965,390.36,1.2883,0.3213,104,3.34
131,48180,0.516,0.122243,0.289973,303.37,1.0012,0.3374,150,3.21
132,48545,0.5134,0.122765,0.354773,437.2,1.4429,0.3012,106,3.33
133,48910,0.5108,0.123365,0.332023,327.47,1.0808,0.3358,149,3.47
134,49275,0.5083,0.12113,0.271789,299.97,0.99,0.3326,142,3.45
135,49640,0.5058,0.120833,0.317708,330.21,1.0898,0.3308,130,3.4
136,50005,0.5032,0.121044,0.299134,320.07,1.0563,0.3279,104,3.51
137,50370,0.5007,0.121101,0.33568,288.18,0.9511,0.3402,183,3.34
138,50735,0.4982,0.120443,0.365409,416.55,1.3747,0.3036,118,3.42
139,51100,0.4957,0.121123,0.290688,268.88,0.8874,0.3362,188,3.51
140,51465,0.4932,0.120623,0.330966,319.95,1.0559,0.3511,88,3.46
141,51830,0.4908,0.119499,0.342485,350.99,1.1584,0.3285,160,3.44
142,52195,0.4883,0.120438,0.285644,284.71,0.9396,0.3353,104,3.4
143,52560,0.4859,0.120178,0.329246,344.79,1.1379,0.3389,142,3.56
144,52925,0.4834,0.120729,0.319422,351.05,1.1586,0.3459,70,3.42
145,53290,0.481,0.119909,0.303751,286.65,0.946,0.3286,171,3.41
146,53655,0.4786,0.120439,0.362551,353.36,1.1662,0.3497,67,3.3
147,54020,0.4762,0.120665,0.327797,328.03,1.0826,0.3251,146,3.37
148,54385,0.4738,0.121332,0.351199,332.16,1.0962,0.3481,96,3.32
149,54750,0.4715,0.122221,0.372955,356.54,1.1767,0.3378,83,3.41
150,55115,0.4691,0.122476,0.345158,369.04,1.218,0.3813,130,3.43
151,55480,0.4668,0.122572,0.364572,364.75,1.2038,0.3392,159,3.43
152,55845,0.4644,0.123047,0.29433,275.5,0.9093,0.365,180,3.38
153,56210,0.4621,0.122908,0.277438,294.52,0.972,0.3543,103,3.43
154,56575,0.4598,0.123066,0.377915,359.89,1.1878,0.3499,82,3.3
155,56940,0.4575,0.12189,0.2973,292.16,0.9642,0.3609,138,3.23
156,57305,0.4552,0.123883,0.42671,360.7,1.1904,0.3625,144,3.52
157,57670,0.4529,0.124366,0.316888,318.41,1.0509,0.3442,126,3.46
158,58035,0.4507,0.124942,0.36822,388.62,1.2826,0.302,100,3.44
159,58400,0.4484,0.126958,0.351091,394.42,1.3017,0.327,96,3.48
160,58765,0.4462,0.124308,0.363609,321.17,1.06,0.3608,131,3.48
161,59130,0.444,0.124238,0.324612,339.79,1.1214,0.3393,119,3.28
162,59495,0.4417,0.126146,0.327449,395.86,1.3065,0.3211,82,3.18
163,59860,0.4395,0.126147,0.331333,344.32,1.1364,0.352,149,3.34
164,60225,0.4373,0.125659,0.381346,357.74,1.1806,0.3413,96,3.37
165,60590,0.4351,0.127099,0.361965,393.66,1.2992,0.3178,103,3.61
166,60955,0.433,0.127303,0.413154,463.42,1.5294,0.3013,73,3.32
167,61320,0.4308,0.12604,0.374897,411.4,1.3577,0.3252,144,3.43
168,61685,0.4286,0.125715,0.354299,326.15,1.0764,0.3477,127,3.46
169,62050,0.4265,0.126235,0.343747,376.68,1.2432,0.3337,105,3.51
170,62415,0.4244,0.126453,0.401553,413.36,1.3642,0.3153,105,3.29
171,62780,0.4223,0.125762,0.35005,385.36,1.2718,0.323,112,3.39
172,63145,0.4201,0.126893,0.429444,466.42,1.5393,0.2976,103,3.39
173,63510,0.418,0.127656,0.431665,380.02,1.2542,0.3487,109,3.51
174,63875,0.4159,0.127078,0.333183,334.51,1.104,0.3384,145,3.42
175,64240,0.4139,0.129074,0.405889,445.58,1.4705,0.3143,132,3.54
176,64605,0.4118,0.130219,0.404318,414.37,1.3675,0.3123,97,3.34
177,64970,0.4097,0.131135,0.409959,429.06,1.416,0.3128,131,3.3
