episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.268975,245.33,0.8097,0.3473,35,0.23
1,730,0.99,,0.273775,260.35,0.8592,0.3505,31,0.25
2,1095,0.9851,0.696393,0.326454,368.7,1.2168,0.3162,23,0.94
3,1460,0.9801,0.240094,0.324414,341.01,1.1255,0.323,17,3.08
4,1825,0.9752,0.115469,0.282001,328.13,1.0829,0.3387,50,3.18
5,2190,0.9704,0.096013,0.298031,258.3,0.8525,0.3403,28,3.7
6,2555,0.9655,0.093958,0.339589,416.25,1.3738,0.3203,37,4.05
7,2920,0.9607,0.094997,0.250927,252.14,0.8322,0.3419,84,4.39
8,3285,0.9559,0.095341,0.280763,297.27,0.9811,0.3453,62,3.87
9,3650,0.9511,0.096819,0.373805,390.39,1.2884,0.3229,22,4.3
10,4015,0.9464,0.096384,0.256105,224.31,0.7403,0.3582,58,3.81
11,4380,0.9416,0.092711,0.271594,242.41,0.8,0.3581,15,4.15
12,4745,0.9369,0.091256,0.299727,305.12,1.007,0.3201,74,3.15
13,5110,0.9322,0.092382,0.289594,253.95,0.8381,0.3547,41,4.03
14,5475,0.9276,0.091307,0.291346,264.7,0.8736,0.3656,29,4.26
15,5840,0.9229,0.092817,0.333782,278.18,0.9181,0.3622,16,4.01
16,6205,0.9183,0.092337,0.246764,212.51,0.7014,0.3463,62,3.23
17,6570,0.9137,0.091348,0.348166,335.02,1.1057,0.3272,12,3.22
18,6935,0.9092,0.092579,0.263147,256.19,0.8455,0.3496,33,4.29
19,7300,0.9046,0.089613,0.238468,213.0,0.703,0.3481,58,3.64
20,7665,0.9001,0.089597,0.295721,290.47,0.9586,0.3572,56,3.48
21,8030,0.8956,0.089834,0.272909,233.44,0.7704,0.3494,30,4.31
22,8395,0.8911,0.092352,0.291683,427.99,1.4125,0.303,36,4.4
23,8760,0.8867,0.091745,0.363379,335.85,1.1084,0.3601,29,4.43
24,9125,0.8822,0.092999,0.281067,258.45,0.853,0.3633,69,3.88
25,9490,0.8778,0.092312,0.369475,331.68,1.0946,0.3499,21,3.02
26,9855,0.8734,0.095411,0.408701,444.06,1.4655,0.3185,12,4.31
27,10220,0.8691,0.097404,0.269213,249.55,0.8236,0.3461,26,4.31
28,10585,0.8647,0.096898,0.308188,247.0,0.8152,0.3684,52,3.59
29,10950,0.8604,0.096348,0.315293,341.43,1.1268,0.3588,66,3.12
30,11315,0.8561,0.099344,0.275338,316.07,1.0431,0.3457,70,3.75
31,11680,0.8518,0.098545,0.272259,329.04,1.0859,0.3403,28,3.3
32,12045,0.8475,0.098784,0.30438,346.05,1.1421,0.3411,33,3.14
33,12410,0.8433,0.101657,0.351881,353.88,1.1679,0.3329,51,3.14
34,12775,0.8391,0.10196,0.272731,301.72,0.9958,0.35,64,3.14
35,13140,0.8349,0.101496,0.268481,296.47,0.9785,0.3637,68,3.44
36,13505,0.8307,0.10031,0.291541,273.49,0.9026,0.3751,59,3.89
37,13870,0.8266,0.100133,0.305003,266.45,0.8794,0.3631,39,4.0
38,14235,0.8224,0.100521,0.269968,240.04,0.7922,0.3463,57,4.11
39,14600,0.8183,0.100911,0.312975,289.76,0.9563,0.3506,41,4.05
40,14965,0.8142,0.10026,0.350703,301.37,0.9946,0.3578,76,4.37
41,15330,0.8102,0.100983,0.312235,292.37,0.9649,0.3644,56,3.75
42,15695,0.8061,0.101408,0.274031,235.81,0.7782,0.3509,81,4.0
43,16060,0.8021,0.100258,0.272682,302.94,0.9998,0.3656,71,4.08
44,16425,0.7981,0.101305,0.307158,257.92,0.8512,0.3777,50,3.24
45,16790,0.7941,0.100346,0.298159,268.29,0.8855,0.3484,60,4.08
46,17155,0.7901,0.100579,0.315644,313.15,1.0335,0.3387,51,3.41
47,17520,0.7862,0.100356,0.275924,214.14,0.7067,0.367,93,3.24
48,17885,0.7822,0.099863,0.274512,273.97,0.9042,0.357,61,3.13
49,18250,0.7783,0.098465,0.246064,238.61,0.7875,0.3424,88,3.14
50,18615,0.7744,0.097903,0.267483,228.89,0.7554,0.3714,70,3.01
51,18980,0.7705,0.099001,0.307675,291.35,0.9615,0.3465,52,3.02
52,19345,0.7667,0.098827,0.329899,295.46,0.9751,0.3493,47,3.02
53,19710,0.7629,0.098853,0.329034,342.17,1.1293,0.3374,53,3.05
54,20075,0.759,0.100025,0.295256,255.77,0.8441,0.3747,57,3.16
55,20440,0.7553,0.099402,0.260113,228.63,0.7546,0.343,81,4.07
56,20805,0.7515,0.098032,0.310863,231.78,0.7649,0.3778,90,4.08
57,21170,0.7477,0.097857,0.336581,271.46,0.8959,0.3366,92,2.99
58,21535,0.744,0.09896,0.305792,273.17,0.9015,0.3569,68,4.06
59,21900,0.7403,0.097874,0.292446,261.0,0.8614,0.3655,89,4.11
60,22265,0.7366,0.098143,0.356515,362.86,1.1976,0.3562,61,4.21
61,22630,0.7329,0.097873,0.321725,289.79,0.9564,0.3298,69,3.69
62,22995,0.7292,0.0989,0.284464,227.85,0.752,0.3578,87,3.86
63,23360,0.7256,0.101349,0.348306,310.14,1.0236,0.3373,69,3.62
64,23725,0.7219,0.100353,0.338337,351.94,1.1615,0.3422,39,4.13
65,24090,0.7183,0.098632,0.2584,242.6,0.8007,0.3744,51,4.23
66,24455,0.7147,0.099859,0.312935,304.31,1.0043,0.3318,79,4.05
67,24820,0.7112,0.099846,0.385198,361.48,1.193,0.3736,44,2.95
68,25185,0.7076,0.10041,0.313714,287.99,0.9505,0.3662,69,2.87
69,25550,0.7041,0.101282,0.374376,324.7,1.0716,0.3789,31,2.87
70,25915,0.7005,0.100942,0.317385,282.88,0.9336,0.3573,66,2.7
71,26280,0.697,0.101141,0.279022,237.54,0.7839,0.3689,57,2.87
72,26645,0.6936,0.099932,0.396612,290.09,0.9574,0.3651,66,2.83
73,27010,0.6901,0.101069,0.33235,271.46,0.8959,0.3746,85,2.82
74,27375,0.6866,0.101252,0.335365,268.04,0.8846,0.3655,110,2.97
75,27740,0.6832,0.101612,0.337186,282.02,0.9307,0.3719,91,3.91
76,28105,0.6798,0.10262,0.334011,274.28,0.9052,0.3542,72,3.94
77,28470,0.6764,0.101874,0.267389,248.15,0.819,0.3499,120,3.49
78,28835,0.673,0.102251,0.312451,269.61,0.8898,0.3491,121,3.32
79,29200,0.6696,0.102684,0.316296,264.83,0.874,0.3494,96,3.29
80,29565,0.6663,0.101974,0.309869,287.14,0.9477,0.3488,53,3.38
81,29930,0.663,0.102938,0.36122,299.69,0.9891,0.3492,83,3.77
82,30295,0.6597,0.103645,0.299607,260.65,0.8602,0.3472,118,4.42
83,30660,0.6564,0.103507,0.310232,254.99,0.8416,0.3609,120,4.5
84,31025,0.6531,0.102642,0.318493,281.61,0.9294,0.3595,89,3.4
85,31390,0.6498,0.102454,0.342362,328.03,1.0826,0.3521,87,3.9
86,31755,0.6466,0.102861,0.260292,234.62,0.7743,0.3484,105,3.94
87,32120,0.6433,0.101645,0.347833,320.54,1.0579,0.3649,77,4.1
88,32485,0.6401,0.100985,0.335207,247.68,0.8174,0.358,101,3.8
89,32850,0.6369,0.099488,0.355985,301.24,0.9942,0.3366,132,3.92
90,33215,0.6337,0.09993,0.276704,258.91,0.8545,0.3424,106,3.65
91,33580,0.6306,0.10064,0.295443,283.07,0.9342,0.3464,113,3.82
92,33945,0.6274,0.101988,0.359154,309.41,1.0212,0.3209,152,4.0
93,34310,0.6243,0.102238,0.391047,337.45,1.1137,0.3563,68,3.91
94,34675,0.6211,0.102516,0.315058,300.05,0.9903,0.3573,120,3.34
95,35040,0.618,0.102055,0.339813,298.89,0.9864,0.3487,89,3.98
96,35405,0.6149,0.102572,0.335954,322.87,1.0656,0.3182,135,3.77
97,35770,0.6119,0.102445,0.296384,263.17,0.8685,0.3507,105,3.78
98,36135,0.6088,0.102558,0.371415,327.44,1.0806,0.3321,109,3.52
99,36500,0.6058,0.104688,0.338431,312.81,1.0324,0.3484,145,3.64
100,36865,0.6027,0.105898,0.313161,284.36,0.9385,0.3446,99,3.73
101,37230,0.5997,0.107039,0.343175,315.63,1.0417,0.3582,82,3.32
102,37595,0.5967,0.106503,0.335954,283.18,0.9346,0.3668,101,3.33
103,37960,0.5937,0.106417,0.340673,283.66,0.9362,0.3493,129,3.32
104,38325,0.5908,0.105946,0.31693,262.4,0.866,0.3616,105,3.8
105,38690,0.5878,0.106706,0.36611,324.64,1.0714,0.373,68,4.46
106,39055,0.5849,0.107246,0.350775,314.41,1.0377,0.3525,129,4.46
107,39420,0.582,0.106426,0.305079,295.46,0.9751,0.3532,132,3.69
108,39785,0.579,0.107096,0.361344,337.28,1.1131,0.3397,129,3.59
109,40150,0.5762,0.107639,0.414296,321.87,1.0623,0.3502,88,3.89
110,40515,0.5733,0.10807,0.32247,313.78,1.0356,0.3483,92,4.44
111,40880,0.5704,0.106533,0.404671,363.74,1.2005,0.3514,116,4.47
112,41245,0.5676,0.107638,0.334221,317.32,1.0472,0.3409,115,3.7
113,41610,0.5647,0.106542,0.309533,274.83,0.907,0.3671,131,3.05
114,41975,0.5619,0.10734,0.363915,311.61,1.0284,0.3593,80,3.73
115,42340,0.5591,0.108616,0.362664,328.27,1.0834,0.3594,97,3.26
116,42705,0.5563,0.108419,0.311797,260.56,0.8599,0.3612,110,3.47
117,43070,0.5535,0.108052,0.368271,308.02,1.0166,0.3505,79,3.29
