episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.231879,264.57,0.8732,0.3307,37,0.3
1,730,0.99,,0.305538,377.11,1.2446,0.3109,46,0.28
2,1095,0.9851,0.819592,0.311675,333.62,1.1011,0.3196,7,1.4
3,1460,0.9801,0.211699,0.281041,273.33,0.9021,0.3422,72,4.15
4,1825,0.9752,0.112442,0.367097,366.31,1.209,0.365,47,4.38
5,2190,0.9704,0.103998,0.331471,311.2,1.0271,0.3694,30,4.06
6,2555,0.9655,0.102642,0.309934,349.2,1.1525,0.3514,17,4.48
7,2920,0.9607,0.103867,0.312275,371.01,1.2245,0.3414,41,4.08
8,3285,0.9559,0.106022,0.29494,286.83,0.9466,0.3623,21,4.33
9,3650,0.9511,0.100766,0.28178,232.15,0.7662,0.356,83,3.99
10,4015,0.9464,0.100338,0.357115,343.26,1.1329,0.3731,19,4.29
11,4380,0.9416,0.101808,0.364974,393.82,1.2997,0.373,26,3.86
12,4745,0.9369,0.105294,0.34611,356.6,1.1769,0.3701,64,3.93
13,5110,0.9322,0.104489,0.260299,239.2,0.7894,0.3503,54,4.13
14,5475,0.9276,0.100131,0.249957,222.53,0.7344,0.3567,74,4.46
15,5840,0.9229,0.102114,0.269055,281.4,0.9287,0.3379,49,4.49
16,6205,0.9183,0.102239,0.327321,401.43,1.3248,0.3387,50,4.24
17,6570,0.9137,0.102333,0.332543,263.13,0.8684,0.3694,33,4.14
18,6935,0.9092,0.101697,0.285708,314.85,1.0391,0.3434,60,4.1
19,7300,0.9046,0.105135,0.331487,359.19,1.1854,0.3304,25,3.37
20,7665,0.9001,0.105179,0.347285,366.44,1.2094,0.3319,56,3.87
21,8030,0.8956,0.108098,0.361912,328.94,1.0856,0.3658,51,3.23
22,8395,0.8911,0.109727,0.266786,235.28,0.7765,0.3617,54,3.72
23,8760,0.8867,0.111743,0.312014,240.41,0.7934,0.3735,76,3.65
24,9125,0.8822,0.111201,0.353174,331.09,1.0927,0.3751,29,4.33
25,9490,0.8778,0.111302,0.272355,233.42,0.7704,0.349,67,4.14
26,9855,0.8734,0.11419,0.290078,246.25,0.8127,0.3586,59,4.47
27,10220,0.8691,0.114177,0.294874,290.27,0.958,0.3445,46,4.02
28,10585,0.8647,0.113924,0.376455,326.26,1.0768,0.3842,50,3.91
29,10950,0.8604,0.114095,0.233528,194.43,0.6417,0.3506,97,3.85
30,11315,0.8561,0.115041,0.272686,234.71,0.7746,0.3675,69,4.05
31,11680,0.8518,0.115427,0.3579,332.89,1.0987,0.311,110,4.02
32,12045,0.8475,0.119706,0.338921,400.18,1.3207,0.3311,36,4.09
33,12410,0.8433,0.122797,0.292605,291.51,0.9621,0.3804,41,3.78
34,12775,0.8391,0.125803,0.38291,313.29,1.0339,0.3487,51,3.79
35,13140,0.8349,0.125434,0.305254,289.45,0.9553,0.3236,40,4.13
36,13505,0.8307,0.123836,0.336211,248.1,0.8188,0.3465,45,3.76
37,13870,0.8266,0.12447,0.260929,215.39,0.7108,0.3544,107,4.62
38,14235,0.8224,0.12502,0.28744,226.14,0.7464,0.3556,128,3.91
39,14600,0.8183,0.125141,0.280521,249.46,0.8233,0.3447,86,4.15
40,14965,0.8142,0.121942,0.321367,254.05,0.8384,0.3507,85,4.27
41,15330,0.8102,0.122661,0.271647,222.07,0.7329,0.3608,79,3.91
42,15695,0.8061,0.122555,0.314401,264.72,0.8737,0.3516,72,4.59
43,16060,0.8021,0.124346,0.234429,225.69,0.7449,0.3465,94,4.05
44,16425,0.7981,0.122784,0.291245,240.16,0.7926,0.3502,78,4.22
45,16790,0.7941,0.123642,0.315327,271.0,0.8944,0.352,82,4.07
46,17155,0.7901,0.124112,0.319317,273.21,0.9017,0.3669,59,4.59
47,17520,0.7862,0.12279,0.371504,326.99,1.0792,0.3227,107,4.55
48,17885,0.7822,0.124988,0.261109,223.08,0.7362,0.3484,97,4.27
49,18250,0.7783,0.126372,0.347596,299.51,0.9885,0.3487,99,3.99
50,18615,0.7744,0.12701,0.2871,269.08,0.8881,0.3447,64,3.74
51,18980,0.7705,0.128392,0.344978,309.77,1.0223,0.3493,65,3.81
52,19345,0.7667,0.127092,0.308255,280.42,0.9255,0.3581,84,3.6
53,19710,0.7629,0.129759,0.285046,310.7,1.0254,0.3172,100,3.59
54,20075,0.759,0.129255,0.267487,234.61,0.7743,0.3455,95,3.98
55,20440,0.7553,0.130618,0.334969,299.89,0.9897,0.3364,118,3.68
56,20805,0.7515,0.131094,0.271651,229.49,0.7574,0.3463,116,3.79
57,21170,0.7477,0.131389,0.339911,280.48,0.9257,0.3423,53,3.87
58,21535,0.744,0.133665,0.300272,242.84,0.8014,0.3458,80,3.91
59,21900,0.7403,0.13444,0.304265,266.39,0.8792,0.3287,105,4.46
60,22265,0.7366,0.135189,0.320279,244.68,0.8075,0.3615,85,4.61
61,22630,0.7329,0.136329,0.339448,295.56,0.9754,0.3276,91,3.8
62,22995,0.7292,0.136693,0.315693,276.65,0.9131,0.3436,90,3.97
63,23360,0.7256,0.138299,0.394627,355.07,1.1718,0.3121,93,4.29
64,23725,0.7219,0.141641,0.309622,262.76,0.8672,0.346,95,4.2
65,24090,0.7183,0.142031,0.27674,228.7,0.7548,0.35,122,4.29
66,24455,0.7147,0.139971,0.349783,292.04,0.9638,0.323,109,3.97
67,24820,0.7112,0.139274,0.261158,214.54,0.7081,0.3507,100,3.85
68,25185,0.7076,0.139865,0.355115,325.84,1.0754,0.3615,36,3.91
69,25550,0.7041,0.138694,0.296136,239.62,0.7908,0.347,101,4.24
70,25915,0.7005,0.13807,0.302443,266.7,0.8802,0.3391,140,4.19
71,26280,0.697,0.141592,0.31868,312.04,1.0298,0.3069,75,3.45
72,26645,0.6936,0.140717,0.341728,303.55,1.0018,0.3214,135,4.26
73,27010,0.6901,0.139332,0.295638,291.14,0.9609,0.3209,151,4.29
74,27375,0.6866,0.140577,0.306214,304.48,1.0049,0.3233,55,3.84
75,27740,0.6832,0.144232,0.400959,387.5,1.2789,0.3155,70,3.94
76,28105,0.6798,0.14498,0.317308,293.42,0.9684,0.3191,107,4.12
77,28470,0.6764,0.142661,0.300408,258.09,0.8518,0.3506,83,3.84
78,28835,0.673,0.143116,0.279675,236.74,0.7813,0.3582,122,4.33
79,29200,0.6696,0.140223,0.28342,232.03,0.7658,0.3621,129,4.21
80,29565,0.6663,0.140418,0.306488,244.21,0.806,0.3424,91,4.29
81,29930,0.663,0.141624,0.260556,218.2,0.7201,0.3447,138,4.13
82,30295,0.6597,0.141229,0.357335,332.5,1.0974,0.3951,83,3.97
83,30660,0.6564,0.14205,0.318469,305.19,1.0072,0.3474,70,4.01
84,31025,0.6531,0.14155,0.327623,265.34,0.8757,0.3546,123,4.16
85,31390,0.6498,0.141949,0.272304,280.23,0.9249,0.3285,95,4.18
86,31755,0.6466,0.144068,0.281854,251.08,0.8286,0.3577,103,4.31
87,32120,0.6433,0.142648,0.312731,281.32,0.9284,0.3165,102,4.47
88,32485,0.6401,0.142365,0.381548,342.99,1.132,0.3376,79,4.05
89,32850,0.6369,0.143584,0.307305,276.48,0.9125,0.3702,94,3.98
90,33215,0.6337,0.144034,0.278957,279.44,0.9222,0.3322,118,4.21
91,33580,0.6306,0.144253,0.283298,282.24,0.9315,0.3367,115,4.17
92,33945,0.6274,0.142033,0.363158,359.98,1.188,0.3517,121,3.5
93,34310,0.6243,0.14391,0.38638,447.63,1.4773,0.3078,182,3.58
94,34675,0.6211,0.14442,0.373384,402.14,1.3272,0.3221,106,3.54
95,35040,0.618,0.142549,0.254035,265.01,0.8746,0.3458,179,3.8
96,35405,0.6149,0.142961,0.301086,309.67,1.022,0.3546,69,3.42
97,35770,0.6119,0.140218,0.318224,358.54,1.1833,0.3086,81,4.3
98,36135,0.6088,0.140695,0.372011,317.63,1.0483,0.3398,95,3.98
99,36500,0.6058,0.140457,0.329378,295.18,0.9742,0.3468,111,4.24
100,36865,0.6027,0.143483,0.391048,386.48,1.2755,0.3117,100,3.61
101,37230,0.5997,0.145767,0.36384,358.36,1.1827,0.3616,79,4.26
102,37595,0.5967,0.146671,0.32224,321.94,1.0625,0.3298,102,4.04
103,37960,0.5937,0.147333,0.348298,293.26,0.9679,0.3561,95,3.85
104,38325,0.5908,0.146112,0.313795,451.9,1.4914,0.2911,112,5.16
105,38690,0.5878,0.146781,0.349266,307.46,1.0147,0.3758,84,5.03
106,39055,0.5849,0.146535,0.319228,273.98,0.9042,0.3483,85,3.9
