episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.352171,394.54,1.3021,0.3138,20,0.36
1,730,0.99,,0.309206,358.06,1.1817,0.3273,20,0.35
2,1095,0.9851,0.996797,0.310008,357.09,1.1785,0.3594,46,1.38
3,1460,0.9801,0.175511,0.298702,235.97,0.7788,0.3469,53,4.62
4,1825,0.9752,0.123367,0.241542,215.4,0.7109,0.3522,53,4.01
5,2190,0.9704,0.09534,0.226462,208.26,0.6873,0.3567,71,4.45
6,2555,0.9655,0.09264,0.355837,354.05,1.1685,0.3388,10,4.34
7,2920,0.9607,0.097463,0.328104,352.49,1.1633,0.3222,23,3.82
8,3285,0.9559,0.101375,0.309985,323.11,1.0664,0.3357,51,4.53
9,3650,0.9511,0.100974,0.270819,277.2,0.9149,0.3504,54,3.72
10,4015,0.9464,0.100707,0.269463,294.66,0.9725,0.3339,61,4.29
11,4380,0.9416,0.099597,0.278363,259.95,0.8579,0.3704,34,3.64
12,4745,0.9369,0.100742,0.340333,315.19,1.0402,0.383,39,3.85
13,5110,0.9322,0.100613,0.253204,250.73,0.8275,0.345,85,4.14
14,5475,0.9276,0.097263,0.219718,207.09,0.6835,0.3618,70,4.19
15,5840,0.9229,0.098145,0.284632,245.03,0.8087,0.3349,50,4.43
16,6205,0.9183,0.099721,0.259766,355.52,1.1733,0.3385,39,3.96
17,6570,0.9137,0.102295,0.273471,253.44,0.8364,0.3784,70,4.19
18,6935,0.9092,0.09983,0.278016,245.69,0.8109,0.3613,34,4.51
19,7300,0.9046,0.100965,0.279517,278.16,0.918,0.3325,48,3.55
20,7665,0.9001,0.102732,0.279912,286.18,0.9445,0.3467,55,3.27
21,8030,0.8956,0.103783,0.379223,362.76,1.1972,0.3699,45,3.92
22,8395,0.8911,0.104297,0.325181,304.7,1.0056,0.3436,46,4.04
23,8760,0.8867,0.107954,0.293906,281.18,0.928,0.3511,27,4.13
24,9125,0.8822,0.108568,0.256133,210.17,0.6936,0.3478,92,4.38
