episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.246819,0.233124,214.21,0.707,0.3451,57,2.02
1,730,0.99,0.308242,0.277114,252.87,0.8346,0.3869,65,0.51
2,1095,0.9851,0.377677,0.335497,465.85,1.5375,0.3005,68,0.48
3,1460,0.9801,0.280979,0.233435,244.3,0.8063,0.3313,61,0.47
4,1825,0.9752,0.348782,0.306745,312.38,1.0309,0.3576,40,0.48
5,2190,0.9704,0.372127,0.317959,341.56,1.1273,0.3207,21,0.48
6,2555,0.9655,0.324705,0.268628,273.35,0.9021,0.3661,40,0.49
7,2920,0.9607,0.328214,0.256439,213.88,0.7059,0.3612,50,0.47
8,3285,0.9559,0.317971,0.254203,232.61,0.7677,0.3531,75,0.46
9,3650,0.9511,0.440728,0.359791,391.43,1.2919,0.3213,20,0.49
10,4015,0.9464,0.308612,0.216721,206.63,0.6819,0.356,77,0.47
11,4380,0.9416,0.382437,0.298193,317.3,1.0472,0.3403,27,0.49
12,4745,0.9369,0.479977,0.398398,417.82,1.3789,0.314,33,0.46
13,5110,0.9322,0.337434,0.246792,212.82,0.7024,0.3453,90,0.49
14,5475,0.9276,0.305387,0.203228,190.96,0.6302,0.3388,130,0.47
15,5840,0.9229,0.358863,0.256536,240.86,0.7949,0.3443,33,0.48
16,6205,0.9183,0.435311,0.330741,358.61,1.1835,0.3265,49,0.47
17,6570,0.9137,0.441858,0.35468,380.11,1.2545,0.3805,36,0.49
18,6935,0.9092,0.399702,0.303648,286.53,0.9456,0.3634,51,0.48
19,7300,0.9046,0.449553,0.337418,331.09,1.0927,0.3427,44,0.49
20,7665,0.9001,0.381519,0.274256,263.99,0.8713,0.3445,41,0.51
21,8030,0.8956,0.38712,0.268296,254.99,0.8415,0.3727,70,0.74
22,8395,0.8911,0.369973,0.245858,229.14,0.7562,0.3651,40,0.67
23,8760,0.8867,0.472107,0.359663,311.25,1.0272,0.3634,60,0.7
24,9125,0.8822,0.388171,0.260827,237.33,0.7833,0.3501,56,0.71
25,9490,0.8778,0.357911,0.249585,258.54,0.8533,0.3524,68,0.67
26,9855,0.8734,0.37527,0.247733,254.48,0.8399,0.3423,59,0.5
27,10220,0.8691,0.430414,0.29885,256.79,0.8475,0.3454,41,0.46
28,10585,0.8647,0.469965,0.334509,339.86,1.1217,0.362,48,0.5
29,10950,0.8604,0.399321,0.27013,242.12,0.7991,0.3632,68,0.47
30,11315,0.8561,0.405283,0.271744,307.35,1.0144,0.3445,46,0.48
31,11680,0.8518,0.354544,0.227019,328.9,1.0855,0.2872,41,0.49
32,12045,0.8475,0.465839,0.312653,326.69,1.0782,0.3053,48,0.48
33,12410,0.8433,0.392187,0.268445,247.9,0.8182,0.3582,59,0.48
34,12775,0.8391,0.375031,0.241681,231.17,0.7629,0.3524,55,0.48
35,13140,0.8349,0.471078,0.3439,428.07,1.4128,0.3257,29,0.48
36,13505,0.8307,0.440928,0.301652,296.61,0.9789,0.3582,50,0.48
37,13870,0.8266,0.406551,0.2654,245.46,0.8101,0.3408,76,0.49
38,14235,0.8224,0.489855,0.353602,385.59,1.2726,0.3266,19,0.48
39,14600,0.8183,0.495034,0.333244,402.7,1.329,0.3123,18,0.49
40,14965,0.8142,0.440332,0.278815,247.95,0.8183,0.3546,35,0.48
41,15330,0.8102,0.407584,0.246073,225.34,0.7437,0.3394,24,0.5
