episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.231223,270.82,0.8938,0.3322,52,0.4
1,730,0.99,,0.294881,391.21,1.2911,0.3086,53,0.39
2,1095,0.9851,0.625907,0.300654,334.08,1.1026,0.3206,9,1.88
3,1460,0.9801,0.312167,0.27821,287.16,0.9477,0.3413,82,5.37
4,1825,0.9752,0.105767,0.363491,400.48,1.3217,0.3489,61,5.06
5,2190,0.9704,0.099456,0.298676,298.35,0.9846,0.3597,49,5.95
6,2555,0.9655,0.096153,0.289411,360.05,1.1883,0.3548,28,6.02
7,2920,0.9607,0.09372,0.296726,360.52,1.1898,0.3467,60,5.52
8,3285,0.9559,0.095307,0.30339,287.16,0.9477,0.3601,15,5.79
9,3650,0.9511,0.091174,0.285959,252.39,0.833,0.3464,79,6.22
10,4015,0.9464,0.091384,0.353035,348.79,1.1511,0.3712,18,6.33
11,4380,0.9416,0.093734,0.368529,412.14,1.3602,0.3669,25,5.66
12,4745,0.9369,0.096958,0.339981,372.88,1.2306,0.3723,63,5.48
13,5110,0.9322,0.096005,0.25997,256.94,0.848,0.348,64,5.3
14,5475,0.9276,0.092281,0.285578,257.37,0.8494,0.3543,83,5.31
15,5840,0.9229,0.093684,0.251299,294.16,0.9708,0.3299,69,5.34
16,6205,0.9183,0.093103,0.316383,393.46,1.2985,0.3324,30,5.4
17,6570,0.9137,0.093021,0.284676,263.29,0.8689,0.3641,39,5.45
18,6935,0.9092,0.09086,0.282009,294.34,0.9714,0.3462,75,5.18
19,7300,0.9046,0.094304,0.351782,394.09,1.3006,0.3317,40,5.22
20,7665,0.9001,0.09541,0.333441,329.86,1.0886,0.3488,9,5.0
21,8030,0.8956,0.096238,0.350577,342.19,1.1293,0.3562,78,5.2
22,8395,0.8911,0.098041,0.291428,263.64,0.8701,0.3758,64,5.32
23,8760,0.8867,0.098553,0.303753,250.35,0.8262,0.3642,92,5.16
24,9125,0.8822,0.0974,0.337579,332.94,1.0988,0.382,50,5.07
25,9490,0.8778,0.096815,0.257345,237.09,0.7825,0.345,89,5.43
26,9855,0.8734,0.098423,0.299812,272.22,0.8984,0.3572,59,5.51
27,10220,0.8691,0.09814,0.319028,340.35,1.1233,0.3491,87,5.42
28,10585,0.8647,0.098382,0.355637,346.98,1.1452,0.3926,65,5.34
29,10950,0.8604,0.098963,0.24277,208.67,0.6887,0.3586,127,5.53
30,11315,0.8561,0.097688,0.252281,216.86,0.7157,0.3638,131,5.33
31,11680,0.8518,0.097071,0.270403,265.58,0.8765,0.3422,98,5.07
32,12045,0.8475,0.099132,0.355854,415.41,1.371,0.3297,48,5.36
33,12410,0.8433,0.099779,0.2632,288.45,0.952,0.3514,66,5.4
34,12775,0.8391,0.101126,0.349346,313.76,1.0355,0.3518,70,4.88
35,13140,0.8349,0.101534,0.286405,262.57,0.8666,0.339,95,3.96
36,13505,0.8307,0.100329,0.37089,338.42,1.1169,0.348,68,3.29
37,13870,0.8266,0.101551,0.256896,237.57,0.7841,0.3525,103,3.18
38,14235,0.8224,0.100284,0.289985,252.39,0.833,0.3552,124,3.12
39,14600,0.8183,0.100274,0.278213,264.47,0.8728,0.3453,126,3.01
40,14965,0.8142,0.099085,0.332968,287.68,0.9494,0.3622,120,2.99
41,15330,0.8102,0.099965,0.312165,275.38,0.9088,0.3782,86,3.09
42,15695,0.8061,0.100043,0.31059,284.65,0.9394,0.3464,104,3.01
43,16060,0.8021,0.101119,0.2541,235.81,0.7783,0.3573,150,2.99
44,16425,0.7981,0.101391,0.299625,278.71,0.9198,0.3526,94,3.43
45,16790,0.7941,0.101018,0.331281,326.46,1.0774,0.336,58,3.17
46,17155,0.7901,0.101677,0.326348,315.85,1.0424,0.3568,73,3.2
47,17520,0.7862,0.101512,0.34508,311.64,1.0285,0.3278,116,3.13
48,17885,0.7822,0.10215,0.258161,248.95,0.8216,0.3667,141,3.39
49,18250,0.7783,0.103138,0.34922,316.69,1.0452,0.3596,113,3.04
50,18615,0.7744,0.104593,0.317775,318.92,1.0525,0.3462,94,3.17
51,18980,0.7705,0.106388,0.36526,353.59,1.167,0.3345,56,2.97
52,19345,0.7667,0.106264,0.279888,261.77,0.8639,0.3662,118,3.4
53,19710,0.7629,0.106554,0.282111,298.85,0.9863,0.3363,121,3.3
54,20075,0.759,0.105837,0.29682,258.57,0.8534,0.3518,108,3.3
55,20440,0.7553,0.106612,0.338007,320.42,1.0575,0.3411,81,2.99
56,20805,0.7515,0.10646,0.279405,244.39,0.8066,0.3586,144,2.98
57,21170,0.7477,0.10735,0.318935,300.54,0.9919,0.3418,66,3.27
58,21535,0.744,0.109195,0.338076,294.28,0.9712,0.3448,54,3.14
59,21900,0.7403,0.108865,0.3403,376.43,1.2423,0.3018,147,3.05
60,22265,0.7366,0.10934,0.310177,240.71,0.7944,0.3728,142,3.22
61,22630,0.7329,0.109167,0.299933,254.56,0.8401,0.3561,94,3.09
62,22995,0.7292,0.110565,0.301566,285.25,0.9414,0.3638,124,3.11
63,23360,0.7256,0.110464,0.311608,305.52,1.0083,0.3665,93,3.13
64,23725,0.7219,0.111104,0.351913,366.26,1.2088,0.3346,74,3.08
65,24090,0.7183,0.111837,0.288683,239.47,0.7903,0.3747,143,3.02
66,24455,0.7147,0.111865,0.437896,421.43,1.3909,0.3039,113,3.23
67,24820,0.7112,0.113843,0.33251,282.19,0.9313,0.3781,71,3.2
68,25185,0.7076,0.115201,0.357189,378.47,1.2491,0.3551,77,3.17
69,25550,0.7041,0.116555,0.307154,247.68,0.8174,0.3507,135,3.2
70,25915,0.7005,0.116501,0.276089,255.29,0.8425,0.3454,124,3.21
71,26280,0.697,0.116922,0.333243,317.65,1.0484,0.3649,109,3.22
72,26645,0.6936,0.116576,0.305703,274.38,0.9056,0.3476,110,2.99
73,27010,0.6901,0.115368,0.334922,325.21,1.0733,0.3387,166,3.31
74,27375,0.6866,0.11781,0.356214,361.98,1.1946,0.3398,68,3.1
75,27740,0.6832,0.118151,0.397832,357.44,1.1797,0.3648,66,3.36
76,28105,0.6798,0.118276,0.361835,332.61,1.0977,0.3401,78,2.99
77,28470,0.6764,0.119802,0.314241,289.33,0.9549,0.3668,108,3.1
78,28835,0.673,0.120131,0.308434,270.91,0.8941,0.36,171,3.14
79,29200,0.6696,0.120792,0.30715,247.66,0.8174,0.3631,163,3.12
80,29565,0.6663,0.120507,0.344542,278.76,0.92,0.3564,106,3.09
81,29930,0.663,0.119738,0.302229,264.32,0.8723,0.3652,140,3.18
82,30295,0.6597,0.118374,0.309178,291.49,0.962,0.3462,150,3.01
83,30660,0.6564,0.117989,0.307201,273.44,0.9025,0.3447,100,3.11
84,31025,0.6531,0.119572,0.372747,352.04,1.1618,0.3316,65,3.25
85,31390,0.6498,0.121256,0.295493,311.73,1.0288,0.3339,69,3.03
86,31755,0.6466,0.119722,0.30383,331.86,1.0952,0.3273,136,3.01
87,32120,0.6433,0.119926,0.298154,239.84,0.7915,0.3489,140,3.35
88,32485,0.6401,0.121256,0.367207,314.6,1.0383,0.3549,121,3.26
89,32850,0.6369,0.119558,0.343246,303.96,1.0032,0.3546,119,3.14
90,33215,0.6337,0.120814,0.327042,338.82,1.1182,0.3661,88,3.07
91,33580,0.6306,0.119899,0.300687,290.97,0.9603,0.3437,120,3.05
92,33945,0.6274,0.121663,0.454407,477.56,1.5761,0.3213,137,3.17
93,34310,0.6243,0.120769,0.355982,321.12,1.0598,0.3392,132,3.22
94,34675,0.6211,0.122201,0.335155,321.75,1.0619,0.3263,73,3.04
95,35040,0.618,0.122677,0.303714,274.82,0.907,0.3471,128,3.25
96,35405,0.6149,0.124573,0.305139,282.73,0.9331,0.3504,133,3.11
97,35770,0.6119,0.124721,0.30068,286.17,0.9445,0.37,98,3.14
98,36135,0.6088,0.125364,0.367199,333.27,1.0999,0.3439,88,3.11
99,36500,0.6058,0.125648,0.310641,292.16,0.9642,0.3478,167,3.24
100,36865,0.6027,0.126105,0.346338,312.76,1.0322,0.3408,142,3.24
101,37230,0.5997,0.126767,0.296459,303.2,1.0007,0.3593,85,3.31
102,37595,0.5967,0.127714,0.326957,381.16,1.2579,0.3236,155,3.26
103,37960,0.5937,0.128799,0.271367,244.69,0.8075,0.3508,141,3.08
104,38325,0.5908,0.128169,0.336759,336.72,1.1113,0.3861,66,3.2
105,38690,0.5878,0.126893,0.284706,260.85,0.8609,0.3761,154,3.21
106,39055,0.5849,0.126521,0.31776,311.19,1.027,0.3368,98,3.08
107,39420,0.582,0.126827,0.408694,467.91,1.5443,0.2809,125,3.22
108,39785,0.579,0.126257,0.321158,272.76,0.9002,0.3606,107,3.18
109,40150,0.5762,0.127032,0.346627,379.38,1.2521,0.2987,116,3.35
110,40515,0.5733,0.127788,0.337886,386.29,1.2749,0.299,153,3.11
111,40880,0.5704,0.128243,0.427754,448.73,1.4809,0.2822,125,3.19
112,41245,0.5676,0.128858,0.349382,383.75,1.2665,0.3241,92,3.15
113,41610,0.5647,0.128733,0.331834,389.16,1.2843,0.3061,114,3.21
114,41975,0.5619,0.128239,0.407288,397.88,1.3131,0.3145,85,2.97
115,42340,0.5591,0.129512,0.357946,404.47,1.3349,0.2989,126,3.13
116,42705,0.5563,0.13075,0.295527,280.37,0.9253,0.3297,119,3.25
117,43070,0.5535,0.131151,0.373637,362.08,1.195,0.3304,82,3.08
118,43435,0.5507,0.132099,0.342991,348.85,1.1513,0.3426,141,3.16
119,43800,0.548,0.131095,0.301032,345.47,1.1402,0.3346,109,3.22
120,44165,0.5452,0.131661,0.363941,431.35,1.4236,0.2913,137,3.0
121,44530,0.5425,0.132994,0.368563,457.2,1.5089,0.2934,147,3.04
122,44895,0.5398,0.133593,0.371264,354.12,1.1687,0.3157,170,3.23
123,45260,0.5371,0.13384,0.377597,431.8,1.4251,0.3097,116,3.19
124,45625,0.5344,0.133181,0.370325,409.55,1.3516,0.3136,98,3.26
