episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.345657,0.325569,290.59,0.9591,0.3436,42,0.5
1,730,0.99,0.264161,0.234664,207.93,0.6862,0.3506,100,0.46
2,1095,0.9851,0.356539,0.314967,343.03,1.1321,0.3241,33,0.49
3,1460,0.9801,0.329082,0.267501,239.72,0.7912,0.3477,18,0.47
4,1825,0.9752,0.366554,0.321721,293.47,0.9685,0.3679,33,0.49
5,2190,0.9704,0.319637,0.263711,238.04,0.7856,0.3579,80,0.47
6,2555,0.9655,0.319199,0.255739,267.24,0.882,0.3297,32,0.49
7,2920,0.9607,0.435165,0.359673,310.85,1.0259,0.3488,15,0.47
8,3285,0.9559,0.456907,0.374948,390.28,1.288,0.3147,13,0.48
9,3650,0.9511,0.457634,0.373619,312.99,1.033,0.3636,51,0.48
10,4015,0.9464,0.410496,0.317364,329.74,1.0882,0.3455,6,0.49
11,4380,0.9416,0.351622,0.255781,286.87,0.9468,0.3515,44,0.71
12,4745,0.9369,0.460731,0.350936,395.36,1.3048,0.2956,8,0.69
13,5110,0.9322,0.376794,0.280574,378.51,1.2492,0.2906,21,0.66
14,5475,0.9276,0.486655,0.371587,379.02,1.2509,0.3059,16,0.72
15,5840,0.9229,0.429592,0.324653,295.46,0.9751,0.3605,42,0.76
16,6205,0.9183,0.393661,0.265446,270.73,0.8935,0.3504,22,0.49
17,6570,0.9137,0.35645,0.231575,226.99,0.7491,0.3504,64,0.46
18,6935,0.9092,0.387052,0.261843,278.39,0.9188,0.3238,46,0.5
19,7300,0.9046,0.464141,0.331303,286.53,0.9456,0.3263,20,0.46
20,7665,0.9001,0.519732,0.390397,365.96,1.2078,0.354,19,0.5
21,8030,0.8956,0.376525,0.236163,193.44,0.6384,0.3561,82,0.46
22,8395,0.8911,0.388582,0.265793,219.87,0.7256,0.3575,85,0.49
23,8760,0.8867,0.410047,0.266766,268.53,0.8863,0.3644,37,0.47
24,9125,0.8822,0.420983,0.296182,274.92,0.9073,0.3447,14,0.49
25,9490,0.8778,0.384883,0.304166,306.03,1.01,0.3716,90,0.48
26,9855,0.8734,0.382778,0.23637,252.9,0.8347,0.3546,67,0.49
27,10220,0.8691,0.545019,0.409148,358.05,1.1817,0.3501,7,0.49
