episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.237548,0.222128,264.57,0.8732,0.3188,37,0.52
1,730,0.99,0.299907,0.274088,377.58,1.2461,0.3041,46,0.47
2,1095,0.9851,0.279888,0.250388,299.19,0.9874,0.3309,14,0.49
3,1460,0.9801,0.329304,0.280549,329.59,1.0878,0.3201,34,0.47
4,1825,0.9752,0.387581,0.330546,260.53,0.8598,0.3368,55,0.47
5,2190,0.9704,0.369822,0.302532,354.75,1.1708,0.3511,31,0.48
6,2555,0.9655,0.31283,0.235212,204.87,0.6761,0.3582,57,0.47
7,2920,0.9607,0.338547,0.264672,237.98,0.7854,0.3445,37,0.49
8,3285,0.9559,0.347523,0.266677,218.23,0.7202,0.3579,49,0.47
9,3650,0.9511,0.371265,0.309115,443.11,1.4624,0.289,42,0.49
10,4015,0.9464,0.330059,0.239814,233.84,0.7718,0.3524,42,0.46
11,4380,0.9416,0.406849,0.339891,330.7,1.0914,0.3682,27,0.49
12,4745,0.9369,0.336944,0.252332,230.0,0.7591,0.3585,57,0.47
13,5110,0.9322,0.381565,0.286094,229.13,0.7562,0.3575,33,0.49
14,5475,0.9276,0.407891,0.317792,282.16,0.9312,0.3879,53,0.46
15,5840,0.9229,0.408789,0.318015,337.85,1.115,0.3293,38,0.48
16,6205,0.9183,0.3725,0.270091,301.72,0.9958,0.3538,35,0.48
17,6570,0.9137,0.544468,0.424468,432.19,1.4264,0.2953,1,0.49
18,6935,0.9092,0.413864,0.29371,236.66,0.781,0.3483,54,0.48
19,7300,0.9046,0.373447,0.260699,235.69,0.7778,0.3602,73,0.72
20,7665,0.9001,0.389666,0.28371,247.11,0.8155,0.3637,87,0.7
21,8030,0.8956,0.557196,0.428349,445.51,1.4703,0.3512,55,0.69
22,8395,0.8911,0.391968,0.274565,291.94,0.9635,0.3339,20,0.71
23,8760,0.8867,0.417805,0.307661,358.45,1.183,0.3552,26,0.77
24,9125,0.8822,0.445517,0.338552,275.8,0.9102,0.3734,80,0.51
25,9490,0.8778,0.473021,0.353716,410.43,1.3545,0.3396,53,0.48
26,9855,0.8734,0.475357,0.328793,289.9,0.9568,0.3449,26,0.47
27,10220,0.8691,0.462824,0.319977,365.55,1.2065,0.2852,65,0.5
28,10585,0.8647,0.419693,0.282437,257.03,0.8483,0.3583,62,0.46
29,10950,0.8604,0.405676,0.258887,265.9,0.8776,0.3534,30,0.49
30,11315,0.8561,0.384383,0.240253,207.17,0.6837,0.3638,72,0.46
31,11680,0.8518,0.42201,0.277403,232.95,0.7688,0.3567,37,0.5
32,12045,0.8475,0.543732,0.389949,392.96,1.2969,0.3336,7,0.46
33,12410,0.8433,0.509352,0.35031,417.27,1.3771,0.3162,7,0.49
34,12775,0.8391,0.431446,0.274335,310.49,1.0247,0.388,73,0.46
35,13140,0.8349,0.424674,0.274913,262.64,0.8668,0.3704,37,0.5
36,13505,0.8307,0.538311,0.379825,369.47,1.2194,0.3601,37,0.47
37,13870,0.8266,0.434651,0.276323,295.73,0.976,0.339,34,0.47
38,14235,0.8224,0.425333,0.273877,225.1,0.7429,0.3539,55,0.48
39,14600,0.8183,0.422208,0.257079,210.11,0.6934,0.3558,81,0.47
40,14965,0.8142,0.399391,0.266693,293.3,0.968,0.3468,37,0.48
41,15330,0.8102,0.527629,0.365384,350.13,1.1555,0.3335,6,0.46
42,15695,0.8061,0.451346,0.27572,257.38,0.8494,0.3509,62,0.49
43,16060,0.8021,0.4415,0.287162,229.35,0.7569,0.358,50,0.46
44,16425,0.7981,0.448934,0.285651,238.54,0.7873,0.3537,60,0.49
45,16790,0.7941,0.451485,0.287844,253.33,0.8361,0.349,31,0.7
46,17155,0.7901,0.417666,0.266058,256.63,0.847,0.3396,85,0.68
47,17520,0.7862,0.403524,0.237517,216.38,0.7141,0.3464,67,0.7
48,17885,0.7822,0.473702,0.325114,291.55,0.9622,0.3741,35,0.71
49,18250,0.7783,0.387787,0.215367,194.77,0.6428,0.3636,93,0.75
50,18615,0.7744,0.559056,0.39704,340.3,1.1231,0.3243,38,0.54
51,18980,0.7705,0.43542,0.283245,265.65,0.8767,0.345,52,0.5
52,19345,0.7667,0.490579,0.315284,319.18,1.0534,0.3184,10,0.48
53,19710,0.7629,0.486012,0.317957,349.89,1.1548,0.329,6,0.48
54,20075,0.759,0.488198,0.294831,297.53,0.9819,0.3872,59,0.49
55,20440,0.7553,0.448105,0.271765,229.76,0.7583,0.3662,97,0.49
56,20805,0.7515,0.464056,0.268278,231.62,0.7644,0.3601,59,0.48
57,21170,0.7477,0.442655,0.261825,224.3,0.7403,0.3493,65,0.49
58,21535,0.744,0.513314,0.327875,351.27,1.1593,0.3253,12,0.49
59,21900,0.7403,0.514857,0.326343,418.59,1.3815,0.3015,37,0.48
60,22265,0.7366,0.579322,0.369422,415.98,1.3729,0.2945,22,0.48
61,22630,0.7329,0.438205,0.234508,212.57,0.7016,0.3495,81,0.49
62,22995,0.7292,0.501892,0.304297,239.27,0.7897,0.3476,36,0.49
63,23360,0.7256,0.468278,0.257181,216.24,0.7137,0.358,76,0.47
64,23725,0.7219,0.438269,0.232442,195.41,0.6449,0.3519,87,0.51
65,24090,0.7183,0.467793,0.272499,236.93,0.7819,0.3606,23,0.47
66,24455,0.7147,0.528714,0.328769,370.67,1.2233,0.3632,28,0.5
67,24820,0.7112,0.473072,0.26587,251.02,0.8284,0.3573,47,0.46
68,25185,0.7076,0.472445,0.277595,263.8,0.8706,0.3407,37,0.5
69,25550,0.7041,0.470674,0.264946,216.36,0.714,0.3582,48,0.47
70,25915,0.7005,0.59029,0.374449,381.03,1.2575,0.3171,23,0.57
71,26280,0.697,0.495649,0.257306,223.11,0.7363,0.3403,47,0.69
72,26645,0.6936,0.479197,0.28009,245.64,0.8107,0.3515,37,0.69
73,27010,0.6901,0.529158,0.323606,317.88,1.0491,0.3825,34,0.7
74,27375,0.6866,0.507723,0.297589,287.11,0.9476,0.3377,77,0.74
75,27740,0.6832,0.496133,0.262242,226.01,0.7459,0.3524,46,0.7
76,28105,0.6798,0.479184,0.257068,228.23,0.7532,0.3616,60,0.48
77,28470,0.6764,0.504784,0.278657,252.45,0.8332,0.346,34,0.49
78,28835,0.673,0.484319,0.25221,253.22,0.8357,0.3381,35,0.48
79,29200,0.6696,0.543097,0.294941,332.28,1.0966,0.3249,14,0.49
80,29565,0.6663,0.450539,0.240025,264.37,0.8725,0.3473,65,0.49
81,29930,0.663,0.475284,0.266654,241.6,0.7974,0.3682,73,0.49
82,30295,0.6597,0.446986,0.209669,200.71,0.6624,0.3497,77,0.48
83,30660,0.6564,0.482614,0.255284,220.49,0.7277,0.3448,57,0.48
84,31025,0.6531,0.517795,0.284263,302.32,0.9978,0.3356,56,0.49
85,31390,0.6498,0.4678,0.23033,194.0,0.6403,0.3544,104,0.49
86,31755,0.6466,0.529726,0.320648,253.9,0.838,0.3609,48,0.49
87,32120,0.6433,0.478872,0.245055,239.06,0.789,0.3527,48,0.49
88,32485,0.6401,0.469735,0.235138,200.91,0.6631,0.3516,91,0.48
89,32850,0.6369,0.611566,0.391662,374.5,1.236,0.3309,2,0.47
90,33215,0.6337,0.562243,0.316783,356.63,1.177,0.3228,31,0.5
91,33580,0.6306,0.503081,0.255411,228.51,0.7542,0.3622,89,0.47
92,33945,0.6274,0.477397,0.24212,230.23,0.7598,0.3504,51,0.5
93,34310,0.6243,0.630439,0.389426,390.18,1.2877,0.335,1,0.47
94,34675,0.6211,0.60187,0.342761,369.77,1.2204,0.365,65,0.49
95,35040,0.618,0.508021,0.269845,211.63,0.6984,0.3522,86,0.47
96,35405,0.6149,0.538556,0.326619,374.65,1.2365,0.3165,28,0.69
97,35770,0.6119,0.493048,0.222986,203.06,0.6702,0.3442,80,0.7
98,36135,0.6088,0.548514,0.31056,305.92,1.0096,0.3315,41,0.69
99,36500,0.6058,0.507357,0.257209,209.29,0.6907,0.3601,63,0.74
100,36865,0.6027,0.491789,0.247028,243.23,0.8027,0.3546,80,0.75
101,37230,0.5997,0.584018,0.351468,326.15,1.0764,0.3375,15,0.53
102,37595,0.5967,0.530446,0.246339,271.5,0.896,0.34,18,0.48
