episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.344626,0.323698,394.54,1.3021,0.3223,20,0.48
1,730,0.99,0.332129,0.304879,316.79,1.0455,0.3391,23,0.51
2,1095,0.9851,0.456969,0.417533,343.05,1.1322,0.3833,32,0.47
3,1460,0.9801,0.324269,0.268289,273.11,0.9014,0.3839,51,0.5
4,1825,0.9752,0.438356,0.384789,315.53,1.0414,0.3492,23,0.48
5,2190,0.9704,0.325422,0.269936,239.4,0.7901,0.3398,45,0.56
6,2555,0.9655,0.353249,0.293836,294.12,0.9707,0.3368,36,0.7
7,2920,0.9607,0.454053,0.371449,329.96,1.089,0.3388,17,0.71
8,3285,0.9559,0.439056,0.35344,406.86,1.3428,0.331,25,0.71
9,3650,0.9511,0.38346,0.301951,272.68,0.8999,0.3404,24,0.72
10,4015,0.9464,0.369733,0.279072,250.68,0.8273,0.3473,64,0.73
11,4380,0.9416,0.366354,0.27519,246.07,0.8121,0.3507,25,0.49
12,4745,0.9369,0.344737,0.243155,279.69,0.9231,0.3339,49,0.49
13,5110,0.9322,0.349217,0.255327,273.97,0.9042,0.3388,59,0.49
14,5475,0.9276,0.367629,0.265543,251.82,0.8311,0.3411,24,0.49
15,5840,0.9229,0.36746,0.268866,232.42,0.767,0.3567,53,0.5
16,6205,0.9183,0.463691,0.347188,360.76,1.1906,0.3189,17,0.5
17,6570,0.9137,0.455723,0.336223,334.32,1.1034,0.315,20,0.48
18,6935,0.9092,0.382963,0.278744,266.52,0.8796,0.3376,59,0.49
19,7300,0.9046,0.48655,0.373477,355.32,1.1727,0.3202,16,0.49
20,7665,0.9001,0.40006,0.277676,272.81,0.9004,0.3445,27,0.49
21,8030,0.8956,0.373188,0.235705,201.39,0.6647,0.3581,80,0.53
22,8395,0.8911,0.344701,0.240815,294.84,0.9731,0.3531,80,0.49
23,8760,0.8867,0.410611,0.283078,241.02,0.7955,0.3563,39,0.49
24,9125,0.8822,0.369527,0.233394,246.35,0.813,0.3429,79,0.49
25,9490,0.8778,0.385987,0.261122,234.0,0.7723,0.3478,63,0.51
26,9855,0.8734,0.370472,0.233577,216.36,0.7141,0.362,64,0.49
27,10220,0.8691,0.421227,0.315034,288.11,0.9509,0.3706,57,0.5
28,10585,0.8647,0.425708,0.296853,243.14,0.8024,0.3614,34,0.47
29,10950,0.8604,0.401773,0.258236,224.81,0.7419,0.3448,51,0.5
30,11315,0.8561,0.474153,0.339694,360.95,1.1913,0.3405,27,0.48
31,11680,0.8518,0.39728,0.258704,212.72,0.7021,0.3562,66,0.75
32,12045,0.8475,0.396872,0.247654,257.79,0.8508,0.3442,44,0.71
33,12410,0.8433,0.455314,0.320294,377.01,1.2443,0.328,39,0.65
34,12775,0.8391,0.4419,0.281511,321.3,1.0604,0.3282,6,0.74
35,13140,0.8349,0.428174,0.300106,366.88,1.2108,0.3015,29,0.77
36,13505,0.8307,0.429926,0.307883,385.28,1.2716,0.3335,38,0.47
37,13870,0.8266,0.527589,0.372678,392.72,1.2961,0.3171,47,0.49
38,14235,0.8224,0.459082,0.29555,391.94,1.2935,0.3089,57,0.49
39,14600,0.8183,0.445389,0.27622,227.98,0.7524,0.3457,54,0.49
40,14965,0.8142,0.463464,0.287714,274.91,0.9073,0.3273,21,0.49
41,15330,0.8102,0.456513,0.288638,316.08,1.0432,0.3447,24,0.49
42,15695,0.8061,0.46013,0.30194,355.47,1.1732,0.3194,19,0.5
43,16060,0.8021,0.39254,0.228332,212.74,0.7021,0.3472,75,0.48
44,16425,0.7981,0.446815,0.279679,284.2,0.938,0.3527,29,0.5
45,16790,0.7941,0.496185,0.310524,483.81,1.5967,0.2432,29,0.49
46,17155,0.7901,0.427169,0.258294,273.0,0.901,0.3371,34,0.5
47,17520,0.7862,0.473323,0.321749,374.98,1.2375,0.3465,42,0.49
48,17885,0.7822,0.431969,0.243557,199.32,0.6578,0.3479,88,0.49
49,18250,0.7783,0.413663,0.246163,219.4,0.7241,0.3502,38,0.49
50,18615,0.7744,0.441878,0.257955,212.36,0.7009,0.3568,68,0.49
51,18980,0.7705,0.460501,0.268639,243.11,0.8024,0.3441,21,0.48
52,19345,0.7667,0.4223,0.251791,216.69,0.7151,0.3581,75,0.49
53,19710,0.7629,0.426724,0.245289,228.61,0.7545,0.3547,84,0.48
54,20075,0.759,0.445684,0.278349,303.26,1.0008,0.3559,14,0.48
55,20440,0.7553,0.466634,0.298321,266.98,0.8811,0.3527,50,0.49
56,20805,0.7515,0.415088,0.240166,277.0,0.9142,0.3386,29,0.67
57,21170,0.7477,0.418049,0.235882,209.15,0.6903,0.356,54,0.69
58,21535,0.744,0.499374,0.353518,421.12,1.3898,0.3154,11,0.68
59,21900,0.7403,0.4657,0.283501,230.51,0.7608,0.3444,46,0.7
60,22265,0.7366,0.437635,0.244911,266.21,0.8786,0.3623,34,0.77
61,22630,0.7329,0.444521,0.271589,243.38,0.8032,0.3508,40,0.59
62,22995,0.7292,0.499961,0.316555,340.03,1.1222,0.3313,33,0.48
63,23360,0.7256,0.46888,0.287399,249.47,0.8233,0.3495,64,0.5
64,23725,0.7219,0.465839,0.269646,272.84,0.9005,0.3175,21,0.49
65,24090,0.7183,0.422823,0.227953,208.52,0.6882,0.3499,113,0.5
66,24455,0.7147,0.52865,0.357411,396.75,1.3094,0.3313,26,0.47
67,24820,0.7112,0.595728,0.412917,381.39,1.2587,0.326,17,0.49
68,25185,0.7076,0.447359,0.260489,275.25,0.9084,0.3385,33,0.51
69,25550,0.7041,0.431224,0.230434,219.66,0.7249,0.3424,75,0.49
70,25915,0.7005,0.480887,0.276969,277.56,0.9161,0.3301,34,0.5
71,26280,0.697,0.6467,0.433235,493.58,1.629,0.2738,46,0.48
72,26645,0.6936,0.561497,0.343192,325.36,1.0738,0.3445,27,0.5
73,27010,0.6901,0.508768,0.323014,367.36,1.2124,0.3154,13,0.48
74,27375,0.6866,0.47539,0.237528,209.85,0.6926,0.3497,68,0.5
75,27740,0.6832,0.569459,0.369738,335.58,1.1075,0.3284,5,0.47
76,28105,0.6798,0.461479,0.239392,208.34,0.6876,0.3424,62,0.5
77,28470,0.6764,0.47484,0.27223,233.36,0.7702,0.3443,36,0.48
78,28835,0.673,0.483139,0.252259,243.88,0.8049,0.3514,60,0.53
79,29200,0.6696,0.419183,0.217435,183.34,0.6051,0.3464,118,0.49
80,29565,0.6663,0.498934,0.299229,280.7,0.9264,0.3457,31,0.51
81,29930,0.663,0.581396,0.385402,365.05,1.2048,0.346,11,0.61
82,30295,0.6597,0.496548,0.262618,335.99,1.1089,0.3159,20,0.72
83,30660,0.6564,0.496356,0.269664,223.14,0.7364,0.3589,81,0.71
84,31025,0.6531,0.45676,0.246929,217.24,0.717,0.3554,63,0.74
85,31390,0.6498,0.438545,0.231832,209.37,0.691,0.3581,75,0.77
