episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.269852,355.68,1.1738,0.3585,50,0.34
1,730,0.99,,0.366611,490.43,1.6186,0.2667,39,0.34
2,1095,0.9851,0.972473,0.286592,299.75,0.9893,0.3656,70,1.0
3,1460,0.9801,0.195069,0.264334,297.34,0.9813,0.3464,44,2.58
4,1825,0.9752,0.104931,0.249107,310.7,1.0254,0.3382,37,2.56
5,2190,0.9704,0.097682,0.27858,262.62,0.8667,0.3421,32,2.51
6,2555,0.9655,0.096998,0.245947,220.63,0.7282,0.3482,56,2.59
7,2920,0.9607,0.097173,0.295745,415.72,1.372,0.3009,51,2.6
8,3285,0.9559,0.099098,0.254355,265.31,0.8756,0.3236,54,2.68
9,3650,0.9511,0.096981,0.329004,379.82,1.2535,0.3296,32,2.65
10,4015,0.9464,0.097339,0.233913,289.85,0.9566,0.3288,55,3.98
11,4380,0.9416,0.09697,0.318623,293.71,0.9693,0.3498,53,3.94
12,4745,0.9369,0.1007,0.304636,405.02,1.3367,0.3223,57,3.94
13,5110,0.9322,0.104845,0.320238,259.85,0.8576,0.3616,63,3.94
14,5475,0.9276,0.102968,0.36774,342.78,1.1313,0.3138,10,3.94
15,5840,0.9229,0.11043,0.314059,254.94,0.8414,0.3475,53,3.97
16,6205,0.9183,0.105256,0.244623,202.19,0.6673,0.3588,82,3.99
17,6570,0.9137,0.106699,0.425238,507.61,1.6753,0.2669,15,3.36
18,6935,0.9092,0.114282,0.240212,238.06,0.7857,0.3468,66,2.39
19,7300,0.9046,0.114743,0.255864,294.57,0.9722,0.3303,30,2.68
20,7665,0.9001,0.114461,0.267619,356.48,1.1765,0.3167,31,2.57
21,8030,0.8956,0.114813,0.30815,299.89,0.9897,0.3425,33,2.42
22,8395,0.8911,0.115139,0.293673,264.81,0.874,0.3608,42,2.62
23,8760,0.8867,0.114555,0.317642,304.31,1.0043,0.333,15,2.51
24,9125,0.8822,0.114532,0.328348,312.59,1.0317,0.3507,11,2.93
25,9490,0.8778,0.116395,0.35984,295.07,0.9738,0.3675,57,2.39
26,9855,0.8734,0.119035,0.267718,271.76,0.8969,0.3723,105,2.58
27,10220,0.8691,0.118358,0.357457,392.34,1.2949,0.3133,18,2.55
28,10585,0.8647,0.119306,0.251002,262.79,0.8673,0.3337,63,2.56
29,10950,0.8604,0.118112,0.306476,266.94,0.881,0.3485,105,2.62
30,11315,0.8561,0.120047,0.305765,340.53,1.1238,0.3448,28,2.42
31,11680,0.8518,0.120737,0.289605,254.14,0.8387,0.3588,71,2.49
32,12045,0.8475,0.122048,0.264347,373.19,1.2316,0.3249,62,2.79
33,12410,0.8433,0.119252,0.287942,257.48,0.8498,0.3528,67,2.46
34,12775,0.8391,0.117839,0.282131,248.67,0.8207,0.3656,92,2.49
35,13140,0.8349,0.117606,0.2641,259.2,0.8554,0.3589,64,2.56
36,13505,0.8307,0.117547,0.283291,264.57,0.8732,0.3532,54,2.91
37,13870,0.8266,0.116898,0.260762,321.71,1.0617,0.3439,63,2.83
38,14235,0.8224,0.115042,0.290404,289.85,0.9566,0.3442,100,4.08
39,14600,0.8183,0.113963,0.281351,271.48,0.896,0.3456,69,3.76
40,14965,0.8142,0.114315,0.292185,287.61,0.9492,0.3533,64,3.73
41,15330,0.8102,0.112404,0.246096,203.82,0.6727,0.351,89,3.74
42,15695,0.8061,0.110796,0.217294,212.55,0.7015,0.3712,138,3.74
