episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.239562,210.81,0.6958,0.3475,78,0.64
1,730,,,0.250935,211.21,0.6971,0.3509,90,0.6
2,1095,,,0.251652,264.36,0.8725,0.3485,80,0.64
3,1460,,,0.250111,220.43,0.7275,0.3419,60,0.61
4,1825,,,0.299385,294.5,0.9719,0.3332,52,0.61
5,2190,,2.292165,0.296544,265.1,0.8749,0.3418,66,0.93
6,2555,,,0.327504,337.58,1.1141,0.3284,9,0.61
7,2920,,,0.411423,419.37,1.3841,0.2978,1,0.62
8,3285,,,0.357982,378.7,1.2498,0.321,10,0.61
9,3650,,,0.396445,519.6,1.7149,0.2648,41,0.74
10,4015,,,0.321047,328.49,1.0841,0.3432,7,0.85
11,4380,,3.722972,0.392997,428.48,1.4141,0.365,60,1.34
12,4745,,,0.352768,451.38,1.4897,0.2671,38,0.91
13,5110,,,0.401957,451.85,1.4913,0.3322,57,0.63
14,5475,,,0.390073,386.97,1.2771,0.29,19,0.66
15,5840,,,0.430338,509.88,1.6828,0.2752,50,0.59
16,6205,,3.068789,0.394627,578.6,1.9096,0.2187,53,0.93
17,6570,,,0.410272,635.0,2.0957,0.2051,110,0.66
18,6935,,,0.442781,568.6,1.8766,0.255,70,0.61
19,7300,,,0.439153,518.55,1.7114,0.2577,61,0.61
20,7665,,,0.344749,427.3,1.4102,0.3315,54,0.61
21,8030,,,0.415628,532.45,1.7573,0.277,84,0.62
22,8395,,3.911559,0.389896,503.3,1.6611,0.2813,92,0.94
23,8760,,,0.419819,594.71,1.9627,0.2198,112,0.59
24,9125,,,0.414777,623.68,2.0584,0.2309,134,0.61
25,9490,,,0.369266,649.76,2.1444,0.1998,143,0.63
26,9855,,,0.45794,647.54,2.1371,0.2009,143,0.6
27,10220,,,0.459578,572.65,1.8899,0.2536,91,0.75
28,10585,,3.610106,0.396714,554.06,1.8286,0.2516,86,1.33
29,10950,,,0.466466,492.22,1.6245,0.2926,55,0.93
30,11315,,,0.484844,579.67,1.9131,0.2615,104,0.85
31,11680,,,0.457201,567.04,1.8714,0.2577,95,0.58
32,12045,,,0.440269,593.08,1.9574,0.2282,94,0.61
33,12410,,3.591045,0.436134,559.14,1.8453,0.2332,62,0.89
34,12775,,,0.324545,304.81,1.006,0.3433,26,0.61
35,13140,,,0.293718,260.15,0.8586,0.3514,15,0.61
36,13505,,,0.299385,297.96,0.9834,0.3424,67,0.62
37,13870,,,0.290783,249.75,0.8242,0.3577,31,0.62
38,14235,,,0.284717,316.19,1.0435,0.3274,67,0.62
39,14600,,1.752286,0.410292,467.14,1.5417,0.2599,71,0.93
40,14965,,,0.435049,468.73,1.547,0.3219,62,0.6
41,15330,,,0.442195,451.36,1.4896,0.3177,56,0.62
42,15695,,,0.474377,490.03,1.6173,0.3418,85,0.6
43,16060,,,0.493283,544.27,1.7963,0.2805,85,0.61
44,16425,,2.600948,0.469886,506.23,1.6707,0.3127,67,0.94
45,16790,,,0.422684,525.49,1.7343,0.2958,60,0.87
46,17155,,,0.471585,493.3,1.6281,0.3184,82,0.84
47,17520,,,0.479687,555.21,1.8324,0.2647,72,0.91
48,17885,,,0.464042,496.73,1.6394,0.31,67,0.97
49,18250,,,0.425334,550.82,1.8179,0.2598,68,0.61
50,18615,,2.641673,0.40853,584.16,1.9279,0.2529,135,0.94
51,18980,,,0.449731,538.25,1.7764,0.2996,111,0.66
52,19345,,,0.44413,575.48,1.8993,0.2709,99,0.62
53,19710,,,0.465079,557.96,1.8415,0.2878,117,0.6
54,20075,,,0.463356,595.28,1.9646,0.2509,117,0.64
55,20440,,,0.385505,601.26,1.9843,0.2509,120,0.65
56,20805,,2.827491,0.491412,534.1,1.7627,0.3304,125,0.96
57,21170,,,0.425884,504.33,1.6645,0.3102,64,0.64
58,21535,,,0.422306,476.78,1.5735,0.3373,99,0.66
59,21900,,,0.445673,497.16,1.6408,0.338,87,0.61
60,22265,,,0.528596,550.36,1.8164,0.3019,127,0.64
61,22630,,2.522304,0.475293,546.79,1.8046,0.2937,90,0.92
62,22995,,,0.428869,494.03,1.6305,0.3414,129,0.6
63,23360,,,0.481268,570.62,1.8832,0.2758,90,0.89
64,23725,,,0.448249,522.2,1.7234,0.3115,99,0.87
65,24090,,,0.447268,518.33,1.7106,0.3129,79,0.94
66,24455,,,0.419198,504.45,1.6649,0.3252,85,0.82
67,24820,,2.13513,0.380128,588.93,1.9437,0.2554,135,0.9
68,25185,,,0.469173,555.92,1.8347,0.2858,130,0.6
69,25550,,,0.476621,587.75,1.9398,0.2519,95,0.61
70,25915,,,0.515673,555.46,1.8332,0.3042,131,0.6
71,26280,,,0.512499,584.79,1.93,0.2863,148,0.62
72,26645,,2.653346,0.416387,605.32,1.9978,0.2518,148,0.94
73,27010,,,0.416825,609.43,2.0113,0.2675,198,0.64
74,27375,,,0.459826,552.73,1.8242,0.3091,177,0.6
75,27740,,,0.471122,565.85,1.8675,0.3113,196,0.66
76,28105,,,0.509894,541.85,1.7883,0.3204,142,0.62
77,28470,,,0.390887,549.73,1.8143,0.2939,142,0.6
78,28835,,2.286775,0.467196,543.63,1.7942,0.3188,156,0.91
79,29200,,,0.394282,467.66,1.5434,0.3689,131,0.6
80,29565,,,0.462029,537.24,1.7731,0.327,167,0.65
81,29930,,,0.459966,570.2,1.8819,0.2986,141,0.94
82,30295,,,0.442313,567.15,1.8718,0.2786,148,0.91
83,30660,,,0.495645,570.52,1.8829,0.2829,114,1.02
84,31025,,2.647036,0.470703,523.83,1.7288,0.331,156,1.16
85,31390,,,0.461554,552.27,1.8227,0.3166,127,0.59
86,31755,,,0.435393,559.47,1.8464,0.2885,124,0.62
87,32120,,,0.489129,501.45,1.655,0.3473,143,0.59
88,32485,,,0.487503,534.43,1.7638,0.3369,153,0.65
89,32850,,2.135415,0.477148,555.69,1.834,0.2945,87,0.92
90,33215,,,0.440137,556.87,1.8379,0.2981,127,0.6
91,33580,,,0.429976,619.51,2.0446,0.2562,162,0.6
92,33945,,,0.471564,588.66,1.9428,0.2569,107,0.64
93,34310,,,0.441027,626.94,2.0691,0.2411,153,0.6
94,34675,,,0.448159,566.58,1.8699,0.3061,167,0.62
95,35040,,2.537045,0.398235,625.99,2.066,0.23,151,0.95
96,35405,,,0.530967,565.1,1.865,0.3012,162,0.67
97,35770,,,0.449164,526.36,1.7372,0.3105,102,0.62
98,36135,,,0.39984,499.97,1.6501,0.3537,148,0.61
99,36500,,,0.494802,557.81,1.841,0.3184,146,0.93
100,36865,,2.223563,0.473854,564.06,1.8616,0.3145,171,1.35
101,37230,,,0.441308,481.41,1.5888,0.3535,101,0.98
102,37595,,,0.460617,445.05,1.4688,0.381,68,0.6
103,37960,,,0.462379,481.4,1.5888,0.3667,105,0.6
104,38325,,,0.488689,531.78,1.755,0.3383,155,0.64
