episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.299254,256.39,0.8462,0.3607,38,0.34
1,730,0.99,,0.28918,356.16,1.1754,0.3385,58,0.34
2,1095,0.9851,0.932206,0.261339,276.12,0.9113,0.3334,36,1.02
3,1460,0.9801,0.531856,0.292414,300.95,0.9932,0.3815,59,2.81
4,1825,0.9752,0.108521,0.31808,284.72,0.9397,0.3386,13,2.78
5,2190,0.9704,0.095596,0.387394,489.77,1.6164,0.2798,29,3.51
6,2555,0.9655,0.10656,0.32679,258.8,0.8541,0.3539,50,3.64
7,2920,0.9607,0.102254,0.253251,384.3,1.2683,0.32,31,3.9
8,3285,0.9559,0.101966,0.364944,392.67,1.2959,0.3362,40,3.73
9,3650,0.9511,0.101611,0.253417,262.04,0.8648,0.3607,48,3.86
10,4015,0.9464,0.097007,0.264607,220.44,0.7275,0.3496,80,3.52
11,4380,0.9416,0.09318,0.250108,223.44,0.7374,0.3584,66,3.73
12,4745,0.9369,0.092331,0.262893,220.14,0.7265,0.3601,71,3.14
13,5110,0.9322,0.089925,0.239055,219.85,0.7256,0.3665,53,3.38
14,5475,0.9276,0.089395,0.345206,335.9,1.1086,0.3239,44,2.97
15,5840,0.9229,0.091815,0.2491,205.73,0.679,0.3505,73,3.14
16,6205,0.9183,0.089866,0.293907,273.48,0.9026,0.3627,53,2.95
17,6570,0.9137,0.08976,0.206049,202.16,0.6672,0.3449,88,3.24
18,6935,0.9092,0.089751,0.258723,253.1,0.8353,0.3561,42,2.99
19,7300,0.9046,0.089232,0.233763,198.73,0.6559,0.3498,91,2.87
20,7665,0.9001,0.087449,0.201385,209.55,0.6916,0.3429,104,2.73
21,8030,0.8956,0.089972,0.34102,365.75,1.2071,0.3424,62,2.84
22,8395,0.8911,0.093017,0.347434,400.26,1.321,0.3539,47,2.81
23,8760,0.8867,0.096873,0.284306,295.42,0.975,0.3404,43,2.98
24,9125,0.8822,0.097045,0.264424,216.8,0.7155,0.3586,84,3.14
25,9490,0.8778,0.093919,0.239313,215.36,0.7108,0.3521,106,2.72
