episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.325645,244.07,0.8055,0.3673,47,0.92
1,730,,,0.361328,383.67,1.2662,0.3302,57,1.01
2,1095,,,0.288929,273.91,0.904,0.3631,53,0.75
3,1460,,,0.21886,308.53,1.0183,0.3184,103,0.64
4,1825,,,0.261464,349.45,1.1533,0.3186,80,0.69
5,2190,,3.852025,0.225861,390.98,1.2904,0.3077,92,1.0
6,2555,,,0.320289,527.94,1.7424,0.2596,67,0.65
7,2920,,,0.471191,479.26,1.5817,0.3158,48,0.63
8,3285,,,0.414481,544.28,1.7963,0.2537,109,0.62
9,3650,,,0.304234,337.64,1.1143,0.333,79,0.63
10,4015,,,0.373092,499.31,1.6479,0.3233,101,0.61
11,4380,,5.092697,0.318357,569.62,1.8799,0.2118,73,0.93
12,4745,,,0.372589,464.42,1.5327,0.2881,43,0.65
13,5110,,,0.440731,539.56,1.7807,0.2931,88,0.71
14,5475,,,0.358131,635.77,2.0982,0.1984,138,0.67
15,5840,,,0.465945,544.71,1.7977,0.266,66,0.65
16,6205,,4.70786,0.390157,552.74,1.8242,0.2408,81,1.29
17,6570,,,0.356914,401.22,1.3242,0.3259,42,0.87
18,6935,,,0.365338,447.5,1.4769,0.3005,56,1.0
19,7300,,,0.347004,364.08,1.2016,0.3281,16,0.83
20,7665,,,0.371527,520.54,1.7179,0.2567,64,0.66
21,8030,,,0.280324,292.48,0.9653,0.3461,8,0.61
22,8395,,2.235282,0.33909,624.23,2.0601,0.203,115,0.95
23,8760,,,0.376584,635.02,2.0958,0.1979,137,0.7
24,9125,,,0.398344,577.27,1.9052,0.2268,99,0.6
25,9490,,,0.43948,572.6,1.8898,0.2922,75,0.64
26,9855,,,0.408954,547.62,1.8073,0.2537,54,0.64
27,10220,,,0.368058,663.85,2.1909,0.1971,132,0.61
28,10585,,2.994193,0.420554,549.9,1.8149,0.2889,78,0.98
29,10950,,,0.39977,644.36,2.1266,0.2076,130,0.64
30,11315,,,0.426109,492.35,1.6249,0.2618,86,0.64
31,11680,,,0.412684,418.37,1.3808,0.2877,62,0.71
32,12045,,,0.482432,608.42,2.008,0.2329,96,0.64
33,12410,,2.985339,0.427424,504.17,1.6639,0.273,48,1.18
34,12775,,,0.386155,502.03,1.6569,0.2756,87,0.94
35,13140,,,0.469366,571.83,1.8872,0.2779,110,0.98
36,13505,,,0.448994,608.81,2.0093,0.2345,105,0.96
37,13870,,,0.438333,532.76,1.7583,0.2732,69,0.67
38,14235,,,0.475079,551.76,1.821,0.2985,86,0.65
39,14600,,2.924179,0.464875,605.25,1.9975,0.235,119,0.99
40,14965,,,0.39561,583.37,1.9253,0.2461,72,0.68
41,15330,,,0.404872,538.09,1.7759,0.2765,73,0.68
42,15695,,,0.355756,402.04,1.3269,0.2841,75,0.65
43,16060,,,0.399011,438.51,1.4472,0.2752,40,0.7
44,16425,,2.558034,0.369151,397.43,1.3116,0.3152,34,1.01
45,16790,,,0.334481,309.53,1.0215,0.3375,34,0.63
46,17155,,,0.402799,481.46,1.589,0.2843,24,0.63
47,17520,,,0.441962,435.65,1.4378,0.3106,18,0.76
48,17885,,,0.415726,432.12,1.4262,0.2967,37,0.68
49,18250,,,0.336491,386.99,1.2772,0.2985,26,0.64
50,18615,,1.936164,0.403349,418.69,1.3818,0.2851,39,1.36
51,18980,,,0.362853,354.77,1.1709,0.3179,68,0.95
52,19345,,,0.494702,528.29,1.7435,0.2865,46,1.02
53,19710,,,0.343698,341.73,1.1278,0.3075,37,0.73
54,20075,,,0.414981,508.3,1.6775,0.277,45,0.66
55,20440,,,0.400529,386.05,1.2741,0.3317,36,0.66
56,20805,,2.241788,0.440988,528.41,1.7439,0.2752,65,0.98
57,21170,,,0.38921,339.64,1.1209,0.3272,35,0.68
