episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.307828,306.58,1.0118,0.3607,45,0.33
1,730,0.99,,0.335476,450.5,1.4868,0.345,53,0.33
2,1095,0.9851,0.902388,0.346813,321.14,1.0599,0.3382,10,1.21
3,1460,0.9801,0.283642,0.300445,273.76,0.9035,0.3414,49,2.72
4,1825,0.9752,0.140734,0.28465,241.15,0.7959,0.3448,55,2.45
5,2190,0.9704,0.108854,0.309994,391.31,1.2914,0.3336,41,2.59
6,2555,0.9655,0.110823,0.36982,357.19,1.1789,0.373,41,2.57
7,2920,0.9607,0.104911,0.219177,201.91,0.6664,0.3563,79,2.54
8,3285,0.9559,0.103676,0.360781,410.51,1.3548,0.3048,25,2.47
9,3650,0.9511,0.106869,0.264063,252.56,0.8335,0.3401,37,2.92
10,4015,0.9464,0.102417,0.252744,207.86,0.686,0.3582,64,2.71
11,4380,0.9416,0.096031,0.273949,226.49,0.7475,0.3509,58,2.47
12,4745,0.9369,0.095833,0.253861,302.51,0.9984,0.3327,45,2.71
13,5110,0.9322,0.092754,0.257577,271.94,0.8975,0.3345,42,3.02
14,5475,0.9276,0.093675,0.30994,362.23,1.1955,0.371,87,2.8
15,5840,0.9229,0.09778,0.382702,362.53,1.1965,0.3534,46,2.79
16,6205,0.9183,0.101533,0.397898,395.84,1.3064,0.3476,18,3.07
17,6570,0.9137,0.103294,0.267577,304.99,1.0066,0.335,45,2.76
18,6935,0.9092,0.10158,0.257968,230.54,0.7608,0.3662,51,2.8
19,7300,0.9046,0.101192,0.259294,270.95,0.8942,0.377,86,2.79
20,7665,0.9001,0.099997,0.29911,311.24,1.0272,0.3969,51,2.47
21,8030,0.8956,0.100237,0.232347,226.63,0.7479,0.3438,61,2.56
22,8395,0.8911,0.100113,0.320092,303.14,1.0005,0.3581,67,2.58
23,8760,0.8867,0.102202,0.272998,271.38,0.8956,0.359,85,2.97
24,9125,0.8822,0.101542,0.29585,279.56,0.9226,0.3331,36,2.42
25,9490,0.8778,0.101584,0.293112,266.7,0.8802,0.3546,74,2.99
26,9855,0.8734,0.101005,0.278596,281.34,0.9285,0.3552,40,2.83
27,10220,0.8691,0.100825,0.270484,269.3,0.8888,0.339,55,2.63
28,10585,0.8647,0.101239,0.327909,293.21,0.9677,0.3677,37,2.69
29,10950,0.8604,0.100423,0.243544,232.29,0.7666,0.3534,49,2.67
30,11315,0.8561,0.100436,0.378401,425.66,1.4048,0.3168,72,2.72
31,11680,0.8518,0.102851,0.292246,271.74,0.8968,0.3568,59,3.18
32,12045,0.8475,0.10307,0.26289,275.5,0.9093,0.3437,40,3.08
33,12410,0.8433,0.10342,0.371962,342.48,1.1303,0.3373,49,2.62
34,12775,0.8391,0.10518,0.325264,299.68,0.9891,0.3563,27,2.63
35,13140,0.8349,0.104345,0.289237,264.27,0.8722,0.3476,55,2.79
36,13505,0.8307,0.105493,0.287729,274.83,0.907,0.3543,68,2.61
37,13870,0.8266,0.105032,0.260216,270.37,0.8923,0.3282,50,2.93
38,14235,0.8224,0.106673,0.305289,301.79,0.996,0.3345,38,2.86
39,14600,0.8183,0.106625,0.240971,228.36,0.7537,0.3374,79,2.61
40,14965,0.8142,0.105975,0.27034,265.6,0.8766,0.3281,47,2.66
41,15330,0.8102,0.104747,0.311992,271.64,0.8965,0.3565,28,2.65
42,15695,0.8061,0.1041,0.261113,236.04,0.779,0.3578,65,2.95
43,16060,0.8021,0.104321,0.281157,245.44,0.81,0.3639,46,2.6
44,16425,0.7981,0.105616,0.290834,268.61,0.8865,0.3396,31,2.79
45,16790,0.7941,0.106499,0.308325,299.77,0.9894,0.3199,28,2.62
46,17155,0.7901,0.107624,0.318527,281.42,0.9288,0.3511,57,2.44
47,17520,0.7862,0.108709,0.412064,419.08,1.3831,0.3388,28,3.77
48,17885,0.7822,0.109441,0.341731,262.61,0.8667,0.354,114,3.98
49,18250,0.7783,0.109607,0.320442,268.66,0.8867,0.3823,61,3.67
50,18615,0.7744,0.110404,0.326587,270.42,0.8925,0.3536,71,3.1
51,18980,0.7705,0.111314,0.37692,300.25,0.9909,0.3523,28,2.78
52,19345,0.7667,0.110491,0.279381,223.71,0.7383,0.3782,97,2.64
53,19710,0.7629,0.110626,0.319368,331.93,1.0955,0.3316,53,2.58
54,20075,0.759,0.110973,0.362888,296.42,0.9783,0.3558,78,2.5
55,20440,0.7553,0.112258,0.315121,296.44,0.9784,0.3604,119,2.47
56,20805,0.7515,0.11304,0.238599,223.63,0.7381,0.3567,119,2.55
57,21170,0.7477,0.111708,0.317065,257.98,0.8514,0.3533,92,2.58
58,21535,0.744,0.110949,0.32667,273.62,0.903,0.3519,95,2.56
59,21900,0.7403,0.111544,0.342356,262.81,0.8674,0.3674,96,2.51
60,22265,0.7366,0.111143,0.332946,295.61,0.9756,0.3508,77,2.47
61,22630,0.7329,0.111246,0.266468,218.98,0.7227,0.359,99,2.55
62,22995,0.7292,0.111402,0.380549,314.36,1.0375,0.3552,58,2.72
63,23360,0.7256,0.111311,0.282538,214.38,0.7075,0.3575,134,2.66
64,23725,0.7219,0.111241,0.345951,270.38,0.8923,0.3452,112,2.43
65,24090,0.7183,0.112227,0.330861,324.05,1.0695,0.3556,49,2.49
66,24455,0.7147,0.11398,0.297333,271.28,0.8953,0.3679,51,2.46
67,24820,0.7112,0.113669,0.336145,280.99,0.9274,0.3649,67,2.6
68,25185,0.7076,0.112952,0.356987,297.11,0.9806,0.3596,65,2.58
69,25550,0.7041,0.111491,0.320469,279.96,0.924,0.3635,78,2.52
70,25915,0.7005,0.110193,0.303837,286.64,0.946,0.3509,80,2.67
71,26280,0.697,0.109077,0.352376,340.35,1.1233,0.3224,86,2.76
