episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.308084,331.79,1.095,0.3501,31,0.42
1,730,0.99,,0.2967,294.87,0.9732,0.3599,52,0.48
2,1095,0.9851,0.844466,0.315695,315.87,1.0425,0.3409,49,1.36
3,1460,0.9801,0.39318,0.382235,359.9,1.1878,0.3184,58,3.97
4,1825,0.9752,0.144932,0.246532,242.51,0.8004,0.3643,56,4.0
5,2190,0.9704,0.107027,0.295339,338.62,1.1175,0.3427,37,4.15
6,2555,0.9655,0.105005,0.291565,253.08,0.8353,0.3431,24,4.15
7,2920,0.9607,0.101776,0.318492,299.31,0.9878,0.3554,14,4.22
8,3285,0.9559,0.104187,0.243287,220.88,0.729,0.3525,52,4.23
9,3650,0.9511,0.09968,0.267896,238.33,0.7866,0.3673,55,3.59
10,4015,0.9464,0.099037,0.294911,300.03,0.9902,0.3494,13,4.48
11,4380,0.9416,0.097831,0.301427,257.53,0.8499,0.3617,53,3.93
12,4745,0.9369,0.100359,0.29006,218.06,0.7197,0.3613,61,4.08
13,5110,0.9322,0.097808,0.258827,253.65,0.8371,0.3452,61,3.91
14,5475,0.9276,0.095709,0.318967,273.69,0.9033,0.3329,53,4.04
15,5840,0.9229,0.10083,0.304158,288.57,0.9524,0.3379,17,4.12
16,6205,0.9183,0.103027,0.385099,462.54,1.5265,0.2864,36,4.04
17,6570,0.9137,0.1033,0.241533,313.79,1.0356,0.3213,63,3.25
18,6935,0.9092,0.105145,0.334793,320.49,1.0577,0.346,23,5.2
19,7300,0.9046,0.109083,0.298134,367.23,1.212,0.3357,44,4.14
20,7665,0.9001,0.109665,0.33169,286.61,0.9459,0.3586,81,4.0
21,8030,0.8956,0.11198,0.376828,386.54,1.2757,0.3105,21,4.09
22,8395,0.8911,0.113075,0.237824,206.22,0.6806,0.3628,76,4.1
23,8760,0.8867,0.11611,0.44185,462.22,1.5255,0.3244,69,3.98
24,9125,0.8822,0.120608,0.435513,465.59,1.5366,0.3352,36,4.32
25,9490,0.8778,0.123612,0.33625,354.92,1.1713,0.3474,49,3.85
26,9855,0.8734,0.129314,0.338314,305.52,1.0083,0.3469,40,4.63
27,10220,0.8691,0.13089,0.25997,241.32,0.7964,0.3655,62,4.28
28,10585,0.8647,0.129652,0.309886,297.52,0.9819,0.3446,102,4.95
29,10950,0.8604,0.130875,0.282115,288.22,0.9512,0.3378,46,4.13
30,11315,0.8561,0.133707,0.31952,353.51,1.1667,0.3212,61,4.02
31,11680,0.8518,0.134573,0.378515,384.96,1.2705,0.3809,51,3.95
32,12045,0.8475,0.136234,0.275502,314.16,1.0368,0.3393,66,3.44
33,12410,0.8433,0.135501,0.2854,298.14,0.984,0.3361,55,3.88
34,12775,0.8391,0.137485,0.36755,334.18,1.1029,0.366,37,4.05
35,13140,0.8349,0.138751,0.264731,327.66,1.0814,0.3451,35,4.06
36,13505,0.8307,0.138779,0.267117,307.57,1.0151,0.3624,106,4.19
37,13870,0.8266,0.140642,0.306208,366.07,1.2082,0.3444,38,3.97
38,14235,0.8224,0.141095,0.312326,323.37,1.0672,0.3551,83,4.1
39,14600,0.8183,0.14158,0.359538,358.81,1.1842,0.3379,42,3.98
40,14965,0.8142,0.139063,0.400029,432.96,1.4289,0.3333,51,3.53
41,15330,0.8102,0.143679,0.27368,256.51,0.8466,0.3701,96,3.98
42,15695,0.8061,0.14269,0.274445,300.64,0.9922,0.3599,99,4.02
43,16060,0.8021,0.142344,0.387284,385.14,1.2711,0.3219,54,4.03
44,16425,0.7981,0.142292,0.358802,371.71,1.2268,0.3452,48,3.92
45,16790,0.7941,0.144868,0.372798,314.31,1.0373,0.372,38,4.15
46,17155,0.7901,0.144531,0.357081,372.23,1.2285,0.3804,75,4.25
47,17520,0.7862,0.144079,0.3441,358.82,1.1842,0.3502,37,4.01
48,17885,0.7822,0.14217,0.306464,290.42,0.9585,0.3803,94,3.44
49,18250,0.7783,0.142648,0.295632,309.77,1.0224,0.3992,81,4.62
50,18615,0.7744,0.141109,0.32978,342.33,1.1298,0.3753,54,4.2
51,18980,0.7705,0.140008,0.360691,350.45,1.1566,0.3966,56,4.36
52,19345,0.7667,0.141823,0.315882,268.41,0.8859,0.3825,82,4.46
53,19710,0.7629,0.140339,0.270251,278.22,0.9182,0.3821,143,4.14
54,20075,0.759,0.138007,0.389666,364.95,1.2045,0.3887,50,4.58
55,20440,0.7553,0.135844,0.364723,311.0,1.0264,0.3858,67,3.79
56,20805,0.7515,0.13726,0.276384,270.58,0.893,0.3776,116,4.99
