episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.242956,210.75,0.6956,0.3531,61,1.03
1,730,,,0.415932,389.03,1.2839,0.3431,20,0.65
2,1095,,,0.405293,529.53,1.7476,0.2409,40,0.65
3,1460,,,0.406049,485.14,1.6011,0.2791,34,0.71
4,1825,,,0.392527,513.18,1.6937,0.2501,43,0.72
5,2190,,6.560807,0.423521,460.03,1.5182,0.2864,43,1.15
6,2555,,,0.335705,357.58,1.1801,0.3355,39,0.67
7,2920,,,0.328877,498.02,1.6436,0.2974,51,0.66
8,3285,,,0.439784,469.81,1.5505,0.3357,28,0.69
9,3650,,,0.306818,481.39,1.5887,0.2682,23,0.69
10,4015,,,0.394995,499.42,1.6483,0.2678,23,0.68
11,4380,,4.830378,0.358672,498.57,1.6454,0.2706,37,0.97
12,4745,,,0.351333,391.17,1.291,0.3341,28,0.63
13,5110,,,0.399932,489.88,1.6168,0.2677,17,0.64
14,5475,,,0.268709,317.65,1.0483,0.346,41,0.83
15,5840,,,0.321303,419.28,1.3838,0.3169,38,0.94
16,6205,,2.119631,0.390955,439.49,1.4505,0.3311,56,1.51
17,6570,,,0.386284,605.82,1.9994,0.2168,89,0.73
18,6935,,,0.372492,573.93,1.8941,0.2287,96,0.67
19,7300,,,0.388881,420.65,1.3883,0.3201,28,0.64
20,7665,,,0.32218,405.83,1.3394,0.3298,35,0.65
21,8030,,,0.372712,368.06,1.2147,0.3152,20,0.7
22,8395,,2.979566,0.366656,428.06,1.4127,0.2757,34,0.94
23,8760,,,0.375474,608.6,2.0086,0.2205,82,0.62
24,9125,,,0.412806,467.3,1.5422,0.3073,47,0.66
25,9490,,,0.389841,541.49,1.7871,0.2626,60,0.69
26,9855,,,0.393906,534.73,1.7648,0.2593,65,0.64
27,10220,,,0.389397,421.36,1.3906,0.2925,34,0.65
28,10585,,2.52602,0.414351,490.23,1.6179,0.3082,32,0.9
29,10950,,,0.431932,469.52,1.5496,0.3092,23,0.61
30,11315,,,0.251336,242.82,0.8014,0.3377,66,0.63
