episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.302782,178.89,0.8855,0.3898,133,0.46
1,730,0.99,,0.324863,188.5,0.933,0.4106,123,0.34
2,1095,0.9851,0.610921,0.276183,146.16,0.7234,0.3903,99,2.03
3,1460,0.9801,0.276625,0.275683,149.6,0.7405,0.3912,110,7.8
4,1825,0.9752,0.11787,0.330867,200.08,0.9904,0.3921,88,5.47
5,2190,0.9704,0.091473,0.344911,205.95,1.0194,0.4026,40,7.35
6,2555,0.9655,0.090232,0.295264,158.67,0.7854,0.4055,110,7.38
7,2920,0.9607,0.088999,0.330259,182.13,0.9015,0.3994,69,8.09
8,3285,0.9559,0.092729,0.426505,240.32,1.1895,0.412,94,4.39
9,3650,0.9511,0.102059,0.538872,289.72,1.434,0.4189,70,7.26
10,4015,0.9464,0.112834,0.473311,266.9,1.3211,0.415,106,7.87
11,4380,0.9416,0.119817,0.434428,256.33,1.2688,0.4209,144,6.82
12,4745,0.9369,0.123833,0.452569,257.13,1.2727,0.4121,86,5.08
13,5110,0.9322,0.125814,0.357734,215.67,1.0675,0.4115,58,7.12
14,5475,0.9276,0.124046,0.472342,256.12,1.2677,0.422,64,6.87
15,5840,0.9229,0.128006,0.539399,290.98,1.4403,0.4205,63,7.43
16,6205,0.9183,0.134483,0.469301,274.73,1.3598,0.4033,87,6.47
17,6570,0.9137,0.133034,0.336033,188.23,0.9317,0.4032,58,5.1
18,6935,0.9092,0.131386,0.457597,244.28,1.2091,0.4332,54,7.66
19,7300,0.9046,0.134446,0.366157,209.14,1.0352,0.4075,58,7.77
20,7665,0.9001,0.132949,0.359555,206.78,1.0235,0.4092,72,7.34
21,8030,0.8956,0.133072,0.397449,233.06,1.1536,0.3974,37,4.78
22,8395,0.8911,0.134225,0.440076,234.26,1.1595,0.4194,59,7.03
23,8760,0.8867,0.137664,0.491138,262.85,1.301,0.4068,83,7.47
24,9125,0.8822,0.138982,0.398739,218.19,1.08,0.4094,101,7.3
25,9490,0.8778,0.139599,0.502292,263.56,1.3046,0.4334,79,8.42
26,9855,0.8734,0.145284,0.698312,346.16,1.7134,0.4369,154,5.36
27,10220,0.8691,0.150586,0.500929,266.78,1.3205,0.4252,82,8.24
28,10585,0.8647,0.153292,0.436594,239.56,1.1858,0.4311,82,8.66
29,10950,0.8604,0.153475,0.409992,226.37,1.1205,0.4145,51,4.85
30,11315,0.8561,0.15692,0.557529,294.53,1.4578,0.4316,117,7.09
31,11680,0.8518,0.159742,0.518375,279.65,1.3842,0.4099,55,8.44
32,12045,0.8475,0.162893,0.533744,298.68,1.4784,0.43,70,7.72
33,12410,0.8433,0.16568,0.643543,321.7,1.5923,0.4339,100,7.26
34,12775,0.8391,0.171532,0.569049,273.13,1.3519,0.4378,96,4.86
35,13140,0.8349,0.17323,0.482206,259.2,1.283,0.4171,55,8.25
36,13505,0.8307,0.176119,0.460646,266.88,1.321,0.4204,52,7.87
37,13870,0.8266,0.178915,0.713001,356.03,1.7623,0.4252,98,7.1
38,14235,0.8224,0.183052,0.527786,271.1,1.3419,0.4203,68,4.92
39,14600,0.8183,0.186659,0.773076,363.11,1.7973,0.4261,130,7.38
40,14965,0.8142,0.188355,0.5574,277.74,1.3747,0.4372,87,6.69
41,15330,0.8102,0.19194,0.528991,284.07,1.4061,0.4189,39,7.13
42,15695,0.8061,0.19297,0.606532,311.41,1.5414,0.433,93,5.0
43,16060,0.8021,0.193528,0.616495,306.57,1.5175,0.4303,54,8.2
44,16425,0.7981,0.196036,0.49024,247.64,1.2258,0.4257,60,8.08
45,16790,0.7941,0.20086,0.692625,354.73,1.7558,0.417,105,8.46
46,17155,0.7901,0.204284,0.589697,284.89,1.4102,0.4347,82,5.26
47,17520,0.7862,0.208608,0.528675,265.79,1.3156,0.4269,76,7.61
48,17885,0.7822,0.211701,0.588953,308.22,1.5256,0.4296,92,8.28
49,18250,0.7783,0.212203,0.626322,316.03,1.5643,0.4236,93,8.08
50,18615,0.7744,0.213843,0.376234,196.93,0.9748,0.4029,82,5.68
51,18980,0.7705,0.213686,0.709969,355.5,1.7596,0.4273,116,7.14
52,19345,0.7667,0.218386,0.385213,205.89,1.0191,0.3988,24,7.49
53,19710,0.7629,0.217281,0.650965,337.28,1.6695,0.4262,117,7.38
54,20075,0.759,0.221283,0.733997,371.34,1.8381,0.4177,144,7.69
55,20440,0.7553,0.225378,0.76439,382.85,1.895,0.4138,174,4.92
56,20805,0.7515,0.228694,0.640366,330.44,1.6356,0.423,119,7.34
57,21170,0.7477,0.230026,0.5955,273.61,1.3543,0.438,81,7.31
58,21535,0.744,0.232299,0.715337,345.9,1.7121,0.4221,106,8.01
59,21900,0.7403,0.235184,0.670779,331.08,1.6388,0.4194,55,8.29
60,22265,0.7366,0.236838,0.634167,319.3,1.5804,0.4189,63,7.9
61,22630,0.7329,0.239023,0.7259,372.46,1.8436,0.4184,117,3.68
62,22995,0.7292,0.239606,0.726951,354.24,1.7534,0.4236,94,7.48
63,23360,0.7256,0.245195,0.606505,291.79,1.4443,0.4308,75,7.67
64,23725,0.7219,0.246137,0.634591,313.94,1.5539,0.4256,46,7.85
65,24090,0.7183,0.246244,0.665115,328.32,1.6251,0.4271,82,5.09
66,24455,0.7147,0.249118,0.643998,289.32,1.4321,0.4426,124,7.24
67,24820,0.7112,0.253088,0.745389,390.94,1.9351,0.4079,176,7.2
68,25185,0.7076,0.255235,0.694774,350.73,1.7361,0.4176,113,7.33
69,25550,0.7041,0.258034,0.665193,333.56,1.6511,0.4319,99,5.3
70,25915,0.7005,0.258813,0.66669,339.12,1.6786,0.4171,72,6.79
71,26280,0.697,0.25687,0.682722,337.66,1.6713,0.4233,96,7.44
72,26645,0.6936,0.257489,0.558001,272.48,1.3487,0.4254,37,7.58
73,27010,0.6901,0.256348,0.493219,256.99,1.2721,0.4125,22,6.81
74,27375,0.6866,0.257979,0.731027,353.79,1.7512,0.418,92,4.63
75,27740,0.6832,0.259049,0.758004,392.88,1.9447,0.413,146,7.88
76,28105,0.6798,0.260916,0.671569,350.48,1.7348,0.4174,89,7.1
77,28470,0.6764,0.26117,0.707603,353.58,1.7502,0.4253,98,7.61
78,28835,0.673,0.261916,0.692128,361.86,1.7911,0.4286,85,4.71
79,29200,0.6696,0.262474,0.61377,323.17,1.5996,0.4002,63,7.55
80,29565,0.6663,0.261959,0.5021,280.36,1.3877,0.3958,25,7.69
81,29930,0.663,0.262338,0.547791,279.52,1.3835,0.4189,29,6.73
82,30295,0.6597,0.261657,0.501786,270.93,1.341,0.4044,8,6.87
83,30660,0.6564,0.262961,0.493283,248.52,1.2301,0.4118,8,4.74
84,31025,0.6531,0.262673,0.786759,395.19,1.9561,0.4075,182,8.08
85,31390,0.6498,0.266603,0.637744,325.22,1.6098,0.4154,48,7.79
86,31755,0.6466,0.26693,0.707892,356.07,1.7624,0.4105,76,8.04
87,32120,0.6433,0.26675,0.783549,376.86,1.8654,0.4174,118,4.83
88,32485,0.6401,0.265278,0.371797,201.65,0.9981,0.4007,51,7.63
89,32850,0.6369,0.265264,0.449789,247.48,1.225,0.3873,134,7.73
90,33215,0.6337,0.263415,0.452189,251.7,1.2458,0.3948,34,6.98
91,33580,0.6306,0.265351,0.617089,333.76,1.652,0.4107,94,4.44
92,33945,0.6274,0.26603,0.589195,303.65,1.503,0.4043,53,7.87
93,34310,0.6243,0.266055,0.697423,363.51,1.7993,0.4203,88,7.59
94,34675,0.6211,0.268673,0.590629,327.75,1.6223,0.4053,93,7.19
95,35040,0.618,0.269416,0.503653,264.68,1.3101,0.4166,4,7.15
96,35405,0.6149,0.267152,0.601134,312.63,1.5475,0.4122,22,4.87
97,35770,0.6119,0.267179,0.444446,264.08,1.3071,0.3883,48,7.77
98,36135,0.6088,0.267133,0.63175,336.97,1.6679,0.4085,94,7.7
99,36500,0.6058,0.271059,0.776267,377.4,1.868,0.4204,134,7.2
100,36865,0.6027,0.27098,0.475609,251.25,1.2436,0.3969,130,4.87
101,37230,0.5997,0.272346,0.716912,345.85,1.7119,0.4307,72,7.75
102,37595,0.5967,0.272912,0.5756,274.57,1.359,0.4183,88,7.66
103,37960,0.5937,0.275354,0.74542,362.16,1.7926,0.4257,91,7.73
104,38325,0.5908,0.274337,0.560202,297.52,1.4727,0.4051,34,4.86
105,38690,0.5878,0.274585,0.584486,313.84,1.5534,0.4109,57,7.97
106,39055,0.5849,0.275232,0.73102,360.67,1.7852,0.4082,96,7.31
107,39420,0.582,0.273501,0.664254,350.8,1.7364,0.4129,131,8.21
108,39785,0.579,0.274281,0.449817,238.58,1.1809,0.39,167,4.89
109,40150,0.5762,0.273939,0.674312,345.87,1.712,0.4231,108,7.01
110,40515,0.5733,0.274216,0.66796,361.78,1.7907,0.4101,137,8.12
111,40880,0.5704,0.272159,0.832328,400.33,1.9815,0.4241,181,7.68
112,41245,0.5676,0.275159,0.704346,366.04,1.8118,0.4021,144,5.0
113,41610,0.5647,0.274326,0.661559,337.89,1.6725,0.408,85,7.34
114,41975,0.5619,0.277069,0.496895,277.53,1.3737,0.4013,52,7.6
115,42340,0.5591,0.276824,0.751614,366.76,1.8154,0.4266,122,7.31
116,42705,0.5563,0.277253,0.775369,388.94,1.9251,0.415,176,7.65
117,43070,0.5535,0.276901,0.770786,375.52,1.8587,0.4198,145,5.47
118,43435,0.5507,0.27959,0.786221,378.41,1.873,0.4177,147,7.45
119,43800,0.548,0.280843,0.723335,370.54,1.8341,0.4176,75,8.64
120,44165,0.5452,0.28166,0.668862,341.16,1.6887,0.421,87,7.93
121,44530,0.5425,0.283676,0.765526,379.58,1.8788,0.4278,133,5.2
122,44895,0.5398,0.283612,0.748394,382.32,1.8924,0.4161,134,7.83
123,45260,0.5371,0.282928,0.709981,359.95,1.7817,0.4185,111,7.76
124,45625,0.5344,0.282814,0.635962,335.4,1.6601,0.4,132,7.15
125,45990,0.5318,0.28254,0.620241,327.16,1.6194,0.4086,95,4.37
126,46355,0.5291,0.284362,0.600328,294.84,1.4594,0.419,48,8.31
127,46720,0.5264,0.283139,0.733042,365.12,1.8073,0.4167,60,8.33
128,47085,0.5238,0.283883,0.700153,365.05,1.8069,0.4181,192,7.76
129,47450,0.5212,0.286069,0.627142,313.47,1.5516,0.431,38,5.57
130,47815,0.5186,0.284602,0.708655,340.37,1.6848,0.4283,84,6.91
131,48180,0.516,0.286216,0.596421,291.41,1.4424,0.4128,14,7.59
132,48545,0.5134,0.288579,0.526998,287.4,1.4226,0.3981,63,7.27
133,48910,0.5108,0.287938,0.435931,221.86,1.0982,0.4016,104,5.45
134,49275,0.5083,0.287444,0.564691,270.63,1.3396,0.4269,77,7.94
135,49640,0.5058,0.285794,0.777948,376.36,1.8629,0.4179,123,7.91
136,50005,0.5032,0.286982,0.549788,294.88,1.4596,0.4067,62,7.91
137,50370,0.5007,0.288143,0.818842,401.24,1.986,0.4371,234,5.33
138,50735,0.4982,0.289388,0.498741,254.99,1.2621,0.4035,97,7.8
139,51100,0.4957,0.290691,0.824958,404.98,2.0045,0.4158,188,7.1
140,51465,0.4932,0.291086,0.603636,329.42,1.6305,0.4163,68,9.13
141,51830,0.4908,0.289037,0.653017,340.73,1.6865,0.4166,101,7.86
142,52195,0.4883,0.289765,0.704761,357.76,1.7708,0.421,84,7.73
143,52560,0.4859,0.28991,0.555642,293.21,1.4513,0.411,45,4.51
144,52925,0.4834,0.291477,0.804472,396.53,1.9627,0.4192,191,7.78
145,53290,0.481,0.2911,0.450511,224.82,1.1128,0.4137,92,8.07
146,53655,0.4786,0.290188,0.843797,398.83,1.9741,0.4155,165,8.31
147,54020,0.4762,0.290728,0.735551,356.24,1.7633,0.4268,123,5.44
148,54385,0.4738,0.291121,0.519566,297.78,1.474,0.4032,84,7.59
149,54750,0.4715,0.290521,0.776538,384.01,1.9007,0.4067,165,7.28
150,55115,0.4691,0.290886,0.744385,365.34,1.8084,0.4255,100,7.77
151,55480,0.4668,0.292724,0.677846,355.59,1.7601,0.4197,86,8.29
152,55845,0.4644,0.29298,0.518781,295.42,1.4623,0.4072,73,5.62
153,56210,0.4621,0.293074,0.700969,353.62,1.7503,0.4112,113,8.18
154,56575,0.4598,0.292568,0.686615,326.55,1.6163,0.4263,106,7.82
155,56940,0.4575,0.292267,0.520411,258.26,1.2783,0.4252,92,5.96
156,57305,0.4552,0.290624,0.561588,288.3,1.427,0.4214,91,7.18
157,57670,0.4529,0.291399,0.515504,265.53,1.3143,0.4092,144,7.9
158,58035,0.4507,0.293351,0.56853,265.94,1.3164,0.4239,86,7.88
159,58400,0.4484,0.293088,0.548991,290.99,1.4403,0.4109,129,7.62
160,58765,0.4462,0.291308,0.437425,225.53,1.1163,0.4021,93,5.34
161,59130,0.444,0.292663,0.789444,394.55,1.9529,0.4183,176,7.55
162,59495,0.4417,0.29215,0.525273,276.83,1.3703,0.4085,122,8.13
163,59860,0.4395,0.292621,0.742801,364.8,1.8057,0.4238,171,7.19
164,60225,0.4373,0.294754,0.72625,365.03,1.8068,0.4143,130,5.41
165,60590,0.4351,0.296241,0.515078,260.75,1.2906,0.4108,203,7.97
166,60955,0.433,0.298186,0.672081,346.04,1.7128,0.4122,89,7.98
167,61320,0.4308,0.298296,0.763585,383.97,1.9006,0.418,160,7.91
168,61685,0.4286,0.299531,0.543339,280.16,1.3867,0.4002,173,4.71
169,62050,0.4265,0.298281,0.502751,273.83,1.3554,0.3923,96,7.4
170,62415,0.4244,0.298127,0.651649,350.29,1.7338,0.4031,136,7.9
171,62780,0.4223,0.297644,0.483638,268.67,1.3299,0.3973,129,7.45
172,63145,0.4201,0.298259,0.717807,353.14,1.748,0.4325,130,5.08
173,63510,0.418,0.298256,0.574014,304.77,1.5086,0.4173,66,7.15
174,63875,0.4159,0.29745,0.54567,282.19,1.3968,0.405,96,8.49
175,64240,0.4139,0.298799,0.811403,399.54,1.9776,0.4246,232,7.28
176,64605,0.4118,0.299584,0.839192,404.93,2.0043,0.4244,190,5.18
177,64970,0.4097,0.301442,0.711276,339.83,1.6821,0.4305,130,7.78
178,65335,0.4077,0.302265,0.751933,382.23,1.892,0.4203,164,7.34
179,65700,0.4057,0.301201,0.638144,334.14,1.6539,0.4153,56,7.68
180,66065,0.4036,0.30086,0.752002,381.37,1.8877,0.4116,125,7.21
181,66430,0.4016,0.303561,0.692182,340.1,1.6834,0.4186,94,5.97
182,66795,0.3996,0.303126,0.758842,381.03,1.886,0.4164,148,7.96
183,67160,0.3976,0.304609,0.741187,379.72,1.8795,0.4146,123,8.89
184,67525,0.3956,0.301612,0.652948,357.56,1.7698,0.4114,99,5.27
185,67890,0.3936,0.302143,0.800617,403.94,1.9994,0.4144,156,6.94
186,68255,0.3917,0.30384,0.785441,393.3,1.9468,0.4207,158,8.66
187,68620,0.3897,0.30371,0.747217,370.97,1.8362,0.4218,171,8.4
188,68985,0.3878,0.303563,0.750147,365.55,1.8094,0.4218,149,7.58
189,69350,0.3858,0.301338,0.778161,396.73,1.9637,0.4179,186,5.21
190,69715,0.3839,0.303277,0.81746,401.32,1.9865,0.4281,257,7.98
191,70080,0.382,0.30359,0.519695,246.77,1.2215,0.4265,72,7.55
192,70445,0.3801,0.305919,0.819097,395.15,1.9559,0.4182,191,8.8
193,70810,0.3782,0.303236,0.687395,305.38,1.5115,0.4297,113,4.69
194,71175,0.3763,0.306115,0.607209,316.96,1.5689,0.3988,70,7.22
195,71540,0.3744,0.30838,0.773611,372.82,1.8454,0.4234,111,7.72
196,71905,0.3725,0.306148,0.687025,346.05,1.7129,0.4188,167,8.19
197,72270,0.3707,0.30936,0.611115,308.6,1.5275,0.4153,87,5.9
198,72635,0.3688,0.308938,0.774926,384.73,1.9043,0.4169,196,7.67
199,73000,0.367,0.308196,0.704663,369.3,1.828,0.4133,115,8.07
200,73365,0.3651,0.306329,0.786195,388.1,1.921,0.4314,211,8.13
201,73730,0.3633,0.304887,0.444238,244.41,1.2098,0.3955,160,4.99
202,74095,0.3615,0.30529,0.697419,324.09,1.6042,0.4271,139,8.13
203,74460,0.3597,0.305046,0.474179,230.91,1.143,0.4097,160,7.28
204,74825,0.3579,0.304728,0.726792,364.64,1.8049,0.418,102,8.34
205,75190,0.3561,0.306126,0.646837,318.92,1.5786,0.4304,102,5.21
206,75555,0.3543,0.305822,0.703015,358.65,1.7752,0.4313,169,8.49
207,75920,0.3525,0.308602,0.672757,331.58,1.6412,0.4146,135,7.89
208,76285,0.3508,0.307159,0.328503,176.31,0.8727,0.3841,306,8.2
209,76650,0.349,0.30763,0.649377,318.12,1.5746,0.4258,142,5.43
210,77015,0.3473,0.310221,0.703113,363.35,1.7985,0.419,143,7.94
211,77380,0.3455,0.310201,0.600777,305.68,1.513,0.4153,60,8.17
212,77745,0.3438,0.308339,0.449619,257.76,1.2759,0.3919,169,7.5
213,78110,0.3421,0.310167,0.655491,304.47,1.507,0.4354,72,5.5
214,78475,0.3404,0.310159,0.758651,378.62,1.8741,0.429,185,8.13
215,78840,0.3387,0.309716,0.412008,227.65,1.1268,0.3918,244,8.62
216,79205,0.337,0.311148,0.6519,340.24,1.6841,0.4264,59,8.03
217,79570,0.3353,0.31146,0.650257,334.61,1.6562,0.4158,76,6.06
218,79935,0.3336,0.312362,0.429173,235.44,1.1654,0.3886,186,8.71
219,80300,0.332,0.311739,0.71067,351.42,1.7394,0.4251,106,8.07
220,80665,0.3303,0.31318,0.32751,195.59,0.9681,0.3954,186,7.89
221,81030,0.3286,0.311856,0.579279,318.7,1.5775,0.4112,57,5.23
222,81395,0.327,0.31217,0.363672,191.58,0.9483,0.4,193,7.83
223,81760,0.3254,0.314955,0.443225,242.23,1.199,0.3798,297,7.98
224,82125,0.3237,0.315001,0.419869,230.22,1.1395,0.3866,219,8.03
225,82490,0.3221,0.315395,0.421143,223.63,1.1069,0.4079,65,5.27
226,82855,0.3205,0.314351,0.569013,292.62,1.4484,0.4162,106,7.57
227,83220,0.3189,0.31577,0.46748,244.01,1.2078,0.3991,231,7.86
228,83585,0.3173,0.316212,0.681008,337.18,1.669,0.423,69,7.56
229,83950,0.3157,0.315994,0.611372,331.12,1.6389,0.425,152,5.18
230,84315,0.3141,0.316636,0.673363,361.48,1.7893,0.4273,160,7.91
231,84680,0.3126,0.315532,0.576081,295.41,1.4622,0.4124,84,8.24
232,85045,0.311,0.315811,0.772634,371.73,1.84,0.4352,224,7.68
233,85410,0.3095,0.315833,0.463879,239.7,1.1865,0.4006,182,5.59
234,85775,0.3079,0.316546,0.778451,380.23,1.8821,0.4247,181,7.56
235,86140,0.3064,0.317584,0.803994,405.32,2.0062,0.4194,174,8.05
236,86505,0.3048,0.320597,0.760567,377.1,1.8666,0.4217,215,8.34
237,86870,0.3033,0.320665,0.758788,386.85,1.9148,0.4239,159,5.4
238,87235,0.3018,0.323351,0.471677,265.66,1.315,0.3905,226,7.6
239,87600,0.3003,0.32573,0.758143,380.27,1.8822,0.4167,211,8.03
240,87965,0.2988,0.324409,0.536692,300.66,1.4882,0.4022,174,8.21
241,88330,0.2973,0.32469,0.501529,290.14,1.4361,0.3895,178,4.78
242,88695,0.2958,0.32735,0.574331,307.79,1.5235,0.3984,294,7.63
243,89060,0.2943,0.329214,0.780104,394.79,1.9541,0.4222,191,7.96
244,89425,0.2929,0.32948,0.559027,295.73,1.4638,0.398,157,8.12
245,89790,0.2914,0.329913,0.734494,379.33,1.8776,0.4214,147,5.08
246,90155,0.2899,0.329516,0.767101,384.42,1.9028,0.4148,184,8.34
247,90520,0.2885,0.329813,0.756357,354.78,1.7561,0.4221,126,8.16
248,90885,0.287,0.330452,0.591854,295.34,1.4619,0.4037,150,7.87
249,91250,0.2856,0.331846,0.746062,381.13,1.8865,0.4199,199,4.95
250,91615,0.2842,0.330068,0.555214,286.28,1.417,0.4122,189,7.17
251,91980,0.2828,0.332694,0.639122,332.76,1.6471,0.409,129,8.05
