episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.451165,247.86,1.2268,0.4129,73,0.49
1,730,0.99,,0.354142,187.44,0.9278,0.4029,58,0.57
2,1095,0.9851,0.679513,0.35157,194.83,0.9643,0.402,83,2.6
3,1460,0.9801,0.277872,0.306933,185.85,0.9199,0.3981,102,6.59
4,1825,0.9752,0.142383,0.296102,165.31,0.8182,0.4045,96,8.51
5,2190,0.9704,0.110055,0.263448,150.9,0.7469,0.3954,164,8.76
6,2555,0.9655,0.103442,0.296572,159.7,0.7905,0.3949,77,8.6
7,2920,0.9607,0.097893,0.36264,201.7,0.9984,0.4208,47,7.13
8,3285,0.9559,0.099447,0.389026,217.65,1.0773,0.3992,34,9.26
9,3650,0.9511,0.100668,0.374749,231.09,1.1438,0.4197,109,8.81
10,4015,0.9464,0.099305,0.294772,165.96,0.8215,0.3986,115,6.77
11,4380,0.9416,0.095342,0.340084,186.99,0.9256,0.4168,80,8.19
12,4745,0.9369,0.096498,0.47242,255.13,1.2628,0.4126,57,8.72
13,5110,0.9322,0.100381,0.319179,193.61,0.9583,0.4048,105,9.4
14,5475,0.9276,0.100386,0.437947,257.9,1.2765,0.3999,55,7.36
15,5840,0.9229,0.104907,0.396636,213.37,1.0561,0.4158,70,9.86
16,6205,0.9183,0.107354,0.460774,242.26,1.1991,0.4267,62,10.09
17,6570,0.9137,0.110378,0.325103,201.18,0.9958,0.4036,106,8.12
18,6935,0.9092,0.110043,0.474216,279.06,1.3813,0.4073,85,9.72
19,7300,0.9046,0.115451,0.412289,248.09,1.228,0.4106,104,10.18
20,7665,0.9001,0.118959,0.441796,262.7,1.3003,0.408,40,8.03
21,8030,0.8956,0.120543,0.406664,202.83,1.0039,0.4126,77,9.85
22,8395,0.8911,0.122313,0.455409,254.86,1.2615,0.434,69,9.98
23,8760,0.8867,0.125536,0.500365,277.64,1.3743,0.4137,46,9.51
24,9125,0.8822,0.128846,0.382836,236.69,1.1715,0.4125,55,10.08
25,9490,0.8778,0.129338,0.617056,303.4,1.5018,0.4427,88,10.6
26,9855,0.8734,0.13578,0.461135,246.95,1.2223,0.4412,66,9.66
27,10220,0.8691,0.139701,0.467925,273.15,1.352,0.4091,47,7.99
28,10585,0.8647,0.142812,0.676031,337.57,1.6709,0.4285,79,9.52
29,10950,0.8604,0.147915,0.537913,270.55,1.3391,0.4365,80,9.34
30,11315,0.8561,0.152156,0.553907,269.54,1.3341,0.4341,64,7.78
31,11680,0.8518,0.15658,0.61739,284.26,1.407,0.4412,81,9.93
32,12045,0.8475,0.161161,0.570302,290.79,1.4394,0.4233,92,10.07
33,12410,0.8433,0.164318,0.51248,287.27,1.4219,0.4032,82,7.83
34,12775,0.8391,0.168737,0.612048,316.3,1.5656,0.4295,103,9.69
35,13140,0.8349,0.171933,0.469668,259.6,1.2849,0.4253,76,8.49
36,13505,0.8307,0.174124,0.521115,265.68,1.3151,0.4172,74,8.15
37,13870,0.8266,0.179028,0.619826,291.35,1.4421,0.4305,101,6.53
38,14235,0.8224,0.181471,0.646346,314.3,1.5557,0.4447,89,8.81
39,14600,0.8183,0.185866,0.71399,346.19,1.7136,0.422,70,9.9
40,14965,0.8142,0.189776,0.45365,232.97,1.1532,0.4203,36,9.23
41,15330,0.8102,0.191529,0.662755,328.65,1.6267,0.4349,54,10.33
42,15695,0.8061,0.193609,0.437292,218.74,1.0827,0.4231,32,10.05
43,16060,0.8021,0.194374,0.620981,335.66,1.6614,0.4183,75,9.48
44,16425,0.7981,0.19682,0.595494,290.21,1.4365,0.4236,52,8.39
45,16790,0.7941,0.200053,0.722409,354.83,1.7563,0.4259,113,10.13
46,17155,0.7901,0.202787,0.64083,292.52,1.4479,0.4335,102,10.22
47,17520,0.7862,0.206358,0.753757,388.2,1.9215,0.4343,171,8.27
48,17885,0.7822,0.211513,0.595394,313.29,1.5507,0.422,90,10.07
49,18250,0.7783,0.215392,0.806493,397.3,1.9665,0.4242,135,10.33
50,18615,0.7744,0.219021,0.785806,375.81,1.8602,0.4199,132,8.27
51,18980,0.7705,0.22083,0.739239,350.73,1.736,0.4348,134,10.52
52,19345,0.7667,0.226182,0.721275,364.91,1.8062,0.4256,131,10.31
53,19710,0.7629,0.227748,0.634985,320.23,1.5851,0.4346,53,7.59
54,20075,0.759,0.23001,0.59831,295.29,1.4616,0.4333,66,9.44
55,20440,0.7553,0.233377,0.763242,360.26,1.7832,0.4156,122,9.82
56,20805,0.7515,0.23604,0.745877,382.08,1.8912,0.4189,140,9.54
57,21170,0.7477,0.240008,0.81169,392.47,1.9426,0.4175,129,7.85
58,21535,0.744,0.243998,0.590124,321.21,1.5899,0.4172,72,9.99
59,21900,0.7403,0.245117,0.751891,377.37,1.8679,0.4237,158,10.89
60,22265,0.7366,0.246713,0.65704,340.73,1.6865,0.4225,97,9.12
61,22630,0.7329,0.250515,0.735233,378.52,1.8736,0.4221,110,12.3
62,22995,0.7292,0.253107,0.761404,378.75,1.8747,0.4181,166,10.93
63,23360,0.7256,0.254923,0.752561,382.75,1.8945,0.4305,164,8.99
64,23725,0.7219,0.254222,0.440337,222.14,1.0996,0.4159,38,9.89
65,24090,0.7183,0.25588,0.774454,382.47,1.8931,0.4225,129,10.27
66,24455,0.7147,0.258743,0.706551,372.42,1.8434,0.4209,108,8.71
67,24820,0.7112,0.259879,0.78647,398.51,1.9725,0.4231,169,10.31
68,25185,0.7076,0.260988,0.764584,397.74,1.9687,0.4216,181,10.33
69,25550,0.7041,0.263551,0.704307,365.96,1.8114,0.4246,97,8.31
70,25915,0.7005,0.265464,0.684942,359.28,1.7783,0.419,91,10.05
71,26280,0.697,0.266385,0.71892,362.6,1.7948,0.43,65,9.78
72,26645,0.6936,0.267361,0.618173,337.55,1.6708,0.4133,73,8.14
73,27010,0.6901,0.266428,0.56236,314.9,1.5587,0.4057,83,9.73
74,27375,0.6866,0.267562,0.756971,401.57,1.9877,0.4117,178,9.76
75,27740,0.6832,0.270044,0.699377,370.87,1.8357,0.42,95,8.01
76,28105,0.6798,0.273041,0.750545,359.96,1.7817,0.4343,125,9.75
77,28470,0.6764,0.276017,0.620919,323.23,1.5999,0.4264,49,9.68
78,28835,0.673,0.276796,0.623106,314.56,1.557,0.4075,76,9.62
79,29200,0.6696,0.27922,0.834778,392.65,1.9435,0.4265,159,7.98
80,29565,0.6663,0.279621,0.589242,310.84,1.5386,0.4083,69,9.8
81,29930,0.663,0.276764,0.531935,272.37,1.3482,0.4133,49,9.89
82,30295,0.6597,0.277272,0.732145,356.74,1.7658,0.42,82,7.72
83,30660,0.6564,0.27817,0.702824,355.64,1.7603,0.4254,83,9.59
84,31025,0.6531,0.276368,0.720445,349.2,1.7285,0.4194,80,10.11
85,31390,0.6498,0.278925,0.643354,323.97,1.6036,0.4236,66,8.17
86,31755,0.6466,0.280734,0.682062,353.61,1.7503,0.4311,103,10.17
87,32120,0.6433,0.283871,0.576771,316.6,1.5671,0.4174,33,9.96
88,32485,0.6401,0.283659,0.493157,266.97,1.3215,0.4017,15,8.14
89,32850,0.6369,0.283709,0.723952,364.08,1.8021,0.4204,87,10.26
90,33215,0.6337,0.285267,0.778307,380.9,1.8854,0.4294,86,10.11
91,33580,0.6306,0.288644,0.68786,339.24,1.6791,0.4249,46,9.81
92,33945,0.6274,0.289679,0.768816,387.41,1.9176,0.4347,119,8.17
93,34310,0.6243,0.288671,0.521812,273.84,1.3554,0.4111,32,9.74
94,34675,0.6211,0.286685,0.460045,255.72,1.2658,0.3961,46,9.66
95,35040,0.618,0.28748,0.557653,290.12,1.436,0.4081,26,8.01
96,35405,0.6149,0.285288,0.626051,299.62,1.483,0.4287,25,9.77
97,35770,0.6119,0.284266,0.712006,348.69,1.726,0.4293,67,9.9
98,36135,0.6088,0.285295,0.58893,299.64,1.4831,0.416,30,9.84
99,36500,0.6058,0.284981,0.610138,315.29,1.5606,0.4122,75,10.35
100,36865,0.6027,0.284083,0.744259,360.19,1.7829,0.4335,105,7.63
101,37230,0.5997,0.283142,0.580566,306.91,1.5191,0.4103,54,9.44
102,37595,0.5967,0.285409,0.771227,383.94,1.9004,0.4186,147,9.31
103,37960,0.5937,0.286606,0.475607,255.74,1.2659,0.4098,26,7.82
104,38325,0.5908,0.287476,0.658845,305.26,1.5109,0.4209,34,9.86
105,38690,0.5878,0.290773,0.758187,374.46,1.8535,0.4248,105,9.02
106,39055,0.5849,0.290879,0.622946,320.44,1.5861,0.4085,35,9.07
107,39420,0.582,0.288507,0.758478,368.52,1.8241,0.4298,111,7.52
108,39785,0.579,0.290794,0.515391,264.2,1.3077,0.4137,18,9.24
109,40150,0.5762,0.289723,0.53507,267.02,1.3217,0.4295,58,9.32
110,40515,0.5733,0.289231,0.589962,286.25,1.4169,0.4273,65,8.13
111,40880,0.5704,0.288043,0.492179,258.56,1.2798,0.4103,30,9.48
112,41245,0.5676,0.287248,0.773959,386.56,1.9134,0.4227,150,9.47
113,41610,0.5647,0.28675,0.754682,372.34,1.843,0.4339,165,7.71
114,41975,0.5619,0.28805,0.494713,259.97,1.2868,0.4198,36,8.93
115,42340,0.5591,0.287465,0.470936,230.39,1.1404,0.4193,64,9.03
116,42705,0.5563,0.286288,0.539528,273.66,1.3546,0.4181,59,8.89
