episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.297401,0.282332,256.39,0.8462,0.3528,38,0.47
1,730,0.99,0.319462,0.286711,355.73,1.174,0.337,63,0.49
2,1095,0.9851,0.314606,0.277986,254.08,0.8386,0.3461,46,0.46
3,1460,0.9801,0.31742,0.285347,266.6,0.8799,0.3438,38,0.49
4,1825,0.9752,0.392707,0.339469,354.57,1.1702,0.3107,20,0.47
5,2190,0.9704,0.329142,0.25367,318.64,1.0516,0.3337,66,0.48
6,2555,0.9655,0.381753,0.326775,374.47,1.2359,0.3494,18,0.48
7,2920,0.9607,0.364814,0.307137,331.45,1.0939,0.3601,44,0.47
8,3285,0.9559,0.342363,0.274519,266.82,0.8806,0.3466,14,0.47
9,3650,0.9511,0.335131,0.253361,262.9,0.8676,0.3366,54,0.48
10,4015,0.9464,0.335626,0.250747,242.05,0.7989,0.3346,66,0.48
11,4380,0.9416,0.385914,0.300574,267.58,0.8831,0.3535,38,0.47
12,4745,0.9369,0.413903,0.320488,390.02,1.2872,0.3306,32,0.48
13,5110,0.9322,0.350961,0.244485,233.68,0.7712,0.3521,56,0.47
14,5475,0.9276,0.345341,0.250448,214.06,0.7065,0.3476,90,0.48
15,5840,0.9229,0.395085,0.304963,301.4,0.9947,0.3192,31,0.66
16,6205,0.9183,0.411397,0.308062,275.4,0.9089,0.3499,26,0.71
17,6570,0.9137,0.383012,0.295314,272.77,0.9002,0.3721,41,0.66
18,6935,0.9092,0.372025,0.272397,260.91,0.8611,0.3692,37,0.72
19,7300,0.9046,0.416869,0.306335,331.63,1.0945,0.3178,27,0.8
20,7665,0.9001,0.437784,0.31238,409.69,1.3521,0.2926,20,0.48
21,8030,0.8956,0.430753,0.30918,250.24,0.8259,0.3413,62,0.49
22,8395,0.8911,0.427707,0.309266,298.23,0.9843,0.345,25,0.47
23,8760,0.8867,0.344825,0.216961,199.75,0.6592,0.353,77,0.5
24,9125,0.8822,0.501921,0.379866,350.28,1.1561,0.315,16,0.49
25,9490,0.8778,0.520464,0.383996,453.79,1.4977,0.2829,43,0.54
26,9855,0.8734,0.460151,0.336326,320.28,1.057,0.3333,41,0.47
27,10220,0.8691,0.364847,0.237318,241.12,0.7958,0.3433,50,0.5
28,10585,0.8647,0.387535,0.25554,224.85,0.7421,0.359,52,0.47
