episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.278428,0.262955,270.48,0.8927,0.3535,33,0.7
1,730,0.99,0.375412,0.341231,359.09,1.1851,0.3507,14,0.46
2,1095,0.9851,0.313336,0.274712,235.47,0.7771,0.3286,64,0.46
3,1460,0.9801,0.361667,0.313235,312.08,1.03,0.3641,49,0.48
4,1825,0.9752,0.359392,0.325027,364.87,1.2042,0.3395,15,0.47
5,2190,0.9704,0.373585,0.325247,298.8,0.9861,0.3455,49,0.48
6,2555,0.9655,0.382853,0.310783,343.87,1.1349,0.3496,47,0.47
7,2920,0.9607,0.434501,0.367222,362.31,1.1958,0.3689,40,0.48
8,3285,0.9559,0.45352,0.363568,445.35,1.4698,0.3056,21,0.47
9,3650,0.9511,0.310789,0.218138,214.82,0.709,0.3502,71,0.48
10,4015,0.9464,0.358778,0.271867,257.64,0.8503,0.3392,52,0.48
11,4380,0.9416,0.328733,0.241918,220.14,0.7265,0.3543,67,0.48
12,4745,0.9369,0.393234,0.313799,278.26,0.9184,0.3564,26,0.47
13,5110,0.9322,0.422061,0.321129,343.33,1.1331,0.3707,56,0.46
14,5475,0.9276,0.410553,0.300991,297.56,0.982,0.3618,58,0.48
15,5840,0.9229,0.417044,0.300783,254.62,0.8403,0.333,50,0.47
16,6205,0.9183,0.5367,0.427744,417.07,1.3765,0.3132,29,0.47
17,6570,0.9137,0.389427,0.265987,274.97,0.9075,0.3297,41,0.48
18,6935,0.9092,0.360013,0.244457,226.39,0.7472,0.3555,48,0.49
19,7300,0.9046,0.409366,0.297954,325.15,1.0731,0.3293,27,0.48
20,7665,0.9001,0.455558,0.359748,391.9,1.2934,0.3435,20,0.48
21,8030,0.8956,0.501755,0.377177,368.19,1.2151,0.3291,32,0.54
22,8395,0.8911,0.403057,0.306455,301.06,0.9936,0.3672,51,0.73
23,8760,0.8867,0.447251,0.323841,265.13,0.875,0.3418,22,0.66
24,9125,0.8822,0.47614,0.352966,287.68,0.9495,0.3786,36,0.66
25,9490,0.8778,0.497832,0.342786,369.14,1.2183,0.3196,20,0.73
26,9855,0.8734,0.429636,0.28385,249.48,0.8234,0.345,20,0.74
27,10220,0.8691,0.413916,0.296271,340.36,1.1233,0.3374,62,0.51
28,10585,0.8647,0.383823,0.246472,204.43,0.6747,0.3569,70,0.47
29,10950,0.8604,0.420197,0.284095,242.78,0.8013,0.3488,33,0.5
30,11315,0.8561,0.441233,0.299348,373.54,1.2328,0.3106,37,0.47
31,11680,0.8518,0.435979,0.304276,308.06,1.0167,0.3608,60,0.49
32,12045,0.8475,0.463765,0.308329,484.26,1.5982,0.255,34,0.48
33,12410,0.8433,0.495747,0.333719,319.34,1.0539,0.3158,55,0.5
34,12775,0.8391,0.444145,0.283951,392.29,1.2947,0.2677,14,0.47
35,13140,0.8349,0.506911,0.338633,381.4,1.2587,0.2789,41,0.48
36,13505,0.8307,0.425997,0.274561,257.97,0.8514,0.3485,52,0.48
37,13870,0.8266,0.432868,0.275704,247.01,0.8152,0.3454,33,0.47
38,14235,0.8224,0.476994,0.327623,324.74,1.0718,0.3277,12,0.48
39,14600,0.8183,0.474096,0.312078,303.06,1.0002,0.3474,46,0.47
40,14965,0.8142,0.495379,0.332512,331.77,1.095,0.3686,27,0.5
41,15330,0.8102,0.419593,0.261263,223.57,0.7379,0.3574,38,0.49
42,15695,0.8061,0.461384,0.280263,239.75,0.7913,0.3474,45,0.48
43,16060,0.8021,0.512618,0.341227,318.22,1.0502,0.3466,33,0.48
44,16425,0.7981,0.418586,0.258978,207.91,0.6862,0.3618,49,0.48
45,16790,0.7941,0.472342,0.29451,307.36,1.0144,0.3382,10,0.48
46,17155,0.7901,0.564048,0.399542,344.3,1.1363,0.3533,15,0.49
47,17520,0.7862,0.530797,0.336709,368.22,1.2152,0.296,31,0.56
48,17885,0.7822,0.526247,0.341279,331.57,1.0943,0.3389,23,0.7
49,18250,0.7783,0.471955,0.271773,250.01,0.8251,0.352,35,0.67
50,18615,0.7744,0.480637,0.314898,280.26,0.925,0.3579,22,0.69
51,18980,0.7705,0.435859,0.270444,329.79,1.0884,0.3468,42,0.72
52,19345,0.7667,0.409998,0.213908,197.4,0.6515,0.3411,104,0.7
53,19710,0.7629,0.554506,0.364344,377.01,1.2442,0.3485,33,0.49
54,20075,0.759,0.468193,0.26395,284.6,0.9393,0.3365,25,0.47
55,20440,0.7553,0.410907,0.224584,191.93,0.6334,0.3548,77,0.51
56,20805,0.7515,0.496934,0.30794,246.45,0.8134,0.3527,51,0.47
57,21170,0.7477,0.478189,0.270209,254.01,0.8383,0.353,20,0.47
58,21535,0.744,0.528261,0.351709,328.47,1.084,0.3794,38,0.49
59,21900,0.7403,0.462669,0.267887,231.63,0.7644,0.3474,36,0.47
60,22265,0.7366,0.562005,0.368351,337.73,1.1146,0.3577,64,0.5
61,22630,0.7329,0.456437,0.255504,222.96,0.7359,0.3453,67,0.47
62,22995,0.7292,0.416262,0.212318,201.05,0.6635,0.3486,66,0.5
63,23360,0.7256,0.498862,0.295774,287.62,0.9493,0.3734,52,0.47
64,23725,0.7219,0.565967,0.382299,369.69,1.2201,0.3337,27,0.49
65,24090,0.7183,0.561404,0.337684,345.87,1.1415,0.3539,26,0.47
66,24455,0.7147,0.50684,0.309258,303.66,1.0022,0.3488,26,0.51
67,24820,0.7112,0.45335,0.243176,219.73,0.7252,0.3384,50,0.47
68,25185,0.7076,0.452692,0.250107,229.71,0.7581,0.3719,43,0.5
69,25550,0.7041,0.475069,0.279079,224.86,0.7421,0.3636,53,0.47
70,25915,0.7005,0.459669,0.253805,209.43,0.6912,0.3487,49,0.47
71,26280,0.697,0.544048,0.339683,329.46,1.0873,0.3467,29,0.48
72,26645,0.6936,0.461341,0.227289,220.96,0.7292,0.3707,77,0.48
73,27010,0.6901,0.566493,0.354486,401.81,1.3261,0.3438,26,0.67
74,27375,0.6866,0.699346,0.478962,479.82,1.5836,0.3205,33,0.7
75,27740,0.6832,0.471571,0.253913,298.36,0.9847,0.3156,45,0.67
76,28105,0.6798,0.486754,0.264711,233.64,0.7711,0.3499,57,0.74
77,28470,0.6764,0.557218,0.324739,358.54,1.1833,0.3893,103,0.74
78,28835,0.673,0.45594,0.250161,230.69,0.7613,0.3435,42,0.64
79,29200,0.6696,0.503934,0.287685,235.07,0.7758,0.3475,60,0.49
80,29565,0.6663,0.572697,0.358508,326.36,1.0771,0.3246,12,0.48
81,29930,0.663,0.649681,0.418285,374.4,1.2357,0.3752,24,0.49
82,30295,0.6597,0.515513,0.279783,303.44,1.0014,0.3232,13,0.48
83,30660,0.6564,0.525073,0.285394,266.7,0.8802,0.3472,16,0.48
84,31025,0.6531,0.567658,0.32373,318.69,1.0518,0.3778,47,0.5
85,31390,0.6498,0.453945,0.234822,209.68,0.692,0.3589,42,0.47
86,31755,0.6466,0.51708,0.289189,238.27,0.7864,0.359,76,0.49
87,32120,0.6433,0.471888,0.245288,216.59,0.7148,0.338,56,0.47
88,32485,0.6401,0.603199,0.365171,327.01,1.0792,0.3335,2,0.5
89,32850,0.6369,0.516407,0.278193,233.42,0.7704,0.3585,85,0.46
90,33215,0.6337,0.566716,0.313581,377.82,1.2469,0.2945,26,0.5
91,33580,0.6306,0.543869,0.300023,342.13,1.1291,0.3266,29,0.46
92,33945,0.6274,0.494612,0.265878,221.69,0.7317,0.3595,65,0.49
93,34310,0.6243,0.539206,0.288601,277.55,0.916,0.3396,43,0.47
94,34675,0.6211,0.53991,0.320116,346.3,1.1429,0.3187,24,0.51
95,35040,0.618,0.569702,0.301208,272.86,0.9005,0.3452,42,0.48
96,35405,0.6149,0.504965,0.259581,212.31,0.7007,0.3457,49,0.49
97,35770,0.6119,0.503406,0.255306,238.87,0.7883,0.3524,49,0.49
98,36135,0.6088,0.486292,0.249311,236.35,0.78,0.3549,49,0.49
99,36500,0.6058,0.563567,0.323193,315.31,1.0406,0.3781,68,0.75
100,36865,0.6027,0.549473,0.293633,239.69,0.7911,0.3469,27,0.73
101,37230,0.5997,0.532332,0.288575,241.7,0.7977,0.3516,18,0.68
102,37595,0.5967,0.48766,0.237116,210.24,0.6939,0.3438,58,0.74
103,37960,0.5937,0.497025,0.25276,245.21,0.8093,0.3435,22,0.79
104,38325,0.5908,0.505422,0.250814,201.16,0.6639,0.3499,62,0.49
105,38690,0.5878,0.603833,0.361697,343.97,1.1352,0.3267,2,0.5
106,39055,0.5849,0.564772,0.328412,325.97,1.0758,0.3372,2,0.48
107,39420,0.582,0.505153,0.266647,214.58,0.7082,0.3707,96,0.48
108,39785,0.579,0.485785,0.233663,213.91,0.706,0.3424,46,0.48
109,40150,0.5762,0.523107,0.272981,240.49,0.7937,0.3396,35,0.48
110,40515,0.5733,0.51534,0.292135,255.29,0.8426,0.345,43,0.49
111,40880,0.5704,0.540286,0.293658,267.47,0.8827,0.3433,11,0.47
112,41245,0.5676,0.500763,0.263886,238.27,0.7864,0.3525,38,0.51
113,41610,0.5647,0.494626,0.227302,196.81,0.6495,0.3551,92,0.48
114,41975,0.5619,0.502866,0.237528,203.5,0.6716,0.3498,81,0.49
115,42340,0.5591,0.559121,0.328617,279.68,0.923,0.34,28,0.46
116,42705,0.5563,0.556754,0.305023,269.98,0.891,0.3502,23,0.5
117,43070,0.5535,0.58536,0.328085,275.0,0.9076,0.3571,10,0.48
118,43435,0.5507,0.51679,0.251639,200.05,0.6602,0.352,54,0.5
119,43800,0.548,0.478121,0.244125,204.47,0.6748,0.3576,96,0.47
120,44165,0.5452,0.518012,0.276057,232.02,0.7658,0.3485,59,0.49
121,44530,0.5425,0.434797,0.210747,181.23,0.5981,0.342,135,0.48
122,44895,0.5398,0.497032,0.23667,208.77,0.689,0.3516,46,0.49
123,45260,0.5371,0.562737,0.299343,258.54,0.8533,0.3385,34,0.48
124,45625,0.5344,0.650788,0.405933,425.77,1.4052,0.3074,13,0.61
125,45990,0.5318,0.664813,0.389631,361.23,1.1922,0.2985,25,0.69
126,46355,0.5291,0.497398,0.228361,221.34,0.7305,0.342,63,0.7
127,46720,0.5264,0.56937,0.289606,244.9,0.8083,0.3467,61,0.71
128,47085,0.5238,0.571102,0.279507,249.18,0.8224,0.3412,25,0.74
129,47450,0.5212,0.45745,0.200645,185.44,0.612,0.3427,107,0.69
130,47815,0.5186,0.633087,0.358408,380.81,1.2568,0.367,24,0.48
131,48180,0.516,0.498452,0.232491,218.04,0.7196,0.3443,58,0.49
132,48545,0.5134,0.575504,0.300007,253.91,0.838,0.3454,18,0.48
133,48910,0.5108,0.536377,0.28077,252.81,0.8344,0.3663,66,0.5
134,49275,0.5083,0.517893,0.258947,220.96,0.7292,0.3381,113,0.47
135,49640,0.5058,0.523949,0.265877,279.54,0.9226,0.3258,52,0.5
136,50005,0.5032,0.459186,0.211394,192.93,0.6367,0.3454,94,0.5
137,50370,0.5007,0.581807,0.337833,347.79,1.1478,0.3703,72,0.49
138,50735,0.4982,0.542718,0.272349,291.56,0.9623,0.3135,24,0.47
139,51100,0.4957,0.601041,0.354487,298.9,0.9865,0.347,34,0.51
140,51465,0.4932,0.512043,0.258139,210.94,0.6962,0.3555,96,0.48
141,51830,0.4908,0.489654,0.229172,186.5,0.6155,0.3532,145,0.48
142,52195,0.4883,0.648605,0.356711,375.07,1.2379,0.3659,54,0.48
143,52560,0.4859,0.51654,0.236053,194.35,0.6414,0.3479,113,0.48
144,52925,0.4834,0.515365,0.23188,201.58,0.6653,0.3499,95,0.49
145,53290,0.481,0.51814,0.236848,192.78,0.6362,0.3474,116,0.49
146,53655,0.4786,0.557851,0.279341,279.93,0.9238,0.3394,18,0.5
147,54020,0.4762,0.489159,0.233563,196.48,0.6485,0.3432,98,0.48
148,54385,0.4738,0.523588,0.292825,248.7,0.8208,0.3359,56,0.49
149,54750,0.4715,0.486944,0.216384,218.26,0.7203,0.3387,56,0.48
150,55115,0.4691,0.479109,0.239729,216.61,0.7149,0.353,78,0.71
151,55480,0.4668,0.508433,0.24605,194.48,0.6418,0.3493,94,0.69
152,55845,0.4644,0.7026,0.40626,425.14,1.4031,0.3464,33,0.7
153,56210,0.4621,0.556248,0.258356,248.35,0.8197,0.3612,51,0.74
154,56575,0.4598,0.649221,0.368057,366.17,1.2085,0.3568,18,0.75
155,56940,0.4575,0.65113,0.323964,374.87,1.2372,0.3406,47,0.56
156,57305,0.4552,0.543148,0.253861,227.21,0.7499,0.3501,44,0.47
157,57670,0.4529,0.526154,0.259834,203.38,0.6712,0.354,63,0.5
158,58035,0.4507,0.51542,0.229592,190.39,0.6283,0.3492,86,0.47
159,58400,0.4484,0.498661,0.257513,214.05,0.7064,0.3465,87,0.5
160,58765,0.4462,0.563738,0.295826,215.4,0.7109,0.3516,81,0.47
161,59130,0.444,0.494651,0.231516,201.35,0.6645,0.3448,43,0.52
162,59495,0.4417,0.592375,0.297418,310.55,1.0249,0.3109,10,0.47
163,59860,0.4395,0.589544,0.286798,243.43,0.8034,0.3475,23,0.5
164,60225,0.4373,0.479991,0.239174,195.17,0.6441,0.3462,74,0.47
165,60590,0.4351,0.591294,0.341802,312.32,1.0307,0.35,27,0.5
166,60955,0.433,0.520036,0.241158,197.95,0.6533,0.3473,84,0.47
167,61320,0.4308,0.596945,0.319856,264.75,0.8738,0.3533,29,0.51
168,61685,0.4286,0.533894,0.253983,216.94,0.716,0.3426,30,0.48
169,62050,0.4265,0.606282,0.326534,299.69,0.9891,0.3258,16,0.49
170,62415,0.4244,0.633939,0.317966,311.02,1.0265,0.3498,20,0.49
171,62780,0.4223,0.471158,0.208462,186.75,0.6163,0.3453,86,0.49
172,63145,0.4201,0.51176,0.233523,207.11,0.6835,0.3486,87,0.49
173,63510,0.418,0.493471,0.21683,205.2,0.6772,0.3492,72,0.49
174,63875,0.4159,0.524456,0.236196,222.68,0.7349,0.3374,41,0.5
175,64240,0.4139,0.492917,0.258887,212.93,0.7027,0.3457,96,0.59
176,64605,0.4118,0.57967,0.303861,240.94,0.7952,0.3537,59,0.71
177,64970,0.4097,0.516851,0.25319,230.23,0.7598,0.3403,34,0.71
178,65335,0.4077,0.478697,0.253967,208.52,0.6882,0.3451,62,0.68
179,65700,0.4057,0.517571,0.231611,222.49,0.7343,0.3347,44,0.72
180,66065,0.4036,0.50446,0.232975,193.27,0.6379,0.3495,69,0.73
181,66430,0.4016,0.483888,0.24926,192.36,0.6348,0.3466,73,0.48
182,66795,0.3996,0.503013,0.234693,197.54,0.652,0.3491,78,0.48
183,67160,0.3976,0.581637,0.33564,301.83,0.9961,0.3244,6,0.49
184,67525,0.3956,0.533084,0.286279,234.3,0.7733,0.3422,18,0.47
185,67890,0.3936,0.495392,0.205689,195.65,0.6457,0.3398,65,0.51
186,68255,0.3917,0.515256,0.234453,220.49,0.7277,0.3451,26,0.47
187,68620,0.3897,0.54292,0.237888,235.94,0.7787,0.3483,58,0.5
188,68985,0.3878,0.509444,0.236232,222.21,0.7334,0.3384,82,0.48
189,69350,0.3858,0.543262,0.276658,222.24,0.7335,0.3531,74,0.5
190,69715,0.3839,0.550889,0.265881,250.04,0.8252,0.3361,34,0.47
191,70080,0.382,0.446774,0.199055,178.72,0.5898,0.3428,112,0.5
192,70445,0.3801,0.519554,0.268884,249.83,0.8245,0.3271,52,0.47
193,70810,0.3782,0.526946,0.253352,217.45,0.7177,0.3369,50,0.52
194,71175,0.3763,0.521226,0.230746,182.42,0.6021,0.3509,100,0.48
195,71540,0.3744,0.451323,0.197479,187.6,0.6192,0.339,91,0.52
196,71905,0.3725,0.500765,0.266864,244.54,0.807,0.3508,60,0.48
197,72270,0.3707,0.465082,0.228713,184.54,0.609,0.3448,101,0.5
198,72635,0.3688,0.534327,0.286864,286.0,0.9439,0.3212,22,0.48
199,73000,0.367,0.561318,0.251288,304.34,1.0044,0.3018,28,0.48
200,73365,0.3651,0.60669,0.322548,284.01,0.9373,0.3316,29,0.5
201,73730,0.3633,0.531463,0.251689,414.59,1.3683,0.2636,20,0.71
202,74095,0.3615,0.499922,0.227819,193.56,0.6388,0.344,88,0.69
203,74460,0.3597,0.520527,0.265964,239.69,0.791,0.3287,43,0.7
204,74825,0.3579,0.607026,0.305167,390.85,1.29,0.278,7,0.74
205,75190,0.3561,0.487182,0.234593,257.8,0.8508,0.3107,67,0.74
206,75555,0.3543,0.495092,0.230329,207.33,0.6843,0.3478,74,0.58
207,75920,0.3525,0.525809,0.20481,191.89,0.6333,0.3421,78,0.5
208,76285,0.3508,0.473413,0.221345,212.45,0.7011,0.3345,82,0.5
209,76650,0.349,0.614073,0.311601,367.63,1.2133,0.285,10,0.49
210,77015,0.3473,0.525331,0.250665,193.28,0.6379,0.3427,64,0.5
211,77380,0.3455,0.538055,0.291783,229.08,0.756,0.3446,39,0.48
212,77745,0.3438,0.455623,0.224617,213.53,0.7047,0.3431,44,0.5
213,78110,0.3421,0.498612,0.240363,208.22,0.6872,0.3422,32,0.48
214,78475,0.3404,0.49806,0.252066,264.09,0.8716,0.3119,65,0.5
215,78840,0.3387,0.527836,0.261547,239.46,0.7903,0.35,28,0.49
216,79205,0.337,0.553967,0.257689,222.11,0.733,0.3378,47,0.49
217,79570,0.3353,0.558613,0.263417,220.18,0.7267,0.3358,44,0.49
218,79935,0.3336,0.487256,0.227578,210.69,0.6954,0.3456,52,0.48
219,80300,0.332,0.68801,0.384279,379.7,1.2531,0.3096,1,0.5
220,80665,0.3303,0.582976,0.307995,316.2,1.0436,0.3144,20,0.48
221,81030,0.3286,0.572918,0.307383,305.73,1.009,0.3015,4,0.5
222,81395,0.327,0.621941,0.333504,415.46,1.3712,0.2727,11,0.48
223,81760,0.3254,0.476756,0.214507,190.65,0.6292,0.3435,79,0.5
224,82125,0.3237,0.510218,0.237221,202.01,0.6667,0.3507,46,0.48
225,82490,0.3221,0.577546,0.269985,223.99,0.7392,0.3489,34,0.5
226,82855,0.3205,0.51295,0.270306,236.92,0.7819,0.3478,36,0.61
227,83220,0.3189,0.507172,0.238524,201.71,0.6657,0.3418,64,0.74
228,83585,0.3173,0.619299,0.349488,327.93,1.0823,0.3273,0,0.7
229,83950,0.3157,0.514293,0.244277,206.6,0.6818,0.3386,39,0.71
230,84315,0.3141,0.726401,0.356616,349.89,1.1547,0.3381,33,0.76
231,84680,0.3126,0.572893,0.276985,237.75,0.7846,0.3452,25,0.61
232,85045,0.311,0.589384,0.281476,256.73,0.8473,0.343,24,0.49
233,85410,0.3095,0.453202,0.233861,192.52,0.6354,0.3454,45,0.49
234,85775,0.3079,0.469373,0.218891,202.9,0.6696,0.3478,88,0.5
235,86140,0.3064,0.504027,0.257864,210.71,0.6954,0.3382,65,0.48
236,86505,0.3048,0.573966,0.315225,310.42,1.0245,0.3135,27,0.5
237,86870,0.3033,0.618836,0.339124,399.66,1.319,0.3777,83,0.49
238,87235,0.3018,0.595575,0.280706,291.56,0.9623,0.3368,31,0.5
239,87600,0.3003,0.509237,0.215676,203.13,0.6704,0.3507,46,0.48
240,87965,0.2988,0.530485,0.261492,232.66,0.7679,0.3478,45,0.5
241,88330,0.2973,0.535208,0.25533,247.08,0.8154,0.3351,49,0.48
242,88695,0.2958,0.530327,0.27431,254.62,0.8403,0.3363,27,0.49
