episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.240045,225.42,0.744,0.3423,60,0.86
1,730,,,0.219141,216.28,0.7138,0.3565,89,0.75
2,1095,,,0.28324,241.41,0.7967,0.3321,51,0.78
3,1460,,,0.221254,189.51,0.6255,0.3638,130,0.76
4,1825,,,0.232204,190.69,0.6293,0.3559,78,0.81
5,2190,,2.03773,0.317287,272.08,0.8979,0.358,49,1.27
6,2555,,,0.322981,397.8,1.3129,0.325,47,0.75
7,2920,,,0.304641,283.51,0.9357,0.3401,67,0.69
8,3285,,,0.267168,268.69,0.8868,0.3447,88,0.72
9,3650,,,0.343147,433.67,1.4312,0.3533,91,0.69
10,4015,,,0.292228,309.69,1.0221,0.3409,43,0.63
11,4380,,2.675481,0.350384,418.34,1.3807,0.3593,57,0.97
12,4745,,,0.445599,458.07,1.5118,0.3527,96,0.79
13,5110,,,0.407155,494.89,1.6333,0.2865,71,1.04
14,5475,,,0.316022,325.74,1.0751,0.3392,36,1.1
15,5840,,,0.387989,505.73,1.6691,0.2663,68,0.99
16,6205,,3.501492,0.351541,426.4,1.4073,0.3198,33,1.06
17,6570,,,0.367442,378.09,1.2478,0.2927,72,0.64
18,6935,,,0.433677,503.72,1.6624,0.2854,79,0.68
19,7300,,,0.40773,525.34,1.7338,0.3014,92,0.69
20,7665,,,0.374956,536.16,1.7695,0.2772,74,0.69
21,8030,,,0.466604,560.43,1.8496,0.2554,97,0.69
22,8395,,3.37366,0.3994,471.06,1.5547,0.3543,142,1.06
23,8760,,,0.410355,490.77,1.6197,0.3557,128,0.77
24,9125,,,0.428559,460.5,1.5198,0.3506,141,0.8
25,9490,,,0.475581,525.21,1.7334,0.3403,162,0.68
26,9855,,,0.436295,521.09,1.7198,0.3326,172,0.7
27,10220,,,0.319849,464.54,1.5331,0.3525,96,0.66
28,10585,,2.766852,0.455173,584.99,1.9307,0.2487,144,1.29
29,10950,,,0.406997,557.24,1.8391,0.2525,131,1.06
30,11315,,,0.395421,434.76,1.4349,0.311,92,1.12
31,11680,,,0.477336,585.76,1.9332,0.2611,115,0.89
32,12045,,,0.477884,612.56,2.0217,0.2268,108,0.66
33,12410,,3.778795,0.472596,552.35,1.8229,0.2443,115,1.04
34,12775,,,0.419197,474.78,1.5669,0.298,92,0.72
35,13140,,,0.441909,492.53,1.6255,0.2787,90,0.81
36,13505,,,0.421903,501.14,1.6539,0.3387,114,0.79
37,13870,,,0.505637,565.82,1.8674,0.2947,142,0.81
38,14235,,,0.323626,457.47,1.5098,0.3607,141,0.74
39,14600,,3.017187,0.473057,623.36,2.0573,0.2262,166,1.13
40,14965,,,0.477046,529.68,1.7481,0.3123,134,0.72
41,15330,,,0.466626,589.74,1.9463,0.2611,123,0.66
42,15695,,,0.461331,609.1,2.0102,0.2612,169,0.69
43,16060,,,0.40042,615.05,2.0299,0.2384,137,0.74
44,16425,,3.000396,0.43208,472.45,1.5592,0.275,123,1.64
45,16790,,,0.47611,617.9,2.0393,0.2567,186,1.17
46,17155,,,0.429365,570.47,1.8827,0.2905,192,0.84
47,17520,,,0.448596,602.84,1.9896,0.2525,174,0.76
48,17885,,,0.45504,615.79,2.0323,0.2504,182,0.74
49,18250,,,0.463476,577.11,1.9047,0.284,184,0.76
50,18615,,2.792343,0.407294,578.65,1.9097,0.2917,203,1.1
51,18980,,,0.429192,631.27,2.0834,0.2295,199,0.76
52,19345,,,0.363106,632.04,2.0859,0.2185,161,0.8
53,19710,,,0.405121,643.22,2.1228,0.2129,162,0.73
54,20075,,,0.41467,599.63,1.979,0.2628,189,0.79
55,20440,,,0.430112,566.51,1.8697,0.2793,168,0.75
56,20805,,2.76404,0.467717,540.15,1.7827,0.2939,118,1.05
57,21170,,,0.465972,558.21,1.8423,0.2958,170,0.69
58,21535,,,0.462983,545.36,1.7999,0.3068,152,0.78
59,21900,,,0.485288,548.75,1.8111,0.3119,180,1.08
60,22265,,,0.417897,490.75,1.6196,0.2589,121,1.06
61,22630,,2.530471,0.450315,573.39,1.8924,0.2908,134,1.47
62,22995,,,0.419925,542.76,1.7913,0.3216,152,0.71
63,23360,,,0.437187,535.93,1.7687,0.3191,157,0.69
64,23725,,,0.387829,380.84,1.2569,0.2858,117,0.67
65,24090,,,0.498492,528.81,1.7452,0.3013,124,0.64
66,24455,,,0.425757,514.3,1.6973,0.2972,145,0.62
67,24820,,2.270866,0.410374,490.01,1.6172,0.3329,123,0.96
68,25185,,,0.444005,488.82,1.6133,0.2942,116,0.61
69,25550,,,0.485915,495.16,1.6342,0.3281,101,0.73
70,25915,,,0.396423,455.12,1.502,0.2921,131,0.65
71,26280,,,0.485916,478.36,1.5788,0.3299,124,0.63
72,26645,,2.706287,0.450902,528.6,1.7446,0.3118,138,1.0
73,27010,,,0.447617,527.12,1.7397,0.3395,159,0.69
74,27375,,,0.447529,509.08,1.6801,0.3187,141,0.64
75,27740,,,0.424186,533.26,1.7599,0.3409,179,0.99
76,28105,,,0.475565,536.81,1.7717,0.3185,124,0.92
77,28470,,,0.420173,520.06,1.7164,0.3213,169,1.05
78,28835,,2.012061,0.475154,483.41,1.5954,0.3217,102,1.05
79,29200,,,0.388767,457.73,1.5107,0.3546,114,0.7
80,29565,,,0.437736,521.04,1.7196,0.3341,138,0.65
81,29930,,,0.422632,486.36,1.6051,0.3264,104,0.65
82,30295,,,0.416431,478.21,1.5782,0.321,102,0.65
83,30660,,,0.422141,514.96,1.6995,0.3326,149,0.65
84,31025,,2.048736,0.409089,357.18,1.1788,0.3726,75,0.99
85,31390,,,0.398006,424.37,1.4006,0.3453,59,0.65
86,31755,,,0.412525,479.82,1.5836,0.3314,92,0.68
87,32120,,,0.429565,437.81,1.4449,0.3088,68,0.63
88,32485,,,0.414629,374.97,1.2375,0.3179,78,0.64
89,32850,,2.010377,0.423463,452.27,1.4926,0.3074,97,0.98
90,33215,,,0.439406,491.34,1.6216,0.3071,135,0.62
91,33580,,,0.381951,396.96,1.3101,0.3171,98,0.65
92,33945,,,0.363458,365.76,1.2071,0.3194,128,0.99
93,34310,,,0.468662,513.77,1.6956,0.3327,122,0.99
94,34675,,,0.44727,472.48,1.5593,0.3551,125,1.08
95,35040,,2.043809,0.4135,491.25,1.6213,0.3158,87,1.01
96,35405,,,0.427063,426.95,1.4091,0.3157,94,0.73
97,35770,,,0.470645,515.08,1.6999,0.3374,179,0.66
98,36135,,,0.443216,512.6,1.6917,0.3279,177,0.63
99,36500,,,0.388763,449.66,1.484,0.3204,117,0.62
100,36865,,2.309583,0.406848,525.46,1.7342,0.3323,138,0.9
101,37230,,,0.4361,436.65,1.4411,0.3312,70,0.61
102,37595,,,0.419215,420.29,1.3871,0.3147,90,0.69
103,37960,,,0.34998,339.04,1.1189,0.3482,69,0.68
104,38325,,,0.357056,377.53,1.246,0.3199,67,0.68
105,38690,,,0.378175,359.73,1.1872,0.3048,74,0.69
106,39055,,1.333315,0.410215,355.0,1.1716,0.3416,58,1.07
107,39420,,,0.305119,288.62,0.9525,0.3908,60,0.74
108,39785,,,0.402067,358.66,1.1837,0.3314,90,0.8
109,40150,,,0.302302,277.7,0.9165,0.3547,78,1.06
110,40515,,,0.341371,256.2,0.8455,0.3493,113,1.15
111,40880,,,0.404782,372.42,1.2291,0.3145,85,0.9
112,41245,,1.381563,0.382285,378.7,1.2498,0.2851,101,1.03
113,41610,,,0.446045,495.42,1.6351,0.3207,95,0.72
114,41975,,,0.442745,491.01,1.6205,0.2584,89,0.74
115,42340,,,0.474294,453.83,1.4978,0.3244,41,0.71
116,42705,,,0.455759,522.91,1.7258,0.3076,75,0.67
