episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.256178,223.77,0.7385,0.354,106,1.04
1,730,,,0.270551,292.14,0.9641,0.3298,39,1.2
2,1095,,,0.278862,261.08,0.8616,0.3792,49,0.79
3,1460,,,0.3728,437.99,1.4455,0.2951,20,0.66
4,1825,,,0.275218,281.91,0.9304,0.3418,40,0.69
5,2190,,3.239647,0.242844,240.16,0.7926,0.3299,38,1.02
6,2555,,,0.397387,503.82,1.6628,0.2615,59,0.8
7,2920,,,0.382692,426.83,1.4087,0.3362,40,0.67
8,3285,,,0.376157,401.25,1.3242,0.3077,10,0.63
9,3650,,,0.34799,367.25,1.2121,0.3295,6,0.62
10,4015,,,0.299856,450.78,1.4877,0.2852,74,0.65
11,4380,,3.943551,0.373283,567.63,1.8734,0.2231,101,1.0
12,4745,,,0.39796,585.98,1.9339,0.2301,92,0.69
13,5110,,,0.399913,578.5,1.9092,0.239,79,0.65
14,5475,,,0.391715,557.98,1.8415,0.2456,87,0.63
15,5840,,,0.359086,470.36,1.5523,0.3034,67,0.66
16,6205,,3.6783,0.411771,553.52,1.8268,0.2374,106,1.36
17,6570,,,0.373402,629.84,2.0787,0.2113,117,0.94
18,6935,,,0.384824,630.13,2.0796,0.2069,132,0.96
19,7300,,,0.364256,603.39,1.9914,0.2379,158,0.67
20,7665,,,0.357944,651.14,2.149,0.1937,145,0.67
21,8030,,,0.389918,662.89,2.1877,0.189,139,0.64
22,8395,,3.698808,0.303442,515.59,1.7016,0.2587,92,0.97
23,8760,,,0.423161,467.47,1.5428,0.3151,44,0.63
24,9125,,,0.324786,320.98,1.0593,0.3401,10,0.63
25,9490,,,0.418873,543.2,1.7928,0.2434,60,0.6
26,9855,,,0.373275,475.68,1.5699,0.2796,21,0.63
27,10220,,,0.419785,577.33,1.9054,0.2478,79,0.59
28,10585,,2.58819,0.423262,543.37,1.7933,0.2645,47,0.95
29,10950,,,0.45584,587.35,1.9385,0.2412,112,0.67
30,11315,,,0.501692,602.18,1.9874,0.2487,110,0.62
31,11680,,,0.390935,608.83,2.0093,0.2177,90,0.6
32,12045,,,0.393245,518.11,1.7099,0.2658,63,0.63
33,12410,,3.093747,0.36641,513.23,1.6938,0.2477,57,1.21
34,12775,,,0.363887,445.21,1.4694,0.2989,53,0.87
35,13140,,,0.398114,519.88,1.7158,0.2798,62,0.97
36,13505,,,0.421585,436.64,1.4411,0.2911,12,0.76
37,13870,,,0.371089,366.75,1.2104,0.3727,44,0.63
38,14235,,,0.371064,484.51,1.599,0.2789,55,0.6
39,14600,,2.280441,0.39986,323.25,1.0668,0.3756,51,0.95
40,14965,,,0.42214,467.95,1.5444,0.3217,27,0.66
41,15330,,,0.379733,419.64,1.385,0.3482,43,0.66
42,15695,,,0.376444,335.85,1.1084,0.3105,27,0.63
43,16060,,,0.445749,498.91,1.6466,0.2768,21,0.66
44,16425,,2.164227,0.37659,451.28,1.4894,0.3317,52,0.94
45,16790,,,0.403236,425.78,1.4052,0.3339,88,0.61
46,17155,,,0.392842,457.94,1.5114,0.2818,61,0.62
47,17520,,,0.44407,551.18,1.8191,0.2553,72,0.58
48,17885,,,0.394352,451.72,1.4908,0.3073,82,0.61
49,18250,,,0.426238,608.25,2.0074,0.2142,105,0.63
50,18615,,2.615232,0.386413,314.63,1.0384,0.3412,10,1.06
51,18980,,,0.435098,375.09,1.2379,0.3331,39,0.89
52,19345,,,0.388978,391.83,1.2932,0.3458,21,0.91
53,19710,,,0.365962,347.92,1.1483,0.3327,16,0.93
54,20075,,,0.361997,348.76,1.151,0.3021,58,0.69
55,20440,,,0.347018,331.8,1.0951,0.3136,59,0.64
56,20805,,1.610986,0.358705,307.07,1.0134,0.3442,31,0.91
57,21170,,,0.274587,226.33,0.747,0.3531,65,0.6
58,21535,,,0.253487,219.04,0.7229,0.3538,61,0.6
59,21900,,,0.290792,244.51,0.8069,0.3401,59,0.63
60,22265,,,0.239288,210.3,0.6941,0.3439,76,0.61
61,22630,,1.015294,0.36185,312.42,1.0311,0.3237,89,0.93
62,22995,,,0.413502,450.39,1.4865,0.3055,79,0.64
63,23360,,,0.34467,311.76,1.0289,0.3616,44,0.61
64,23725,,,0.374046,374.93,1.2374,0.3079,57,0.6
65,24090,,,0.463439,472.32,1.5588,0.3015,22,0.65
66,24455,,,0.330464,340.07,1.1224,0.3761,57,0.65
67,24820,,2.197839,0.328679,352.1,1.1621,0.3089,114,0.96
68,25185,,,0.427929,466.05,1.5381,0.3282,107,0.76
69,25550,,,0.411021,450.32,1.4862,0.3023,93,0.93
70,25915,,,0.443828,485.44,1.6021,0.3276,65,0.93
71,26280,,,0.391208,380.11,1.2545,0.3114,88,0.95
72,26645,,1.850183,0.448687,478.59,1.5795,0.3184,65,0.89
73,27010,,,0.372193,388.61,1.2826,0.3468,50,0.62
74,27375,,,0.451211,452.77,1.4943,0.2846,116,0.66
75,27740,,,0.41913,466.64,1.5401,0.3394,82,0.59
76,28105,,,0.361512,332.84,1.0985,0.3495,25,0.65
77,28470,,,0.405991,424.73,1.4018,0.3411,62,0.61
78,28835,,1.635097,0.386302,381.32,1.2585,0.3398,93,0.93
79,29200,,,0.371174,433.91,1.4321,0.333,94,0.63
80,29565,,,0.392598,392.96,1.2969,0.2998,130,0.6
81,29930,,,0.368345,345.88,1.1415,0.3187,94,0.63
82,30295,,,0.471952,467.89,1.5442,0.3176,130,0.65
83,30660,,,0.398209,458.84,1.5143,0.3238,142,0.62
84,31025,,2.12255,0.407059,420.22,1.3869,0.3052,105,0.94
85,31390,,,0.396985,402.46,1.3282,0.308,104,0.65
86,31755,,,0.36067,342.37,1.1299,0.3182,114,0.84
87,32120,,,0.37595,433.18,1.4296,0.2794,117,0.87
88,32485,,,0.463615,485.1,1.601,0.3128,93,1.0
89,32850,,1.872765,0.402901,356.46,1.1764,0.303,155,1.21
90,33215,,,0.373264,366.44,1.2094,0.321,63,0.64
91,33580,,,0.440816,480.63,1.5862,0.3344,97,0.61
92,33945,,,0.457409,482.05,1.5909,0.3438,121,0.65
93,34310,,,0.441383,461.79,1.5241,0.3398,112,0.63
94,34675,,,0.4023,440.47,1.4537,0.3155,125,0.59
95,35040,,2.039402,0.383654,385.75,1.2731,0.3175,107,0.97
96,35405,,,0.346012,369.65,1.22,0.3715,79,0.63
97,35770,,,0.446356,526.85,1.7388,0.2972,90,0.58
98,36135,,,0.356691,406.81,1.3426,0.3816,58,0.6
99,36500,,,0.424931,452.16,1.4923,0.3203,112,0.63
100,36865,,1.63418,0.38329,369.68,1.2201,0.3638,63,0.92
101,37230,,,0.379344,446.07,1.4722,0.262,152,0.61
102,37595,,,0.430686,491.74,1.6229,0.3086,121,0.61
103,37960,,,0.470044,481.07,1.5877,0.3256,113,0.62
104,38325,,,0.388673,405.2,1.3373,0.2858,91,0.83
105,38690,,,0.448217,437.8,1.4449,0.3233,78,0.88
106,39055,,1.581901,0.324771,354.48,1.1699,0.3276,96,1.43
107,39420,,,0.387745,450.25,1.486,0.3584,67,0.69
