episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.367248,399.04,1.317,0.3668,27,0.63
1,730,,,0.22858,210.43,0.6945,0.3461,61,0.6
2,1095,,,0.291793,258.71,0.8538,0.36,68,0.58
3,1460,,,0.282728,273.53,0.9027,0.3388,26,0.59
4,1825,,,0.266667,241.33,0.7965,0.3698,77,0.62
5,2190,,2.997288,0.234344,202.12,0.6671,0.3539,66,0.97
6,2555,,,0.376067,344.14,1.1358,0.3767,27,0.62
7,2920,,,0.278651,253.19,0.8356,0.3591,25,0.58
8,3285,,,0.231259,239.7,0.7911,0.3247,55,0.66
9,3650,,,0.270206,208.7,0.6888,0.3598,94,0.88
10,4015,,,0.232966,202.65,0.6688,0.3657,85,0.85
11,4380,,1.44674,0.334241,312.34,1.0308,0.3399,30,1.34
12,4745,,,0.439435,456.97,1.5082,0.3127,57,0.62
13,5110,,,0.355586,496.35,1.6381,0.2697,70,0.63
14,5475,,,0.36996,470.4,1.5525,0.2581,42,0.6
15,5840,,,0.365981,334.72,1.1047,0.3308,29,0.57
16,6205,,3.3288,0.325912,337.4,1.1135,0.3138,31,0.88
17,6570,,,0.381712,484.56,1.5992,0.2995,49,0.61
18,6935,,,0.43285,505.97,1.6699,0.2572,27,0.58
19,7300,,,0.317937,350.25,1.1559,0.3378,30,0.61
20,7665,,,0.360054,504.49,1.665,0.2647,71,0.6
21,8030,,,0.322946,295.68,0.9758,0.362,67,0.59
22,8395,,2.688889,0.43161,451.72,1.4908,0.3048,43,0.92
23,8760,,,0.386139,515.84,1.7024,0.2378,65,0.57
24,9125,,,0.429394,562.43,1.8562,0.2578,56,0.59
25,9490,,,0.484346,485.87,1.6035,0.3038,65,0.59
26,9855,,,0.45909,562.25,1.8556,0.2801,78,0.6
27,10220,,,0.463726,586.52,1.9357,0.2444,72,0.78
28,10585,,3.436187,0.335411,430.77,1.4217,0.3427,72,1.28
29,10950,,,0.410867,601.78,1.9861,0.2296,105,0.93
30,11315,,,0.377608,569.05,1.878,0.2592,114,0.78
31,11680,,,0.432674,465.34,1.5358,0.3585,111,0.63
32,12045,,,0.453251,612.33,2.0209,0.2278,82,0.62
33,12410,,2.163295,0.404506,501.9,1.6564,0.3339,103,0.88
34,12775,,,0.422668,500.98,1.6534,0.2543,117,0.58
