episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,,,0.345697,367.79,1.2138,0.3257,25,1.04
1,730,,,0.294549,347.53,1.147,0.3332,37,0.65
2,1095,,,0.4161,501.27,1.6543,0.278,41,0.63
3,1460,,,0.303063,393.72,1.2994,0.306,28,0.61
4,1825,,,0.349879,564.11,1.8618,0.224,51,0.62
5,2190,,5.777714,0.355256,508.79,1.6792,0.2614,36,0.93
6,2555,,,0.239038,221.9,0.7324,0.3461,84,0.59
7,2920,,,0.24703,216.59,0.7148,0.3414,60,0.63
8,3285,,,0.229439,215.71,0.7119,0.3508,101,0.65
9,3650,,,0.372654,343.81,1.1347,0.3352,15,0.62
10,4015,,,0.21776,194.67,0.6425,0.351,90,0.63
11,4380,,1.616317,0.304571,371.04,1.2245,0.3302,42,0.97
12,4745,,,0.34178,457.52,1.51,0.3168,96,0.62
13,5110,,,0.403226,483.07,1.5943,0.2868,65,0.64
14,5475,,,0.400506,529.2,1.7465,0.2646,45,0.66
15,5840,,,0.34802,495.8,1.6363,0.3283,110,0.76
16,6205,,2.702533,0.374739,480.7,1.5865,0.3238,77,1.38
17,6570,,,0.38147,392.24,1.2945,0.3448,55,0.96
18,6935,,,0.399392,477.32,1.5753,0.3012,74,0.88
19,7300,,,0.369634,442.74,1.4612,0.3116,88,0.64
20,7665,,,0.382112,458.98,1.5148,0.291,31,0.64
21,8030,,,0.406118,431.78,1.425,0.3377,41,0.64
22,8395,,2.924143,0.33779,380.31,1.2551,0.3337,37,0.97
23,8760,,,0.363675,451.66,1.4906,0.2962,35,0.64
24,9125,,,0.401512,418.97,1.3827,0.3053,0,0.65
25,9490,,,0.322645,378.55,1.2493,0.3444,22,0.65
26,9855,,,0.379641,346.49,1.1435,0.3586,44,0.62
27,10220,,,0.352082,333.57,1.1009,0.335,16,0.64
28,10585,,1.623338,0.332727,547.28,1.8062,0.2412,47,0.93
29,10950,,,0.392215,426.73,1.4083,0.3124,40,0.6
30,11315,,,0.393751,580.58,1.9161,0.2226,82,0.63
31,11680,,,0.366135,535.41,1.767,0.2445,64,0.64
32,12045,,,0.392925,495.82,1.6364,0.3165,78,0.61
33,12410,,1.981231,0.420378,527.54,1.7411,0.2535,57,1.4
34,12775,,,0.358536,469.81,1.5505,0.285,45,0.9
35,13140,,,0.370906,439.71,1.4512,0.3017,76,1.02
36,13505,,,0.367722,472.72,1.5601,0.2975,32,0.63
37,13870,,,0.28997,412.8,1.3624,0.2914,45,0.69
38,14235,,,0.366506,465.06,1.5349,0.3077,46,0.69
