episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,0.320715,0.303671,385.97,1.2738,0.3297,25,0.57
1,730,0.99,0.369661,0.34511,388.9,1.2835,0.2991,12,0.49
2,1095,0.9851,0.297393,0.253722,217.21,0.7169,0.3572,54,0.47
3,1460,0.9801,0.319413,0.277692,276.26,0.9118,0.3631,40,0.55
4,1825,0.9752,0.34065,0.274796,262.11,0.865,0.3439,56,0.73
5,2190,0.9704,0.446971,0.379614,319.97,1.056,0.3611,6,0.68
6,2555,0.9655,0.304094,0.235008,197.1,0.6505,0.3494,81,0.69
7,2920,0.9607,0.344458,0.293425,310.67,1.0253,0.3548,53,0.72
8,3285,0.9559,0.416447,0.338235,368.23,1.2153,0.3333,21,0.87
9,3650,0.9511,0.397551,0.311453,238.75,0.788,0.3629,44,0.66
10,4015,0.9464,0.491352,0.39911,490.29,1.6181,0.2904,52,0.47
11,4380,0.9416,0.382186,0.287255,274.23,0.9051,0.3651,31,0.49
12,4745,0.9369,0.356149,0.243024,278.52,0.9192,0.3326,15,0.48
13,5110,0.9322,0.34599,0.233514,216.62,0.7149,0.3419,97,0.48
14,5475,0.9276,0.38588,0.292798,231.26,0.7632,0.3537,46,0.49
15,5840,0.9229,0.413254,0.300521,240.25,0.7929,0.3502,48,0.51
16,6205,0.9183,0.407584,0.296819,334.07,1.1025,0.3251,19,0.49
17,6570,0.9137,0.367518,0.25373,239.48,0.7904,0.3461,35,0.46
18,6935,0.9092,0.595231,0.470695,466.16,1.5385,0.2852,30,0.5
19,7300,0.9046,0.395441,0.270168,251.68,0.8306,0.3473,26,0.47
20,7665,0.9001,0.466531,0.335352,349.31,1.1528,0.3217,34,0.5
21,8030,0.8956,0.420564,0.29583,281.78,0.93,0.3637,24,0.47
22,8395,0.8911,0.501947,0.385647,495.27,1.6345,0.3177,65,0.51
23,8760,0.8867,0.488897,0.359534,316.79,1.0455,0.3511,44,0.47
24,9125,0.8822,0.436507,0.30213,300.88,0.993,0.3553,16,0.51
25,9490,0.8778,0.523749,0.381376,386.3,1.2749,0.3288,19,0.47
26,9855,0.8734,0.425113,0.270199,254.49,0.8399,0.3576,38,0.49
27,10220,0.8691,0.397875,0.264658,270.59,0.893,0.3338,50,0.47
28,10585,0.8647,0.46588,0.323499,290.41,0.9584,0.3377,79,0.49
29,10950,0.8604,0.393631,0.243539,232.71,0.768,0.3492,37,0.68
30,11315,0.8561,0.419744,0.279235,276.63,0.913,0.3719,40,0.71
31,11680,0.8518,0.503073,0.355177,370.28,1.2221,0.3522,28,0.73
32,12045,0.8475,0.51642,0.351611,386.94,1.277,0.3114,11,0.77
33,12410,0.8433,0.354925,0.249097,286.55,0.9457,0.3434,74,0.72
34,12775,0.8391,0.4697,0.306512,283.34,0.9351,0.347,20,0.48
35,13140,0.8349,0.411445,0.252243,279.04,0.9209,0.3405,75,0.49
36,13505,0.8307,0.438979,0.280672,253.47,0.8365,0.3408,43,0.48
37,13870,0.8266,0.506878,0.339693,389.51,1.2855,0.2868,15,0.49
38,14235,0.8224,0.466982,0.29294,318.36,1.0507,0.3257,51,0.48
39,14600,0.8183,0.442521,0.291984,372.73,1.2301,0.3205,33,0.5
40,14965,0.8142,0.445415,0.263826,230.74,0.7615,0.3587,50,0.48
41,15330,0.8102,0.455525,0.29971,243.04,0.8021,0.3676,80,0.47
42,15695,0.8061,0.411351,0.256652,233.15,0.7695,0.3528,44,0.49
43,16060,0.8021,0.449765,0.269565,264.31,0.8723,0.3552,21,0.47
44,16425,0.7981,0.483242,0.309942,275.66,0.9098,0.3479,7,0.49
45,16790,0.7941,0.489097,0.32167,337.05,1.1124,0.3245,16,0.48
46,17155,0.7901,0.500636,0.328569,334.58,1.1042,0.3514,28,0.49
47,17520,0.7862,0.470691,0.273633,302.3,0.9977,0.3661,52,0.47
48,17885,0.7822,0.442863,0.279488,282.12,0.9311,0.3295,40,0.49
49,18250,0.7783,0.41939,0.233459,193.64,0.6391,0.3647,97,0.48
50,18615,0.7744,0.456594,0.300566,275.21,0.9083,0.3598,66,0.5
51,18980,0.7705,0.492636,0.308232,346.59,1.1439,0.3144,49,0.48
52,19345,0.7667,0.514805,0.33289,274.56,0.9061,0.3606,20,0.48
53,19710,0.7629,0.448594,0.274263,247.44,0.8166,0.3515,45,0.48
54,20075,0.759,0.422433,0.213679,194.84,0.6431,0.346,60,0.61
55,20440,0.7553,0.451965,0.304387,409.57,1.3517,0.3235,38,0.69
56,20805,0.7515,0.589391,0.377205,377.9,1.2472,0.2992,21,0.69
57,21170,0.7477,0.572934,0.388986,303.77,1.0025,0.353,33,0.69
58,21535,0.744,0.483797,0.312008,287.63,0.9493,0.3746,56,0.76
59,21900,0.7403,0.478333,0.271649,219.08,0.723,0.3568,68,0.58
