episode,global_step,epsilon,mean_loss,reward_per_agent_step,mean_price,mean_price_ratio,mean_booking_prob,boundary_hits,seconds
0,365,0.995,,0.288977,274.52,0.906,0.3471,46,29.7
1,730,0.99,,0.359355,368.6,1.2165,0.3422,15,30.01
2,1095,0.9851,0.768704,0.262394,275.68,0.9098,0.3353,88,33.03
3,1460,0.9801,0.28468,0.290927,277.53,0.916,0.3722,96,38.54
4,1825,0.9752,0.11108,0.253968,221.3,0.7304,0.3543,65,40.41
5,2190,0.9704,0.09146,0.331482,309.5,1.0215,0.3618,34,39.45
6,2555,0.9655,0.089878,0.250038,230.77,0.7616,0.3554,63,39.56
7,2920,0.9607,0.087554,0.288576,298.06,0.9837,0.3593,59,40.02
8,3285,0.9559,0.091469,0.274848,316.16,1.0434,0.3276,36,40.64
9,3650,0.9511,0.090693,0.299211,319.46,1.0543,0.3585,63,39.45
10,4015,0.9464,0.090669,0.296534,303.33,1.0011,0.3231,16,38.87
11,4380,0.9416,0.091588,0.261995,242.8,0.8013,0.3548,55,39.1
12,4745,0.9369,0.0892,0.246013,234.06,0.7725,0.3536,100,40.08
13,5110,0.9322,0.086892,0.249602,226.71,0.7482,0.3397,86,39.79
14,5475,0.9276,0.084786,0.219353,223.13,0.7364,0.3341,87,40.23
15,5840,0.9229,0.084771,0.282832,255.94,0.8447,0.3535,53,40.52
16,6205,0.9183,0.083278,0.252197,262.96,0.8679,0.3343,92,39.8
17,6570,0.9137,0.085839,0.392281,394.88,1.3033,0.3611,29,39.91
18,6935,0.9092,0.089315,0.309032,359.68,1.1871,0.3477,41,39.37
19,7300,0.9046,0.089936,0.265169,233.81,0.7717,0.3631,86,39.65
20,7665,0.9001,0.088583,0.260509,234.96,0.7754,0.3595,110,40.91
21,8030,0.8956,0.089473,0.339508,298.17,0.9841,0.3641,55,40.23
22,8395,0.8911,0.091285,0.320962,331.77,1.0949,0.3823,95,38.82
23,8760,0.8867,0.092906,0.316927,281.92,0.9304,0.3442,59,40.13
